Date;sxw1;sxw1v;sxw1gv
2013-06-18 00:00:00;109.480649689;115.488020316;117.112764518
2013-06-19 00:00:00;108.935231602;114.91939936;116.532998357
2013-06-20 00:00:00;105.137357129;110.922490891;112.484298
2013-06-21 00:00:00;104.936835773;110.712708402;112.271717074
2013-06-24 00:00:00;103.420894325;109.125538258;110.667697362
2013-06-25 00:00:00;104.226990174;109.978469692;111.537346604
2013-06-26 00:00:00;105.189492681;111.021861544;112.600251232
2013-06-27 00:00:00;105.991578103;111.877553274;113.469900473
2013-06-28 00:00:00;105.863244436;111.739538479;113.334621703
2013-07-01 00:00:00;106.669340285;112.597990505;114.204270944
2013-07-02 00:00:00;106.705434129;112.644915535;114.252584791
2013-07-03 00:00:00;106.364547824;112.294357955;113.904725094
2013-07-04 00:00:00;106.958091037;112.920945125;114.532805102
2013-07-05 00:00:00;107.014237016;112.981671635;114.600444487
2013-07-08 00:00:00;107.603769801;113.616539693;115.247850034
2013-07-09 00:00:00;108.413876078;114.477752015;116.117499275
2013-07-10 00:00:00;108.770804091;114.85867285;116.513672819
2013-07-11 00:00:00;110.515339884;116.705310809;118.388250072
2013-07-12 00:00:00;110.627631843;116.824003533;118.504203305
2013-07-15 00:00:00;110.804090636;117.014463951;118.707121461
2013-07-16 00:00:00;110.800080209;117.011703655;118.697458692
2013-07-17 00:00:00;110.996591137;117.227006735;118.919702387
2013-07-18 00:00:00;111.554040505;117.820470354;119.518794086
2013-07-19 00:00:00;111.718468017;117.994368996;119.702386704
2013-07-22 00:00:00;112.25586525;118.562989953;120.272490096
2013-07-23 00:00:00;112.219771406;118.527106106;120.243501788
2013-07-24 00:00:00;112.127531582;118.433256045;120.146874094
2013-07-25 00:00:00;112.051333467;118.35596776;120.069571939
2013-07-26 00:00:00;111.931020654;118.228994148;119.943955938
2013-07-29 00:00:00;111.365550431;117.632770233;119.335201469
2013-07-30 00:00:00;111.529977943;117.814949763;119.518794086
2013-07-31 00:00:00;111.29737317;117.580324611;119.286887622
2013-08-01 00:00:00;112.568678564;118.924588716;120.6493381
2013-08-02 00:00:00;113.294565871;119.691950977;121.432022418
2013-08-05 00:00:00;113.053940245;119.446284642;121.190453184
2013-08-06 00:00:00;112.929617004;119.316550734;121.055174413
2013-08-07 00:00:00;112.251854823;118.637517942;120.369117789
2013-08-08 00:00:00;112.869460598;119.305509551;121.055174413
2013-08-09 00:00:00;112.809304191;119.247543337;120.997197797
2013-08-12 00:00:00;112.604772408;119.035000552;120.784616871
2013-08-13 00:00:00;112.833366754;119.288947775;121.045511644
2013-08-14 00:00:00;112.877481452;119.371756652;121.132476568
2013-08-15 00:00:00;111.47784239;117.903279232;119.654072857
2013-08-16 00:00:00;111.542009224;117.977807221;119.721712243
2013-08-19 00:00:00;111.024664127;117.447830407;119.190259928
2013-08-20 00:00:00;110.908361741;117.334658275;119.074306696
2013-08-21 00:00:00;110.126328454;116.525891576;118.252971302
2013-08-22 00:00:00;110.695809104;117.130396378;118.87138854
2013-08-23 00:00:00;111.513936234;118.002649884;119.76036332
2013-08-26 00:00:00;111.213154201;117.693496743;119.441491932
2013-08-27 00:00:00;109.761379587;116.156011924;117.885786066
2013-08-28 00:00:00;109.364347303;115.755769018;117.479949754
2013-08-29 00:00:00;109.456587127;115.860660263;117.595902986
2013-08-30 00:00:00;108.838981352;115.214751021;116.93883467
2013-09-02 00:00:00;109.512733106;115.937948548;117.673205141
2013-09-03 00:00:00;109.905754963;116.357513525;118.098366992
2013-09-04 00:00:00;110.635652697;117.146958154;118.910039617
2013-09-05 00:00:00;110.723882093;117.254609694;119.01633008
2013-09-06 00:00:00;111.080810106;117.641051121;119.412503624
2013-09-09 00:00:00;112.103469019;118.731368003;120.514059329
2013-09-10 00:00:00;113.114096651;119.802362813;121.605952266
2013-09-11 00:00:00;113.583316623;120.307496964;122.118079041
2013-09-12 00:00:00;113.394826549;120.122557138;121.944149193
2013-09-13 00:00:00;113.438941247;120.172242464;121.99246304
2013-09-16 00:00:00;114.405454181;121.199072541;123.03604213
2013-09-17 00:00:00;114.437537598;121.229435796;123.065030438
2013-09-18 00:00:00;115.452175657;122.308711494;124.166586144
2013-09-19 00:00:00;116.350511329;123.272054764;125.142525848
2013-09-20 00:00:00;115.652697012;122.529535166;124.388829839
2013-09-23 00:00:00;115.263685583;122.126531964;123.982993526
2013-09-24 00:00:00;115.103268498;121.963674506;123.818726447
2013-09-25 00:00:00;114.962903549;121.825659711;123.683447676
2013-09-26 00:00:00;115.175456186;122.123771668;124.002319065
2013-09-27 00:00:00;115.067174654;122.018880424;123.896028602
2013-09-30 00:00:00;114.204932825;121.107982776;122.968402744
2013-10-01 00:00:00;114.926809705;121.878105333;123.751087062
2013-10-02 00:00:00;114.734309204;121.682124324;123.557831675
2013-10-03 00:00:00;114.148786846;121.066578337;122.929751667
