Date;sxxe;sxxt;sxxgt
2006-01-11 00:00:00;111.046530719;111.204037149;111.248593926
2006-01-12 00:00:00;111.187731915;111.36040561;111.406074241
2006-01-13 00:00:00;110.202607296;110.374810462;110.416197975
2006-01-16 00:00:00;110.655764621;110.83206975;110.877390326
2006-01-17 00:00:00;109.752733721;109.929397271;109.977502812
2006-01-18 00:00:00;108.74790661;108.922479151;108.965129359
2006-01-19 00:00:00;109.565560043;109.739859742;109.786276715
2006-01-20 00:00:00;108.547597938;108.721095527;108.762654668
2006-01-23 00:00:00;108.340721768;108.512604246;108.560179978
2006-01-24 00:00:00;108.202804321;108.372820318;108.413948256
2006-01-25 00:00:00;109.430926346;109.604814253;109.651293588
2006-01-26 00:00:00;111.003841986;111.182714177;111.226096738
2006-01-27 00:00:00;112.369881457;112.58055345;112.632170979
2006-01-30 00:00:00;112.274652744;112.497630781;112.553430821
2006-01-31 00:00:00;112.468393918;112.694275967;112.744656918
2006-02-01 00:00:00;113.634124717;113.878885519;113.937007874
2006-02-02 00:00:00;112.373165205;112.616091736;112.677165354
2006-02-03 00:00:00;112.517650149;112.758244882;112.823397075
2006-02-06 00:00:00;112.85259252;113.094673995;113.149606299
2006-02-07 00:00:00;112.855876268;113.099412434;113.160854893
2006-02-08 00:00:00;112.589892621;112.834059894;112.890888639
2006-02-09 00:00:00;113.995337077;114.239006823;114.29696288
2006-02-10 00:00:00;113.309033593;113.554302502;113.61079865
2006-02-13 00:00:00;114.097133287;114.343252464;114.409448819
2006-02-14 00:00:00;114.169375759;114.414329037;114.476940382
2006-02-15 00:00:00;114.136538272;114.38115997;114.443194601
2006-02-16 00:00:00;114.868814238;115.115617892;115.174353206
2006-02-17 00:00:00;115.275999081;115.525492798;115.590551181
2006-02-20 00:00:00;115.397497783;115.646322972;115.70303712
2006-02-21 00:00:00;115.739007651;115.989859742;116.051743532
2006-02-22 00:00:00;116.763537254;117.013362396;117.075365579
2006-02-23 00:00:00;116.714281023;116.965978014;117.030371204
2006-02-24 00:00:00;117.108330871;117.361637604;117.424071991
2006-02-27 00:00:00;117.620595672;117.873388931;117.930258718
2006-02-28 00:00:00;115.850655108;116.103582259;116.164229471
2006-03-01 00:00:00;116.822644731;117.089177407;117.154105737
2006-03-02 00:00:00;115.719305159;115.982752085;116.051743532
2006-03-03 00:00:00;115.157784126;115.421247157;115.489313836
2006-03-06 00:00:00;115.784980133;116.04909022;116.107986502
2006-03-07 00:00:00;115.20047286;115.46626232;115.534308211
2006-03-08 00:00:00;114.468196894;114.731804397;114.791901012
2006-03-09 00:00:00;115.499293994;115.767153146;115.826771654
2006-03-10 00:00:00;116.589498572;116.856993935;116.929133858
2006-03-13 00:00:00;117.525366959;117.795204701;117.862767154
2006-03-14 00:00:00;117.742094375;118.015542077;118.087739033
2006-03-15 00:00:00;118.159130463;118.437263078;118.503937008
2006-03-16 00:00:00;118.195251699;118.475170584;118.548931384
2006-03-17 00:00:00;118.287196664;118.574677786;118.650168729
2006-03-20 00:00:00;118.628706531;118.918214556;118.987626547
2006-03-21 00:00:00;118.792893968;119.084059894;119.156355456
2006-03-22 00:00:00;119.154106328;119.458396513;119.527559055
2006-03-23 00:00:00;119.081863856;119.396796816;119.482564679
2006-03-24 00:00:00;119.459494959;119.78297953;119.865016873
2006-03-27 00:00:00;118.408695367;118.728677028;118.807649044
2006-03-28 00:00:00;117.827471842;118.152956785;118.233970754
2006-03-29 00:00:00;118.29704791;118.624431387;118.706411699
2006-03-30 00:00:00;119.584277411;119.913286581;120.0
2006-03-31 00:00:00;119.144255082;119.531842305;119.640044994
2006-04-03 00:00:00;119.938922274;120.335007582;120.438695163
2006-04-04 00:00:00;119.301875021;119.70242608;119.808773903
2006-04-05 00:00:00;119.718911109;120.128885519;120.236220472
2006-04-06 00:00:00;119.817423571;120.235500379;120.348706412
2006-04-07 00:00:00;118.832298952;119.245166793;119.358830146
2006-04-10 00:00:00;119.305158769;119.740333586;119.853768279
2006-04-11 00:00:00;117.627163169;118.058188021;118.177727784
2006-04-12 00:00:00;117.223262076;117.660159212;117.784026997
2006-04-13 00:00:00;117.36774702;117.863912055;117.997750281
2006-04-18 00:00:00;117.088628378;117.612774829;117.761529809
2006-04-19 00:00:00;118.586017798;119.11959818;119.268841395
2006-04-20 00:00:00;119.640101139;120.214177407;120.3712036
2006-04-21 00:00:00;120.585820773;121.164234268;121.316085489
2006-04-24 00:00:00;119.978327258;120.645375284;120.832395951
2006-04-25 00:00:00;120.116244705;120.797005307;120.989876265
2006-04-26 00:00:00;120.529997045;121.225833965;121.428571429
2006-04-27 00:00:00;119.797721078;120.531652767;120.742407199
2006-04-28 00:00:00;118.983351394;119.73085671;119.94375703
2006-05-01 00:00:00;118.983351394;119.73085671;119.94375703
2006-05-02 00:00:00;119.712343611;120.574298711;120.821147357
2006-05-03 00:00:00;118.750205234;119.628980288;119.876265467
2006-05-04 00:00:00;119.475913703;120.477160728;120.764904387
2006-05-05 00:00:00;120.523429547;121.642816528;121.946006749
2006-05-08 00:00:00;120.782845697;121.948445792;122.260967379
2006-05-09 00:00:00;121.144058057;122.329890068;122.654668166
2006-05-10 00:00:00;120.539848291;121.829984837;122.182227222
2006-05-11 00:00:00;119.797721078;121.102634572;121.46231721
2006-05-12 00:00:00;117.147735855;118.501231994;118.875140607
2006-05-15 00:00:00;115.518996486;116.86884003;117.244094488
2006-05-16 00:00:00;115.673332677;117.060746778;117.446569179
2006-05-17 00:00:00;112.146586543;113.509287339;113.892013498
2006-05-18 00:00:00;111.726266706;113.170489007;113.554555681
2006-05-19 00:00:00;112.133451548;113.592210008;113.98200225
2006-05-22 00:00:00;108.816865333;110.386656558;110.821147357
2006-05-23 00:00:00;111.437296818;113.052028052;113.498312711
2006-05-24 00:00:00;110.169769809;111.78449583;112.238470191
2006-05-25 00:00:00;111.706564214;113.34818044;113.802024747
2006-05-26 00:00:00;113.818014646;115.499431387;115.973003375
2006-05-29 00:00:00;113.535612255;115.274355572;115.75928009
2006-05-30 00:00:00;110.934883263;112.644522365;113.127109111
2006-05-31 00:00:00;112.153154041;113.954700531;114.465691789
2006-06-01 00:00:00;112.524217647;114.340883245;114.859392576
2006-06-02 00:00:00;112.550487637;114.43328279;114.971878515
2006-06-05 00:00:00;111.66387548;113.537717968;114.071991001
2006-06-06 00:00:00;109.092700227;110.971853677;111.507311586
2006-06-07 00:00:00;109.821692444;111.760803639;112.317210349
2006-06-08 00:00:00;106.863034841;108.761372252;109.302587177
2006-06-09 00:00:00;108.488490461;110.417456406;110.967379078
2006-06-12 00:00:00;107.362164647;109.275492798;109.820022497
2006-06-13 00:00:00;104.997865563;106.868366187;107.401574803
2006-06-14 00:00:00;105.168620497;107.046057619;107.581552306
2006-06-15 00:00:00;107.808754474;109.732752085;110.281214848
2006-06-16 00:00:00;107.053492267;108.967494314;109.516310461
2006-06-19 00:00:00;107.926969428;109.960197119;110.551181102
2006-06-20 00:00:00;108.527895445;110.580932525;111.181102362
2006-06-21 00:00:00;108.744622861;110.803639121;111.394825647
2006-06-22 00:00:00;109.348832627;111.433851403;112.035995501
2006-06-23 00:00:00;109.513020064;111.59969674;112.204724409
2006-06-26 00:00:00;109.355400125;111.438589841;112.047244094
2006-06-27 00:00:00;108.596854169;110.666224412;111.271091114
2006-06-28 00:00:00;108.455652973;110.535917362;111.136107987
2006-06-29 00:00:00;110.547400913;112.665845337;113.284589426
2006-06-30 00:00:00;112.517650149;114.677312358;115.298087739
2006-07-03 00:00:00;113.036482448;115.2530326;115.883014623
2006-07-04 00:00:00;113.240074869;115.46626232;116.096737908
2006-07-05 00:00:00;111.74268545;113.952331312;114.578177728
2006-07-06 00:00:00;112.819755032;115.051648976;115.691788526
2006-07-07 00:00:00;112.481528913;114.708112206;115.343082115
2006-07-10 00:00:00;112.941253735;115.198540561;115.838020247
2006-07-11 00:00:00;111.614619249;113.848085671;114.476940382
2006-07-12 00:00:00;112.107181558;114.350360121;114.983127109
2006-07-13 00:00:00;110.176337307;112.381539045;113.014623172
2006-07-14 00:00:00;108.609989164;110.784685368;111.406074241
2006-07-17 00:00:00;107.976225659;110.137888552;110.753655793
2006-07-18 00:00:00;107.700390766;109.860689917;110.472440945
2006-07-19 00:00:00;110.396348471;112.60661486;113.239595051
2006-07-20 00:00:00;110.737858339;112.959628506;113.588301462
2006-07-21 00:00:00;109.536006305;111.744219105;112.373453318
2006-07-24 00:00:00;111.621186747;113.871777862;114.510686164
2006-07-25 00:00:00;111.709847962;113.961808188;114.600674916
2006-07-26 00:00:00;112.061209076;114.321929492;114.960629921
2006-07-27 00:00:00;113.322168588;115.603677028;116.254218223
2006-07-28 00:00:00;114.024890815;116.323919636;116.974128234
2006-07-31 00:00:00;113.65054346;115.947213798;116.602924634
2006-08-01 00:00:00;112.514366401;114.840788476;115.50056243
2006-08-02 00:00:00;113.992053328;116.354719484;117.030371204
2006-08-03 00:00:00;113.167832397;115.516015921;116.186726659
2006-08-04 00:00:00;114.494466883;116.873578469;117.547806524
2006-08-07 00:00:00;112.941253735;115.286201668;115.950506187
2006-08-08 00:00:00;113.217088628;115.568138741;116.231721035
2006-08-09 00:00:00;114.103700785;116.480288097;117.154105737
2006-08-10 00:00:00;113.164548649;115.520754359;116.186726659
2006-08-11 00:00:00;113.177683644;115.589461713;116.276715411
2006-08-14 00:00:00;114.353265688;116.800132676;117.491563555
2006-08-15 00:00:00;115.505861491;117.975265353;118.683914511
2006-08-16 00:00:00;116.372771156;118.861353298;119.572553431
2006-08-17 00:00:00;116.733983516;119.230951478;119.94375703
2006-08-18 00:00:00;116.553377336;119.043783169;119.752530934
2006-08-21 00:00:00;116.119922504;118.603108415;119.313835771
2006-08-22 00:00:00;116.573079828;119.06747536;119.775028121
2006-08-23 00:00:00;115.778412636;118.252463988;118.953880765
2006-08-24 00:00:00;116.402324894;118.892153146;119.595050619
2006-08-25 00:00:00;116.46471612;118.956122062;119.662542182
2006-08-28 00:00:00;117.174005845;119.678733889;120.393700787
2006-08-29 00:00:00;117.269234558;119.775871873;120.494938133
2006-08-30 00:00:00;117.761796867;120.278146323;121.001124859
2006-08-31 00:00:00;117.531934456;120.045962851;120.764904387
2006-09-01 00:00:00;118.03763176;120.560083397;121.282339708
2006-09-04 00:00:00;118.572882803;121.10737301;121.83352081
2006-09-05 00:00:00;118.017929268;120.541129644;121.25984252
2006-09-06 00:00:00;116.819360982;119.318612585;120.033745782
2006-09-07 00:00:00;115.840803862;118.321171342;119.032620922
2006-09-08 00:00:00;116.247988704;118.738153904;119.448818898
2006-09-11 00:00:00;115.936032575;118.425416983;119.133858268
2006-09-12 00:00:00;117.259383312;119.778241092;120.494938133
2006-09-13 00:00:00;117.732243129;120.263931008;120.989876265
2006-09-14 00:00:00;117.663284405;120.190485216;120.911136108
2006-09-15 00:00:00;118.155846715;120.695128886;121.417322835
2006-09-18 00:00:00;118.149279217;120.690390447;121.417322835
2006-09-19 00:00:00;117.390733261;119.910917362;120.62992126
2006-09-20 00:00:00;118.947230158;121.500663381;122.227221597
2006-09-21 00:00:00;119.334712508;121.898692191;122.632170979
2006-09-22 00:00:00;118.083604243;120.621683093;121.349831271
2006-09-25 00:00:00;118.211670443;120.751990144;121.473565804
2006-09-26 00:00:00;119.676222375;122.2469674;122.98087739
2006-09-27 00:00:00;120.523429547;123.114101592;123.858267717
2006-09-28 00:00:00;120.648211999;123.242039424;123.98200225
2006-09-29 00:00:00;120.815683184;123.412623199;124.150731159
2006-10-02 00:00:00;120.674481989;123.268100834;124.004499438
2006-10-03 00:00:00;120.267297146;122.853487491;123.588301462
2006-10-04 00:00:00;121.180179293;123.789329037;124.533183352
2006-10-05 00:00:00;121.971562736;124.594863533;125.343082115
2006-10-06 00:00:00;121.96171149;124.590125095;125.343082115
2006-10-09 00:00:00;122.083210193;124.713324488;125.466816648
2006-10-10 00:00:00;122.831904903;125.492797574;126.254218223
2006-10-11 00:00:00;122.996092339;125.66101213;126.422947132
2006-10-12 00:00:00;123.968081962;126.653714936;127.457817773
2006-10-13 00:00:00;124.017338193;126.708206975;127.469066367
2006-10-16 00:00:00;124.230781861;126.926175133;127.694038245
2006-10-17 00:00:00;122.654582471;125.315106141;126.07424072
2006-10-18 00:00:00;123.912258234;126.603961334;127.367829021
2006-10-19 00:00:00;123.902406988;126.594484458;127.356580427
2006-10-20 00:00:00;124.250484353;126.952236543;127.716535433
2006-10-23 00:00:00;124.831707878;127.587187263;128.368953881
2006-10-24 00:00:00;124.759465406;127.513741471;128.301462317
2006-10-25 00:00:00;125.068137786;127.828847612;128.616422947
2006-10-26 00:00:00;125.18635274;127.952047005;128.74015748
2006-10-27 00:00:00;124.861261616;127.620356331;128.413948256
2006-10-30 00:00:00;124.450793025;127.201004549;127.986501687
2006-10-31 00:00:00;124.539454241;127.291034875;128.076490439
2006-11-01 00:00:00;124.910517847;127.693802123;128.492688414
2006-11-02 00:00:00;123.931960726;126.69399166;127.480314961
2006-11-03 00:00:00;124.473779266;127.274450341;128.076490439
2006-11-06 00:00:00;125.971168686;128.802596664;129.606299213
2006-11-07 00:00:00;126.65747217;129.506254738;130.31496063
2006-11-08 00:00:00;126.680458411;129.52757771;130.337457818
2006-11-09 00:00:00;126.703444652;129.558377559;130.3712036
2006-11-10 00:00:00;126.608215939;129.499147081;130.31496063
2006-11-13 00:00:00;127.245263192;130.153051554;130.978627672
2006-11-14 00:00:00;127.0974945;129.999052312;130.821147357
2006-11-15 00:00:00;127.938134174;130.863817286;131.698537683
2006-11-16 00:00:00;128.062916626;130.994124337;131.822272216
2006-11-17 00:00:00;127.17302072;130.134097801;130.978627672
2006-11-20 00:00:00;127.475125603;130.480003791;131.338582677
2006-11-21 00:00:00;127.704988014;130.714556482;131.57480315
2006-11-22 00:00:00;127.908580435;130.930155421;131.799775028
2006-11-23 00:00:00;127.609759301;130.624526156;131.484814398
2006-11-24 00:00:00;126.621350934;129.610500379;130.461192351
2006-11-27 00:00:00;124.523035497;127.466357089;128.312710911
2006-11-28 00:00:00;124.132269399;127.06595906;127.90776153
2006-11-29 00:00:00;125.849669983;128.826288855;129.68503937
2006-11-30 00:00:00;124.775884149;127.72697119;128.571428571
2006-12-01 00:00:00;123.511640889;126.440485216;127.27784027
2006-12-04 00:00:00;124.391685548;127.343157695;128.188976378
2006-12-05 00:00:00;125.60010508;128.579890068;129.42632171
2006-12-06 00:00:00;125.619807572;128.603582259;129.460067492
2006-12-07 00:00:00;126.306111056;129.304871114;130.157480315
2006-12-08 00:00:00;126.378353528;129.378316907;130.236220472
2006-12-11 00:00:00;127.291235675;130.318896892;131.181102362
2006-12-12 00:00:00;127.439004367;130.470526914;131.338582677
2006-12-13 00:00:00;128.456966473;131.512983321;132.384701912
2006-12-14 00:00:00;129.113716218;132.185841547;133.059617548
2006-12-15 00:00:00;129.868978426;132.958206975;133.835770529
2006-12-18 00:00:00;129.78031721;132.868176649;133.745781777
2006-12-19 00:00:00;128.893705054;131.960765732;132.834645669
2006-12-20 00:00:00;129.517617312;132.598085671;133.475815523
2006-12-21 00:00:00;129.369848619;132.455932525;133.340832396
2006-12-22 00:00:00;128.296062785;131.35661486;132.227221597
2006-12-27 00:00:00;129.937937149;133.036391205;133.92575928
2006-12-28 00:00:00;129.957639641;133.057714177;133.948256468
2006-12-29 00:00:00;129.914950908;133.012699014;133.903262092
2007-01-02 00:00:00;131.671756477;134.836997726;135.736782902
2007-01-03 00:00:00;131.688175221;134.853582259;135.75928009
2007-01-04 00:00:00;131.189045414;134.341830933;135.241844769
2007-01-05 00:00:00;130.016747119;133.143006065;134.038245219
2007-01-08 00:00:00;130.043017108;133.171436694;134.060742407
2007-01-09 00:00:00;130.302433258;133.439158453;134.330708661
2007-01-10 00:00:00;129.284471152;132.410917362;133.307086614
2007-01-11 00:00:00;131.412340328;134.602445034;135.511811024
2007-01-12 00:00:00;131.79325518;134.993366187;135.905511811
2007-01-15 00:00:00;132.318654977;135.535917362;136.456692913
2007-01-16 00:00:00;131.780120185;134.98388931;135.894263217
2007-01-17 00:00:00;131.326962861;134.519522365;135.433070866
2007-01-18 00:00:00;131.19889666;134.391584534;135.298087739
2007-01-19 00:00:00;132.302236233;135.521702047;136.434195726
2007-01-22 00:00:00;131.609365251;134.822782411;135.736782902
2007-01-23 00:00:00;131.481299051;134.690106141;135.601799775
2007-01-24 00:00:00;132.899878501;136.144806672;137.064116985
2007-01-25 00:00:00;132.482842413;135.715978014;136.636670416
2007-01-26 00:00:00;131.717728959;134.969673995;135.894263217
2007-01-29 00:00:00;132.33507372;135.602255497;136.535433071
2007-01-30 00:00:00;132.958985978;136.244313874;137.176602925
2007-01-31 00:00:00;132.578071126;135.853392722;136.782902137
2007-02-01 00:00:00;133.67812695;137.002463988;137.941507312
2007-02-02 00:00:00;134.236364233;137.575815011;138.526434196
2007-02-05 00:00:00;134.315174203;137.656368461;138.605174353
2007-02-06 00:00:00;134.459659147;137.803260045;138.751406074
2007-02-07 00:00:00;135.139395133;138.502179682;139.460067492
2007-02-08 00:00:00;134.311890454;137.651630023;138.605174353
2007-02-09 00:00:00;134.994910189;138.352918878;139.302587177
2007-02-12 00:00:00;133.970380586;137.303354814;138.256467942
2007-02-13 00:00:00;134.712507799;138.066243366;139.021372328
2007-02-14 00:00:00;135.773158638;139.151345716;140.112485939
2007-02-15 00:00:00;135.760023643;139.139499621;140.101237345
2007-02-16 00:00:00;135.576133714;138.949962092;139.910011249
2007-02-19 00:00:00;136.249302203;139.641774071;140.607424072
2007-02-20 00:00:00;135.84540111;139.229529947;140.191226097
2007-02-21 00:00:00;135.274028831;138.641963609;139.595050619
2007-02-22 00:00:00;135.602403704;138.978392722;139.94375703
2007-02-23 00:00:00;135.707483663;139.085007582;140.044994376
2007-02-26 00:00:00;136.367517158;139.762604246;140.731158605
2007-02-27 00:00:00;132.203723771;135.498009856;136.434195726
2007-02-28 00:00:00;130.446918202;133.702141774;134.623172103
2007-03-01 00:00:00;128.801760089;132.015257771;132.924634421
2007-03-02 00:00:00;128.410993991;131.614859742;132.530933633
2007-03-05 00:00:00;127.100778248;130.273881729;131.169853768
2007-03-06 00:00:00;128.033362887;131.228677028;132.137232846
2007-03-07 00:00:00;128.732801366;131.946550417;132.857142857
2007-03-08 00:00:00;130.663645618;133.927217589;134.859392576
2007-03-09 00:00:00;130.932913013;134.202047005;135.12935883
2007-03-12 00:00:00;130.387810725;133.642911296;134.566929134
2007-03-13 00:00:00;128.890421305;132.107657316;133.025871766
2007-03-14 00:00:00;125.514727613;128.665181956;129.561304837
2007-03-15 00:00:00;128.016944143;131.235784685;132.14848144
2007-03-16 00:00:00;128.105605359;131.32818423;132.238470191
2007-03-19 00:00:00;130.230190786;133.507865807;134.443194601
2007-03-20 00:00:00;130.982169244;134.284969674;135.230596175
2007-03-21 00:00:00;131.280990379;134.600075815;135.545556805
2007-03-22 00:00:00;133.717531934;137.099601971;138.065241845
2007-03-23 00:00:00;134.449807901;137.853013647;138.818897638
2007-03-26 00:00:00;133.254523364;136.628127369;137.5928009
2007-03-27 00:00:00;133.369454569;136.746588324;137.705286839
2007-03-28 00:00:00;132.548517387;135.919730857;136.884139483
2007-03-29 00:00:00;134.21994549;137.651630023;138.627671541
2007-03-30 00:00:00;134.295471711;137.760614102;138.751406074
2007-04-02 00:00:00;134.679670312;138.16338135;139.156355456
2007-04-03 00:00:00;136.311693429;139.836050038;140.843644544
2007-04-04 00:00:00;136.735297015;140.276724792;141.293588301
2007-04-05 00:00:00;136.971726923;140.582354056;141.608548931
2007-04-10 00:00:00;137.953567793;141.620072024;142.654668166
2007-04-11 00:00:00;137.687584146;141.347611827;142.384701912
2007-04-12 00:00:00;137.231143073;140.883244882;141.912260967
2007-04-13 00:00:00;138.183430204;141.880686126;142.924634421
2007-04-16 00:00:00;139.900830788;143.645754359;144.713160855
2007-04-17 00:00:00;139.851574558;143.605477635;144.533183352
2007-04-18 00:00:00;139.066758612;142.802312358;143.858267717
2007-04-19 00:00:00;138.597182544;142.390068234;143.464566929
2007-04-20 00:00:00;140.715200473;144.583965125;145.680539933
2007-04-23 00:00:00;140.353988113;144.273597422;145.38807649
2007-04-24 00:00:00;139.135717335;143.036865049;144.150731159
2007-04-25 00:00:00;140.288313138;144.249905231;145.376827897
2007-04-26 00:00:00;140.616688011;144.690579985;145.838020247
2007-04-27 00:00:00;139.831872065;143.977445034;145.151856018
2007-04-30 00:00:00;139.992775753;144.235689917;145.433070866
2007-05-01 00:00:00;140.005910748;144.247536012;145.44431946
2007-05-02 00:00:00;140.728335468;145.062547384;146.287964004
2007-05-03 00:00:00;140.908941648;145.318423048;146.557930259
2007-05-04 00:00:00;141.759432568;146.405894617;147.727784027
2007-05-07 00:00:00;141.867796276;146.564632297;147.896512936
2007-05-08 00:00:00;140.633106755;145.287623199;146.614173228
2007-05-09 00:00:00;140.935211638;145.621683093;146.951631046
2007-05-10 00:00:00;139.979640758;144.664518575;145.995500562
2007-05-11 00:00:00;140.771024201;145.505591357;146.850393701
2007-05-14 00:00:00;140.544445539;145.299469295;146.64791901
2007-05-15 00:00:00;141.31612649;146.176080364;147.559055118
2007-05-16 00:00:00;140.951630381;145.830174375;147.2215973
2007-05-17 00:00:00;141.273437757;146.242418499;147.660292463
2007-05-18 00:00:00;142.747840935;147.836902957;149.291338583
2007-05-21 00:00:00;142.42603356;147.886656558;149.482564679
2007-05-22 00:00:00;142.675598463;148.149639879;149.74128234
2007-05-23 00:00:00;143.63773684;149.147081122;150.753655793
2007-05-24 00:00:00;142.429317309;147.995640637;149.617547807
2007-05-25 00:00:00;142.540964765;148.22545489;149.876265467
2007-05-28 00:00:00;142.905460874;148.604529947;150.269966254
2007-05-29 00:00:00;142.997405839;148.72772934;150.393700787
2007-05-30 00:00:00;142.675598463;148.419730857;150.089988751
2007-05-31 00:00:00;144.235379109;150.054492039;151.754780652
2007-06-01 00:00:00;145.427379897;151.32439348;153.03712036
2007-06-04 00:00:00;144.846156372;150.732088704;152.452193476
2007-06-05 00:00:00;144.002232949;149.872062168;151.586051744
2007-06-06 00:00:00;141.283289003;147.05979909;148.751406074
2007-06-07 00:00:00;139.565888418;145.384761183;147.086614173
2007-06-08 00:00:00;139.342593505;145.15257771;146.850393701
2007-06-11 00:00:00;140.77430795;146.657031842;148.380202475
2007-06-12 00:00:00;139.802318327;145.652482942;147.356580427
2007-06-13 00:00:00;140.255475651;146.123957544;147.840269966
2007-06-14 00:00:00;142.816799658;148.794067475;150.539932508
2007-06-15 00:00:00;144.777197649;150.836334344;152.609673791
2007-06-18 00:00:00;144.228811611;150.355382866;152.14848144
2007-06-19 00:00:00;143.916855482;150.028430629;151.822272216
2007-06-20 00:00:00;144.452106525;150.592304776;152.395950506
2007-06-21 00:00:00;142.820083407;148.907789992;150.697412823
2007-06-22 00:00:00;142.422749811;148.493176649;150.269966254
2007-06-25 00:00:00;142.100942436;148.159116755;149.932508436
2007-06-26 00:00:00;141.014021607;147.03373768;148.79640045
2007-06-27 00:00:00;140.265326897;146.254264594;148.008998875
2007-06-28 00:00:00;141.825107543;147.879548901;149.651293588
2007-06-29 00:00:00;142.764259679;148.858036391;150.641169854
2007-07-02 00:00:00;142.353791088;148.474222896;150.269966254
2007-07-03 00:00:00;143.493251896;149.663570887;151.473565804
2007-07-04 00:00:00;144.113880406;150.329321456;152.14848144
2007-07-05 00:00:00;143.076215808;149.260803639;151.068616423
2007-07-06 00:00:00;144.054772929;150.281937074;152.103487064
2007-07-09 00:00:00;144.297770335;150.547289613;152.373453318
2007-07-10 00:00:00;142.695300956;148.88883624;150.697412823
2007-07-11 00:00:00;141.936755;148.099886277;149.898762655
2007-07-12 00:00:00;143.936557975;150.187168309;152.013498313
2007-07-13 00:00:00;144.544051489;150.824488249;152.66591676
2007-07-16 00:00:00;144.872426362;151.172763457;153.014623172
2007-07-17 00:00:00;144.172987883;150.443043973;152.272215973
2007-07-18 00:00:00;142.370209832;148.566622441;150.382452193
2007-07-19 00:00:00;143.788789282;150.047384382;151.878515186
2007-07-20 00:00:00;141.710176337;147.877179682;149.68503937
2007-07-23 00:00:00;142.685449709;148.893574678;150.708661417
2007-07-24 00:00:00;140.5148918;146.630970432;148.413948256
2007-07-25 00:00:00;139.089744853;145.143100834;146.90663667
2007-07-26 00:00:00;135.53672873;141.437642153;143.160854893
2007-07-27 00:00:00;134.906248974;140.78373768;142.508436445
2007-07-30 00:00:00;134.728926543;140.596569371;142.317210349
2007-07-31 00:00:00;137.277115555;143.29984837;145.050618673
2007-08-01 00:00:00;134.925951466;140.885614102;142.620922385
2007-08-02 00:00:00;136.1278035;142.138931008;143.892013498
2007-08-03 00:00:00;134.433389157;140.371493556;142.103487064
2007-08-06 00:00:00;133.356319574;139.246114481;140.956130484
2007-08-07 00:00:00;135.106557646;141.072782411;142.812148481
2007-08-08 00:00:00;137.786096608;143.877937832;145.646794151
2007-08-09 00:00:00;135.162381375;141.18176649;142.924634421
2007-08-10 00:00:00;131.632351492;137.537907506;139.246344207
2007-08-13 00:00:00;134.288904213;140.312263078;142.058492688
2007-08-14 00:00:00;132.824352281;138.781747536;140.506186727
2007-08-15 00:00:00;132.348208715;138.284211524;140.0
2007-08-16 00:00:00;127.915147933;133.654757392;135.320584927
2007-08-17 00:00:00;130.226907037;136.066622441;137.761529809
2007-08-20 00:00:00;131.090532952;136.974033359;138.672665917
2007-08-21 00:00:00;131.310544117;137.203847612;138.908886389
2007-08-22 00:00:00;133.402292057;139.385898408;141.113610799
2007-08-23 00:00:00;133.553344498;139.542266869;141.282339708
2007-08-24 00:00:00;134.055758053;140.06823351;141.811023622
2007-08-27 00:00:00;134.252782977;140.274355572;142.013498313
2007-08-28 00:00:00;132.138048797;138.066243366;139.786276715
2007-08-29 00:00:00;132.886743506;138.848085671;140.57367829
2007-08-30 00:00:00;134.407119167;140.44020091;142.182227222
2007-08-31 00:00:00;136.045709782;142.157884761;143.92575928
2007-09-03 00:00:00;136.30840968;142.430344958;144.206974128
2007-09-04 00:00:00;137.10964437;143.269048522;145.039370079
2007-09-05 00:00:00;134.403835419;140.444939348;142.193475816
2007-09-06 00:00:00;134.883262733;140.947213798;142.699662542
2007-09-07 00:00:00;131.783403934;137.706122062;139.42632171
2007-09-10 00:00:00;130.686631859;136.561789234;138.256467942
2007-09-11 00:00:00;132.630611106;138.592210008;140.31496063
2007-09-12 00:00:00;132.913013496;138.888362396;140.618672666
2007-09-13 00:00:00;134.042623058;140.070602729;141.811023622
2007-09-14 00:00:00;133.047647194;139.028146323;140.764904387
2007-09-17 00:00:00;131.566676518;137.481046247;139.190101237
2007-09-18 00:00:00;133.855449381;139.873957544;141.619797525
2007-09-19 00:00:00;137.648179161;143.837661107;145.624296963
2007-09-20 00:00:00;136.830525728;142.98237301;144.769403825
2007-09-21 00:00:00;137.411749253;143.59126232;145.376827897
2007-09-24 00:00:00;137.191738088;143.359078848;145.140607424
2007-09-25 00:00:00;136.009588546;142.124715694;143.892013498
2007-09-26 00:00:00;137.181886842;143.349601971;145.140607424
2007-09-27 00:00:00;138.078350245;144.287812737;146.085489314
2007-09-28 00:00:00;137.891176567;144.091167551;145.883014623
2007-10-01 00:00:00;138.945259909;145.190485216;146.996625422
2007-10-02 00:00:00;139.634847141;145.915466262;147.739032621
2007-10-03 00:00:00;139.762913342;146.050511751;147.874015748
2007-10-04 00:00:00;139.776048337;146.069465504;147.896512936
2007-10-05 00:00:00;140.912225397;147.256444276;149.088863892
2007-10-08 00:00:00;140.557580534;146.886846096;148.717660292
2007-10-09 00:00:00;141.13552031;147.488627748;149.325084364
2007-10-10 00:00:00;141.079696582;147.450720243;149.291338583
2007-10-11 00:00:00;141.940038748;148.351023503;150.202474691
2007-10-12 00:00:00;141.946606246;148.355761941;150.213723285
