Date;sdgl;sdgv;sdggv
2015-09-16 00:00:00;101.849757222;119.644080241;1232.62
2015-09-17 00:00:00;101.923730308;119.736472536;1233.6
2015-09-18 00:00:00;101.655362834;119.420860456;1230.35
2015-09-21 00:00:00;101.202492721;118.888927215;1224.87
2015-09-22 00:00:00;99.6722820267;117.091096339;1206.35
2015-09-23 00:00:00;99.2452164788;116.610163645;1201.41
2015-09-24 00:00:00;99.0886687855;116.446074929;1199.79
2015-09-25 00:00:00;99.7729198295;117.250257467;1208.07
2015-09-28 00:00:00;98.6147249448;115.941982566;1194.77
2015-09-29 00:00:00;97.9270332922;115.133118819;1186.43
2015-09-30 00:00:00;99.7191603195;117.239909529;1208.14
2015-10-01 00:00:00;99.6000292452;117.100212379;1206.7
2015-10-02 00:00:00;100.395239918;118.034976027;1216.34
2015-10-05 00:00:00;102.516805223;120.529321619;1242.04
2015-10-06 00:00:00;103.227720984;121.365040727;1250.65
2015-10-07 00:00:00;103.885737387;122.167991367;1259.05
2015-10-08 00:00:00;104.443115987;122.823360714;1265.81
2015-10-09 00:00:00;105.434871429;123.98947467;1277.83
2015-10-12 00:00:00;105.670983197;124.267390694;1280.69
2015-10-13 00:00:00;104.629769006;123.046087741;1268.11
2015-10-14 00:00:00;104.788897156;123.232843367;1270.03
2015-10-15 00:00:00;105.850324922;124.491595997;1283.05
2015-10-16 00:00:00;106.474795391;125.226053149;1290.62
2015-10-19 00:00:00;106.166860918;124.863628972;1286.88
2015-10-20 00:00:00;106.148797722;124.850817241;1286.78
2015-10-21 00:00:00;105.929888997;124.59384347;1284.13
2015-10-22 00:00:00;106.802513365;125.643173564;1294.95
2015-10-23 00:00:00;107.283768499;126.209599929;1300.78
2015-10-26 00:00:00;107.160336664;126.06472881;1299.29
2015-10-27 00:00:00;106.386629795;125.201168824;1290.39
2015-10-28 00:00:00;106.811544962;125.826233499;1296.86
2015-10-29 00:00:00;105.735064533;124.586452087;1284.12
2015-10-30 00:00:00;106.023215507;124.925716595;1287.61
