closeDay;nextTradingDay;indexSymbol;indexName;indexType;indexCurrency;indexClose;indexComponentCount;indexMcapUnits;indexDivisor;internalNumber;isin;sedol;ric;cusip;name;country;currency;currencyNextDay;exchange;icb5;sharesClose;freeFloatClose;capFactorCf;weightFactorWf;closeUnadjustedLocal;fxLocalToIndexCurrencyClose;mcapUnitsLocal;mcapUnitsIndexCurrency;indexComponentCountNextDay;indexDivisorNextDay;sharesNextDay;freeFloatNextDay;capFactorNextDaycf;weightFactorNextDayWf;adjustedLocal;adjustedMcapUnitsLocal;adjustedMcapUnitsIndexCurrency;weight
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;PL909S;PLTSQGM00016;BFZCQ74;TENP.WA;;TEN SQUARE GAMES;PL;PLN;PLN;0;40203040;7267311;0.4818;1;3501390;493.5;0.258184;1727935965;446125419;1375;1018830191;7267311;0.4818;1;3501390;493.5;1727935965;446125419;0.000321768
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;PH04LV;PHY7628G1124;BQ13Z04;SCC.PS;;Semirara Mining Corp;PH;PHP;PHP;0;60101040;4261145720;0.306;1;1303910590;11.94;0.0205402;15568692445;319784072;1375;1018830191;4261145720;0.306;1;1303910590;11.94;15568692445;319784072;0.000230645
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;MY50E3;MYL5264OO006;BWXN162;MALA.KL;;MALAKOFF;MY;MYR;MYR;0;65101015;5000000000;0.2799;1;1399500000;0.855;0.2432186;1196572500;291028684;1375;1018830191;5000000000;0.2799;1;1399500000;0.855;1196572500;291028684;0.000209905
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;BR10TW;BRCESPACNPB4;B17MHG0;CESP6.SA;;CESP;BR;BRL;BRL;0;65101010;210948549;0.8709;1;183715091;27.19;0.1805356;4995213324;901813841;1375;1018830191;210948549;0.8709;1;183715091;27.19;4995213324;901813841;0.000650434
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;CN1MCY;CNE100003PV3;BHR0FS4;6049.HK;;POLY PROPERTY SERVICES 'H';CN;HKD;HKD;0;35101015;153333400;0.7395;1;113390049;53.9;0.1287895;6111723641;787125838;1375;1018830191;153333400;0.7395;1;113390049;53.9;6111723641;787125838;0.000567715
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;ZA703J;ZAE000227831;BYMPX12;DCPJ.J;;DIS-CHEM PHARMACIES;ZA;ZAR;ZAR;0;45201015;860084483;0.3394;1;291912674;23.37;0.0676935;6821999191;461805004;1375;1018830191;860084483;0.3394;1;291912674;23.37;6821999191;461805004;0.000333077
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;CN87T7;BMG2108V1019;6741013;0581.HK;;CHINA ORIENTAL GROUP;CN;HKD;HKD;0;55102010;3722567680;0.29;1;1079544627;2.69;0.1287895;2903975047;374001543;1375;1018830191;3722567680;0.29;1;1079544627;2.69;2903975047;374001543;0.000269749
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;TW0470;TW0002504008;6375564;2504.TW;;Taiwan Goldsun Building Mat.;TW;TWD;TWD;0;50101030;1180000195;0.867;1;1023060169;26.85;0.0353345;27469165538;970609204;1375;1018830191;1180000195;0.867;1;1023060169;26.85;27469165538;970609204;0.000700053
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;CN8ECX;KYG9888C1125;BYZTNN3;2098.HK;;ZALL SMART COMMERCE GROUP;CN;HKD;HKD;0;40401010;11782825800;0.4079;1;4806214644;0.58;0.1287895;2787604494;359014141;1375;1018830191;11782825800;0.4079;1;4806214644;0.58;2787604494;359014141;0.000258939
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;IN0308;INE085A01013;6099938;CHMB.BO;;Chambal Fert;IN;INR;INR;0;55201015;416206055;0.24;1;99889453;220;0.013787;21975679660;302978695;1375;1018830191;416206055;0.24;1;99889453;220;21975679660;302978695;0.000218524
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;ZA20W7;ZAE000011953;6636421;NTCJ.J;;NETCARE;ZA;ZAR;ZAR;0;20101010;1439090009;0.7968;1;1146666919;15.4;0.0676935;17658670553;1195377215;1375;1018830191;1439090009;0.7968;1;1146666919;15.4;17658670553;1195377215;0.000862167
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;KR10Q2;KR7039030002;6285919;039030.KQ;;EO Technics;KR;KRW;KRW;0;10102020;12280626;0.7165;1;8799069;116100;0.0008898;1.02157E+12;908994686;1375;1018830191;12280626;0.7165;1;8799069;116100;1.02157E+12;908994686;0.000655613
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;TH216J;TH0324B10Z01;B42GPD1;HANA.BK;;HANA MICROELECTRONICS;TH;THB;THB;0;10102010;804878860;0.7348;1;591424986;55.25;0.0324386;32676230477;1059971140;1375;1018830191;804878860;0.7348;1;591424986;55.25;32676230477;1059971140;0.000764505
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;IN713G;INE702C01027;BNDTGN9;APLA.BO;;APL APOLLO TUBES;IN;INR;INR;0;55102010;124687250;0.24;1;29924940;1210.55;0.013787;36225636117;499442847;1375;1018830191;124687250;0.24;1;29924940;1210.55;36225636117;499442847;0.000360224
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;TW02E5;TW0002106002;6489636;2106.TW;;Kenda Rubber;TW;TWD;TWD;0;40101015;909410000;0.7691;1;699427231;40.8;0.0353345;28536631025;1008327589;1375;1018830191;909410000;0.7691;1;699427231;40.8;28536631025;1008327589;0.000727257
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;US03E3;US43289P1066;B126TB6;HIMX.OQ;;HIMAX TECHNOLOGIES ADR 1:2;TW;USD;USD;0;10102010;173767040;0.79;1;137275962;12.800001;1;1757132451;1757132451;1375;1018830191;173767040;0.79;1;137275962;12.8000008;1757132423;1757132423;0.001267333
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;HK40MR;BMG2118Q1006;BYRMJ21;0412.HK;;CHINA SHANDONG HI- SPEED FIN;CN;HKD;HKD;0;35101010;24089384437;0.2043;1;4921461240;0.52;0.1287895;2559159845;329592720;1375;1018830191;24089384437;0.2043;1;4921461240;0.52;2559159845;329592720;0.000237719
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;BR1137;BRSIMHACNOR0;BMC4304;SIMH3.SA;;SIMPAR ON;BR;BRL;BRL;0;50205010;205960960;0.44;1;90622822;36.470002;0.1805356;3305014500;596672776;1375;1018830191;205960960;0.44;1;90622822;36.47;3305014318;596672740;0.000430351
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;TW0841;TW0006285000;6682598;6285.TW;;Wistron Neweb;TW;TWD;TWD;0;15101010;397624302;0.7745;1;307960022;74.9;0.0353345;23066205648;815032859;1375;1018830191;397624302;0.7745;1;307960022;74.9;23066205648;815032859;0.000587843
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;PK507L;PK0066301018;6544502;MGAS.PSX;;MARI GAS;PK;PKR;PKR;0;60101010;133402500;0.2161;1;28828280;1571.11;0.0064246;45292398991;290985546;1375;1018830191;133402500;0.2161;1;28828280;1571.11;45292398991;290985546;0.000209874
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;MX408V;MXCFTE0B0005;B87Y2V5;TERRA13.MX;;TERRA '13';MX;MXN;MXN;0;35102020;790602803;1;1;790602803;30.66;0.0489141;24239881940;1185672004;1375;1018830191;790602803;1;1;790602803;30.66;24239881940;1185672004;0.000855167
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;TH104F;TH1016010007;B2R7SH0;BLA.BK;;BANGKOK LIFE ASSURANCE;TH;THB;THB;0;30301010;1705498760;0.25;0.2874554;426374690;26.5;0.0324386;3247938236;105358569;1375;1018830191;1705498760;0.25;0.2874554;426374690;26.5;3247938236;105358569;7.599E-05
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;KR80L4;KR7067630004;B3FQK14;067630.KQ;;HLB LIFE SCIENCE;KR;KRW;KRW;0;60102020;94140906;0.8151;1;76734252;14550;0.0008898;1.11648E+12;993446900;1375;1018830191;94140906;0.8151;1;76734252;14550;1.11648E+12;993446900;0.000716524
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;CN8D9T;KYG3311L1041;B4TK7G3;1777.HK;;FANTASIA HOLDINGS GP.;CN;HKD;HKD;0;35101010;5772597760;0.25;1;1443149440;1.2100001;0.1287895;1746210967;224893626;1375;1018830191;5772597760;0.25;1;1443149440;1.2100002;1746211111;224893626;0.000162205
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;IN18GU;INE914M01019;BZ2YSF5;ATRD.NS;;ASTER DM HEALTHCARE;IN;INR;INR;0;20101010;497004960;0.27;1;134191339;139.85001;0.013787;18766660101;258735944;1375;1018830191;497004960;0.27;1;134191339;139.85;18766658759;258735931;0.000186614
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;TW306Y;KYG114741062;B5SG8Y4;3665.TW;;BIZLINK HOLDING;TW;TWD;TWD;0;10102030;130517407;0.934;1;121903258;280;0.0353345;34132912240;1206069388;1375;1018830191;130517407;0.934;1;121903258;280;34132912240;1206069388;0.000869879
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;622098;HK0119000674;6220987;0119.HK;;POLY PPTY GROUP;CN;HKD;HKD;0;35101010;3661537046;0.5268;1;1928897716;2.51;0.1287895;4841533267;623538562;1375;1018830191;3661537046;0.5268;1;1928897716;2.51;4841533267;623538562;0.000449728
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;BR903E;BRBIDIACNPR0;BD8ZFB3;BIDI4.SA;;BANCO INTER PN;BR;BRL;BRL;0;30101010;380992616;0.7043;1;268333099;48.7;0.1805356;13067821921;2359207066;1375;1018830191;380992616;0.7043;1;268333099;48.7;13067821921;2359207066;0.00170158
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;TW060V;TW0003044004;6305721;3044.TW;;Tripod Tech;TW;TWD;TWD;0;10102015;525605900;0.9206;1;483872792;140.5;0.0353345;67984127276;2402185169;1375;1018830191;525605900;0.9206;1;483872792;140.5;67984127276;2402185169;0.001732578
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;IN06DO;INE700A01033;B10SSN9;JUBA.BO;;JUBILANT PHARMOVA;IN;INR;INR;0;20103015;159281180;0.37;0.6626545;58934037;719.75;0.013787;28108328374;387529525;1375;1018830191;159281180;0.37;0.6626545;58934037;712.80005;27836912637;383787515;0.000279506
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;IN10SY;INE176A01028;BYMFG13;BATA.BO;;Bata India Ltd;IN;INR;INR;0;40204025;128527539;0;1;0;1470.25;0.013787;0;0;1375;1018830191;128527539;0;1;0;1470.25;0;0;0
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;IN40CL;INE769A01020;B0VX289;ARTI.BO;;AARTI INDUSTRIES;IN;INR;INR;0;55201000;174234473;0.24;1;41816274;1235.95;0.013787;51682823850;712551095;1375;1018830191;174234473;0.24;1;41816274;1235.95;51682823850;712551095;0.000513928
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;ZA20IT;ZAE000200457;BYXW419;MRPJ.J;;MR PRICE GROUP;ZA;ZAR;ZAR;0;40401020;257045727;0.849;1;218231822;185;0.0676935;40372887070;2732982031;1375;1018830191;257045727;0.849;1;218231822;185;40372887070;2732982031;0.001971166
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;IN03W4;INE548C01032;6741035;EMAM.BO;;Emami;IN;INR;INR;0;45201020;444513721;0.24;1;106683293;478.4;0.013787;51037287371;703651081;1375;1018830191;444513721;0.24;1;106683293;478.4;51037287371;703651081;0.000507509
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;TW4081;TW0006409006;B96HCH8;6409.TW;;VOLTRONIC POWER TECH.;TW;TWD;TWD;0;10102015;83273492;0.8434;1;70232863;1055;0.0353345;74095670465;2618133468;1375;1018830191;83273492;0.8434;1;70232863;1055;74095670465;2618133468;0.001888331
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;CN8EM7;KYG844081060;B7FL1V4;1252.HK;;CHINA TIAN.GP.CEMENT;CN;HKD;HKD;0;50101030;2938280960;0.2233;1;656118138;5.98;0.1287895;3923586465;505316733;1375;1018830191;2938280960;0.2233;1;656118138;5.98;3923586465;505316733;0.00036446
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;HK40IN;KYG6501M1050;BBPD5F0;1316.HK;;NEXTEER AUTOMOTIVE GROUP;CN;HKD;HKD;0;40101025;2507544833;0.33;1;827489795;11.4;0.1287895;9433383663;1214920765;1375;1018830191;2507544833;0.33;1;827489795;11.4;9433383663;1214920765;0.000876263
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;TH50XC;TH5456010Y00;BF0F5R1;SAWAD.BK;;SRISAWAD CORPORATION;TH;THB;THB;0;30201020;1428078488;0.49;0.7420869;699758459;82;0.0324386;42581090052;1381270948;1375;1018830191;1428078488;0.49;0.7420869;699758459;82;42581090052;1381270948;0.000996243
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;KR308M;KR7032500001;6219888;032500.KQ;;KMW;KR;KRW;KRW;0;15101010;39803276;0.6894;1;27440378;67000;0.0008898;1.83851E+12;1635902039;1375;1018830191;39803276;0.6894;1;27440378;67000;1.83851E+12;1635902039;0.001179896
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;TH21T6;TH0991010008;B435YH4;GLOBAL.BK;;SIAM GLOBAL HOUSE;TH;THB;THB;0;40202025;4601697118;0.474;1;2181204434;20.9;0.0324386;45587172671;1478783972;1375;1018830191;4601697118;0.474;1;2181204434;20.9;45587172671;1478783972;0.001066574
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;TW08MJ;TW0009914002;6584445;9914.TW;;Merida Industry;TW;TWD;TWD;0;40203050;298983801;0.8372;1;250309238;318;0.0353345;79598337684;2812567463;1375;1018830191;298983801;0.8372;1;250309238;318;79598337684;2812567463;0.002028567
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;CN8E4P;KYG4387E1070;BF5L8M0;1112.HK;;H & H INTL. HDG.;CN;HKD;HKD;0;45102020;644084353;0.3285;1;211581710;29.85;0.1287895;6315714044;813397659;1375;1018830191;644084353;0.3285;1;211581710;29.85;6315714044;813397659;0.000586664
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;ID80NQ;ID1000144009;BG1YRC3;TCPI.JK;;TRANSCOAL PACIFIC;ID;IDR;IDR;0;50206030;5000000000;0.2;1;1000000000;9350;0.0000694;9.35E+12;648890000;1375;1018830191;5000000000;0.2;1;1000000000;9300;9.3E+12;645420000;0.000468013
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;KR05IY;KR7042660001;6211732;042660.KS;;DAEWOO SHIPBLDG.& MAR. ENGR.;KR;KRW;KRW;0;50206060;106656288;0.3587;1;38257611;26350;0.0008898;1.00809E+12;896996747;1375;1018830191;106656288;0.3587;1;38257611;26350;1.00809E+12;896996747;0.00064696
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;IN60HS;INE299U01018;BD87BS8;CROP.BO;;CRMPTN.GREAVES CSM.ELEC;IN;INR;INR;0;40202020;627333936;0.7382;1;463097912;380.35;0.013787;1.76139E+11;2428432426;1375;1018830191;627333936;0.7382;1;463097912;380.35;1.76139E+11;2428432426;0.001751509
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;IN60FQ;INE600L01024;BYY2W03;DLPA.BO;;DR LAL PATHLABS;IN;INR;INR;0;20102020;83344879;0.24;1;20002771;2415.3;0.013787;48312692796;666087096;1375;1018830191;83344879;0.24;1;20002771;2415.3;48312692796;666087096;0.000480416
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;BR907I;BRLCAMACNOR3;B82CQN4;LCAM3.SA;;COMPANHIA DE LOCACAO AMERICAS;BR;BRL;BRL;0;40501015;508729411;0.6042;1;307374310;23.41;0.1805356;7195632597;1299067850;1375;1018830191;508729411;0.6042;1;307374310;23.41;7195632597;1299067850;0.000936954
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;KR51HY;KR7095700001;B3XSP95;095700.KQ;;GENEXINE;KR;KRW;KRW;0;20103010;24260413;0.7539;1;18289925;97200;0.0008898;1.77778E+12;1581869276;1375;1018830191;24260413;0.7539;1;18289925;97200;1.77778E+12;1581869276;0.001140925
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;CN1SD5;US44975P1030;BKRRKY7;IMAB.OQ;;I MAB ADR 10:23;CN;USD;USD;0;20103010;71946810;1;1;71946810;53.259995;1;3831886741;3831886741;1375;1018830191;71946810;1;1;71946810;53;3813180930;3813180930;0.002763752
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;IN81HV;INE00R701025;BFN2YR2;DALB.BO;;DALMIA BHARAT;IN;INR;INR;0;50101035;186792017;0.24;1;44830084;1571;0.013787;70428061964;970991690;1375;1018830191;186792017;0.24;1;44830084;1571;70428061964;970991690;0.000700329
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;CN87P3;KYG2110A1114;BC9S4J5;0354.HK;;CHINASOFT INTERNATIONAL;CN;HKD;HKD;0;10101010;2724707358;0.9023;1;2458503449;7.92;0.1287895;19471347316;2507704987;1375;1018830191;2724707358;0.9023;1;2458503449;7.92;19471347316;2507704987;0.001808685
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;ID8047;ID1000134406;BZ0W5W7;MDKA.JK;;MERDEKA COPPER GOLD;ID;IDR;IDR;0;55102000;22904847360;0.5;1;11452423680;2440;0.0000694;2.79439E+13;1939307616;1375;1018830191;22904847360;0.5;1;11452423680;2410;2.76003E+13;1915463670;0.001398727
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;CN1O7V;US23703Q2030;B953PM3;DQ.N;;DAQO NEW ENERGY ADR 1:5;CN;USD;USD;0;55201020;69483830;0.741;1;51487518;81.21;1;4181301337;4181301337;1375;1018830191;69483830;0.741;1;51487518;81.21;4181301337;4181301337;0.003015767
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;IN50LV;INE006I01046;BR2NB24;ASPT.BO;;ASTRAL POLY TECHNIK;IN;INR;INR;0;50101020;200895361;0.161;1;32344153;1717.85;0.013787;55562403231;766038855;1375;1018830191;200895361;0.161;1;32344153;1717.85;55562403231;766038855;0.000552506
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;HK50JP;BMG210A71016;B00W4D6;0512.HK;;CHINA GRAND PHARM & HEALTHCARE;CN;HKD;HKD;0;20103015;3549571148;0.2972;1;1054932545;6.77;0.1287895;7141893330;919800855;1375;1018830191;3549571148;0.2972;1;1054932545;6.77;7141893330;919800855;0.000663407
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;BR05AH;BRTOTSACNOR8;B10LQP6;TOTS3.SA;;Totvs;BR;BRL;BRL;0;10101015;577913181;0.8611;1;497641040;28.27;0.1805356;14068312201;2539831178;1375;1018830191;577913181;0.8611;1;497641040;28.27;14068312201;2539831178;0.001831856
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;TW1O1F;KYG6892A1085;B6RV676;4966.TWO;;PARADE TECHNOLOGIES;TW;TWD;TWD;0;10102010;80758060;0.94;1;75912576;1260;0.0353345;95649845760;3379739475;1375;1018830191;80758060;0.94;1;75912576;1220;92613342720;3272446158;0.00243764
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;HK1AS4;KYG3313W1087;BGWKSK5;1995.HK;;CIFI EVER SUNSHINE SERVICES GROUP;CN;HKD;HKD;0;35101015;1670400960;0.39;1;651456374;19.119996;0.1287895;12455843265;1604181810;1375;1018830191;1670400960;0.39;1;651456374;18.419999;11999825758;1545451585;0.001157018
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;HK504A;BMG4404N1149;BMDMJ87;0136.HK;;HENGTEN NETWORKS GROUP;CN;HKD;HKD;0;40203050;9234647040;0.25;1;2308661760;10.9;0.1287895;25164413184;3240912307;1375;1018830191;9234647040;0.25;1;2308661760;10.9;25164413184;3240912307;0.002337511
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;CN8AK1;BMG3978C1249;B01Z8S7;0493.HK;;GOME RETAIL HOLDINGS;CN;HKD;HKD;0;40401030;21557614080;0.4974;1;10722757243;1.64;0.1287895;17585321879;2264805027;1375;1018830191;21557614080;0.4974;1;10722757243;1.64;17585321879;2264805027;0.001633493
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;CN1M3P;CNE100003F01;BJKDJS2;6185.HK;;CANSINO BIOLOGICS 'H';CN;HKD;HKD;0;20103010;132670900;0.4983;1;66109909;309;0.1287895;20427961881;2630906997;1375;1018830191;132670900;0.4983;1;66109909;309;20427961881;2630906997;0.001897544
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;KR91EZ;KR7247540008;BJ321P7;247540.KQ;;ECOPRO BM;KR;KRW;KRW;0;50202010;20964166;0.3591;1;7528232;157700;0.0008898;1.1872E+12;1056372505;1375;1018830191;20964166;0.3591;1;7528232;157700;1.1872E+12;1056372505;0.00076191
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;IN073F;INE774D01024;B8F8822;MMFS.BO;;M&M Fin Services;IN;INR;INR;0;30201020;1235529883;0.7432;0.6593111;918245809;202.05;0.013787;1.22323E+11;1686467515;1375;1018830191;1235529883;0.7432;0.6593111;918245809;202.05;1.22323E+11;1686467515;0.001216366
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;HK19IT;KYG8904A1004;BH3FTS1;1233.HK;;TIMES CHINA HOLDINGS;CN;HKD;HKD;0;35101010;1938816960;0.38;1;736750445;12.140001;0.1287895;8944151139;1151912783;1375;1018830191;1938816960;0.38;1;736750445;12.14;8944150402;1151912636;0.000830818
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;KR10KW;KR7012510004;6510989;012510.KS;;DOUZONE BIZON;KR;KRW;KRW;0;10101015;29672700;0.6376;1;18919314;102500;0.0008898;1.93923E+12;1725526574;1375;1018830191;29672700;0.6376;1;18919314;102500;1.93923E+12;1725526574;0.001244538
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;IN11HO;INE195A01028;6136073;SUPI.BO;;SUPREME INDUSTRIES;IN;INR;INR;0;50203015;127026868;0.3;0.5600149;38108060;2027.2;0.013787;43262639403;596462009;1375;1018830191;127026868;0.3;0.5600149;38108060;2027.2;43262639403;596462009;0.000430199
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;IN904I;INE092T01019;BYWZNK1;IDFB.BO;;IDFC FIRST BANK;IN;INR;INR;0;30101010;5672351172;0.5007;0.7203056;2840146232;59.3;0.013787;1.21314E+11;1672560983;1375;1018830191;5672351172;0.5007;0.7203056;2840146232;59.3;1.21314E+11;1672560983;0.001206336
3/18/2021;3/19/2021;;SAMCO V4 NEW NoChinaA;Gross Return;USD;1358.283569;1375;1.38648E+12;1020758887;IN07GS;INE331A01037;6698153;TRCE.BO;;RAMCO CEMENTS;IN;INR;INR;0;50101030;235859276;0.24;1;56606226;947.9;0.013787;53657041625;739769633;1375;1018830191;235859276;0.24;1;56606226;947.9;53657041625;739769633;0.00053356
