,Date,Internal_Number,ISIN,Instrument_Name,Country,Currency,ICB,Capfactor,Free_Float,Mcap_Units_Index_Currency,Weight
176662,2023-12-18,MY10BW,MYL5916OO001,MALAYSIA SMELTING,MY,MYR,55102050.0,1.0,0.4804,86398389.0,0.00010865551693092433
175325,2023-12-18,TW03QI,TW0002426004,TYNTEK,TW,TWD,10102010.0,1.0,0.9208,170236129.0,0.00010857031981991125
177083,2023-12-18,TR120N,TREULSY00014,ULUSOY UN SANAYI VE TICARET,TR,TRY,45102020.0,1.0,0.2762,47375330.0,0.00010855764882908659
177017,2023-12-18,B03MT9,TRAGOLTS91F0,GOLTAS CIMENTO,TR,TRY,50101030.0,1.0,0.6317,98606794.0,0.00010836024589224885
176635,2023-12-18,MY220O,MYL3417OO002,EASTERN & ORIENTAL,MY,MYR,35101010.0,1.0,0.5112,116264266.0,0.00010834602120435772
177047,2023-12-18,TR00G0,TRAEGGUB91E8,EGE GUBRE SANAYI,TR,TRY,55201000.0,1.0,0.4611,74261531.0,0.00010817501470268944
176693,2023-12-18,MY30AX,MYL1368OO009,UEM EDGENTA,MY,MYR,50101015.0,1.0,0.2505,43714771.0,0.00010810198176080823
175419,2023-12-18,PL703K,PLCLNPH00015,CELON PHARMA,PL,PLN,20103015.0,1.0,0.4119,83658389.0,0.00010804360080717498
177040,2023-12-18,TR508X,TRAAFYON91F6,AFYON CIMENTO,TR,TRY,50101030.0,1.0,0.49,78308919.0,0.00010768106486386438
175442,2023-12-18,EW036,NL0000686509,ASTARTA HOLDING,PL,PLN,45102035.0,1.0,0.2998,53591950.0,0.00010733324003355505
175315,2023-12-18,TW031T,TW0002349008,Ritek Corp,TW,TWD,10102030.0,1.0,1.0,182830027.0,0.00010719780683227465
175328,2023-12-18,TW40A3,KYG984291065,YEONG GUAN EN.TECH.GP.,TW,TWD,55102015.0,1.0,0.8408,164058938.0,0.00010681297668931943
175329,2023-12-18,TW19GF,TW0001527000,BASSO INDUSTRY,TW,TWD,50204040.0,1.0,0.9025,163808669.0,0.0001068066942948614
177057,2023-12-18,TR10AV,TREKGYO00014,KILER GAYMEN.YATOTA.,TR,TRY,35102000.0,1.0,0.4646,69141381.0,0.00010623008721231576
177118,2023-12-18,TR20XJ,TRAALKAW91D8,ALKIM KAGIT,TR,TRY,55101015.0,1.0,0.2007,33529762.0,0.00010611740490533374
177267,2023-12-18,TH108J,TH8463010000,CHAYO GROUP,TH,THB,30202010.0,0.8105873,0.6045,83140413.0,0.00010602172537113216
177112,2023-12-18,TR20RD,TREISBS00012,ISBIR SENTETIK DOKUMA SANAYI,TR,TRY,55101020.0,1.0,0.2358,36125638.0,0.0001055144284526469
176633,2023-12-18,MY10YJ,MYL7241OO002,NEXTGREEN GLOBAL,MY,MYR,50101010.0,1.0,0.6609,116696627.0,0.00010469268344491128
176684,2023-12-18,MY70D4,MYL5283OO006,ECO WORLD INTERNATIONAL,MY,MYR,35101010.0,1.0,0.2976,57060134.0,0.00010399120550742935
174598,2023-12-18,BR905G,BRBHIAACNOR1,CASAS BAHIA,BR,BRL,40401030.0,1.0,0.852,168017711.0,0.00010391739637356536
175431,2023-12-18,PL90CV,PLAMBRA00013,AMBRA,PL,PLN,45101015.0,1.0,0.3888,68102013.0,0.0001035315040230564
175319,2023-12-18,TW19KJ,TW0003645008,TAIMIDE TECH,TW,TWD,10102015.0,1.0,0.9464,177728174.0,0.00010258937732381537
175414,2023-12-18,PL00KU,PLSNKTK00019,SYNEKTIK,PL,PLN,20101025.0,1.0,0.4987,93169312.0,0.00010255679897250574
177067,2023-12-18,TR30RE,TRABISAS91B7,RAL YATIRIM HOLDING ANONIM SIRKETI,TR,TRY,55101020.0,1.0,0.3723,63361604.0,0.00010249767874269384
177309,2023-12-18,TH205H,TH0438010Z02,ITALIAN-THAI DEVELOPMENT,TH,THB,50101010.0,0.3172109,0.8146,34305187.0,0.00010249473443835646
175403,2023-12-18,PL909S,PLTSQGM00016,TEN SQUARE GAMES,PL,PLN,40203040.0,1.0,0.6609,124978374.0,0.00010205859919001586
177022,2023-12-18,487560,TRATATKS91A5,TAT GIDA,TR,TRY,45102020.0,1.0,0.5635,91355277.0,0.00010154950086458256
175407,2023-12-18,PL401F,PLPKPCR00011,PKP CARGO,PL,PLN,50206020.0,1.0,0.6699,108624956.0,0.00010144116626919635
177306,2023-12-18,TH40ES,TH0940010Y08,SINGHA ESTATE,TH,THB,35101010.0,0.5482051,0.39,37682594.0,0.00010065340009259317
175413,2023-12-18,PL005F,PLMRBUD00015,MIRBUD,PL,PLN,50101010.0,1.0,0.5454,94611357.0,9.966665699007461e-05
175433,2023-12-18,PL00HR,PLOPNPL00013,OPONEO PL SERIES A B,PL,PLN,40101010.0,1.0,0.3982,65247798.0,9.933952164416659e-05
177037,2023-12-18,ET015,TRESNGY00019,SINPAS GAYMEN.YATOTA.,TR,TRY,35102000.0,1.0,0.5237,79747779.0,9.848124911574752e-05
176634,2023-12-18,MY804W,MYL5072OO003,HIAP TECK VENTURE,MY,MYR,55102010.0,1.0,0.7181,116306489.0,9.800122115436072e-05
175404,2023-12-18,PL90J2,PLRNBWT00031,RAINBOW TOURS SR.B C2 E,PL,PLN,40501015.0,1.0,0.6337,120731145.0,9.723384065535717e-05
176669,2023-12-18,MY213Q,MYL5142OO004,WASCO,MY,MYR,60101030.0,1.0,0.4658,77663557.0,9.677688292907135e-05
176677,2023-12-18,MY22NB,MYL5173OO009,SHIN YANG GROUP,MY,MYR,50206030.0,1.0,0.4497,67253876.0,9.634479333776542e-05
176655,2023-12-18,MY90A3,MYL5184OO006,CYPARK RESOURCES,MY,MYR,65101010.0,1.0,0.5721,94268353.0,9.569241796769997e-05
176637,2023-12-18,MY406U,MYL5247OO001,KAREX INDUSTRIES,MY,MYR,45201020.0,1.0,0.7098,115491383.0,9.464854340229234e-05
175339,2023-12-18,TW091Z,TW0006706005,FITTECH,TW,TWD,10102020.0,1.0,0.9457,145968270.0,9.393139595908704e-05
177108,2023-12-18,TR00L5,TRAISTMP91H7,FED.MOGUL IZMIT PISTON,TR,TRY,40101025.0,1.0,0.2226,37293490.0,9.380653269295836e-05
177305,2023-12-18,TH50JY,TH0712010Z00,ADVANCED INFORMATION TECH,TH,THB,10101010.0,0.2997602,0.834,38084277.0,9.37492179004873e-05
176648,2023-12-18,MY90G9,MYL7034OO001,THONG GUAN INDS.,MY,MYR,50203030.0,1.0,0.6261,99761314.0,9.348690955132627e-05
176643,2023-12-18,MY10F0,MYL9172OO007,FORMOSA PROSONIC,MY,MYR,40203010.0,1.0,0.6799,105380111.0,9.304305175956583e-05
176638,2023-12-18,MY9092,MYL5125OO009,PANTECH GROUP,MY,MYR,55102010.0,1.0,0.7123,115012298.0,9.229675405090447e-05
177070,2023-12-18,TR30SF,TRAYUNSA91B5,YUNSA YUNLU SANVETC.,TR,TRY,55101020.0,1.0,0.4212,59182139.0,9.199815748116854e-05
175341,2023-12-18,TW12B3,TW0004526009,TONG-TAI MACH,TW,TWD,50204000.0,1.0,0.9183,139799398.0,9.17888924356295e-05
176663,2023-12-18,MY21AX,MYL5218OO002,SAPURA ENERGY,MY,MYR,60101030.0,1.0,0.5299,81173605.0,9.163697515950076e-05
177008,2023-12-18,TR702T,TRAYATAS91B4,YATAS YAVYGN.SATT.,TR,TRY,40202015.0,1.0,0.7875,106686027.0,9.131989016654705e-05
175424,2023-12-18,598449,PLKGNRC00015,KOGENERACJA,PL,PLN,65101015.0,1.0,0.4193,76760984.0,9.113317554821321e-05
177119,2023-12-18,TR12G3,TREBOMO00012,PAMEL YENILENEBILI 'B',TR,TRY,65101010.0,1.0,0.2393,33570939.0,9.087724126933394e-05
177079,2023-12-18,TR210N,TREHUNR00025,HUN YENILENEBILIR ENERJI URETI,TR,TRY,65101010.0,1.0,0.3759,50043658.0,9.036400676438894e-05
176623,2023-12-18,MY111N,MYL8907OO007,EG INDUSTRIES,MY,MYR,10102015.0,1.0,0.8569,137491325.0,8.942516767466015e-05
175334,2023-12-18,TW11E5,TW0006209000,KINKO OPTICAL,TW,TWD,40203060.0,1.0,1.0,157014928.0,8.925132783825794e-05
177307,2023-12-18,TH901K,TH0564B10Z00,NOBLE DEVELOPMENT,TH,THB,35101010.0,0.2651855,0.9137,36406834.0,8.922874849628129e-05
177016,2023-12-18,TR703U,TRAERBOS91G8,ERBOSAN ERCIYAS BORU,TR,TRY,55102010.0,1.0,0.6511,99439266.0,8.903445844821814e-05
177077,2023-12-18,TR30G3,TRESANK00011,SANICA ISI SANAYI A S,TR,TRY,50101020.0,1.0,0.3452,51447210.0,8.841084677670148e-05
175427,2023-12-18,B0BV8T,PLDECOR00013,DECORA,PL,PLN,50101035.0,1.0,0.4706,72980342.0,8.75818576225219e-05
177010,2023-12-18,TR10H2,TREARDY00023,ARD GRUP BILISIM TEKNOLOJILERI,TR,TRY,30202000.0,1.0,0.7487,105033749.0,8.70504265956041e-05
177275,2023-12-18,TH12GT,TH7344010007,EKACHAI MEDICAL CARE,TH,THB,20101010.0,0.5907173,0.8295,70515407.0,8.678850823268975e-05
177039,2023-12-18,TR216T,TRESUWN00022,SUWEN TEKSTIL SANAYI PAZARLAMA,TR,TRY,40204020.0,1.0,0.5473,78681967.0,8.667173171917155e-05
176629,2023-12-18,MY241R,MYL3662OO003,MALAYAN FLOUR MILLS,MY,MYR,45102020.0,1.0,0.879,125038041.0,8.639381801702941e-05
176681,2023-12-18,MY60B1,MYL7216OO004,KAWAN FOOD,MY,MYR,45102020.0,1.0,0.4188,59341492.0,8.613646973375778e-05
177477,2023-12-18,EG20RN,EGS3G231C011,ELECTRO CABLE EGYPT,EG,EGP,50202010.0,1.0,0.2155,30911526.0,8.613380132417135e-05
175408,2023-12-18,PL003D,PLAMICA00010,AMICA,PL,PLN,40202020.0,1.0,0.6507,107764670.0,8.52769281475916e-05
177042,2023-12-18,TR30F2,TREPNLS00017,PANELSAN CATI CEPHE SIST.SANVETC.,TR,TRY,50101020.0,1.0,0.5447,77814257.0,8.404865226257763e-05
176653,2023-12-18,MY204Q,MYL9679OO001,WCT HOLDINGS,MY,MYR,50101015.0,1.0,0.6404,94775071.0,8.396687166751967e-05
176658,2023-12-18,MY17F7,MYQ0193OO001,KINERGY ADVANCEMENT BHD,MY,MYR,50101015.0,1.0,0.5937,92257386.0,8.363493393469743e-05
177459,2023-12-18,EG7012,EGS30AL1C012,OBOUR LAND FOR FOOD INDUSTRIES,EG,EGP,45102020.0,1.0,0.5191,73917328.0,8.286459833598322e-05
175426,2023-12-18,PL10JU,PLTOYA000011,TOYA,PL,PLN,50204040.0,1.0,0.4945,75490614.0,8.241580088543211e-05
175450,2023-12-18,EW064,PLWELTN00012,WIELTON,PL,PLN,50206015.0,1.0,0.3345,47846754.0,8.230022655384001e-05
177280,2023-12-18,TH80DV,TH7139010006,GOLDEN VENTURES LEASEHOLD REAL,TH,THB,35102030.0,1.0,0.5074,64972227.0,8.183722041574006e-05
177482,2023-12-18,EG11B7,EGS21171C011,ZAHRAA MAADI INV.& DEV.,EG,EGP,35101010.0,1.0,0.181,24278659.0,8.168081835975488e-05
177283,2023-12-18,TH50KZ,TH0788010005,WORKPOINT ENTERTAINMENT,TH,THB,40301010.0,1.0,0.4208,56526691.0,8.158420949914793e-05
177087,2023-12-18,TR20PB,TREIMAS00017,IMAS MAKINA SANAYI,TR,TRY,50204000.0,1.0,0.4346,46690459.0,8.143354803775639e-05
177038,2023-12-18,B03N09,TRAGSDHO91Q9,GSD HOLDING,TR,TRY,30101010.0,1.0,0.5836,79329623.0,8.12959109732921e-05
177069,2023-12-18,TR00J3,TRAARENA91U1,ARENA BILGISAYAR,TR,TRY,10102030.0,1.0,0.506,62164387.0,8.08431236210358e-05
177401,2023-12-18,ID90BF,ID1000150402,MNC VISION NETWORKS,ID,IDR,40301010.0,1.0,0.3933,53438922.0,8.079055444719768e-05
177484,2023-12-18,EG103Y,EGS39011C019,NTRL.GAS & MNG.(EGYPT GAS),EG,EGP,60101035.0,1.0,0.168,21798631.0,8.057821699264782e-05
177276,2023-12-18,TH518O,TH5008010Z08,NAMYONG TERMINAL,TH,THB,50206060.0,1.0,0.4572,68684291.0,7.954047239493057e-05
177469,2023-12-18,EG20YU,EGS38381C017,EGYPTIAN FINL.& INDL.,EG,EGP,55201015.0,1.0,0.2746,40752502.0,7.944157213046251e-05
176652,2023-12-18,MY011M,MYL6483OO001,KENANGA INVESTMENT BANK,MY,MYR,30202015.0,1.0,0.6768,95712400.0,7.898872723607385e-05
177397,2023-12-18,ID80FI,ID1000119902,SURYA SEMESTA INTERNUSA,ID,IDR,50101010.0,1.0,0.7589,97960992.0,7.891435016644026e-05
174600,2023-12-18,BR167G,BRCASHACNOR8,MELIUZ ON,BR,BRL,10101020.0,1.0,0.8212,117076510.0,7.843360804764091e-05
177124,2023-12-18,ET016,TRAYASAS91E0,DYO BOYA FKI.SANVETC.,TR,TRY,50203010.0,1.0,0.2547,31291046.0,7.820872448063544e-05
175443,2023-12-18,PL907Q,PLPKBEX00072,PEKABEX,PL,PLN,50101035.0,1.0,0.3772,53049280.0,7.758600957439256e-05
177288,2023-12-18,TH22M0,TH0305B10Z04,NUSASIRI,TH,THB,35101010.0,0.8366058,0.5857,54882435.0,7.719709765551695e-05
177462,2023-12-18,EG20IE,EGS02051C018,CAIRO POULTRY,EG,EGP,45102010.0,1.0,0.47,63240759.0,7.704646180641812e-05
177073,2023-12-18,TR802U,TRAKLBMO91C0,Doganlar Mobilya Grubu Imalat,TR,TRY,40202015.0,1.0,0.5012,55779420.0,7.635641258504143e-05
177130,2023-12-18,599914,TRAAKENR91L9,AKENERJI ELEKTRIK URETIM,TR,TRY,65101015.0,1.0,0.2528,28038030.0,7.623607652530688e-05
177458,2023-12-18,EG101W,EGS73541C012,QALA FOR FINANCIAL INVESTMENTS,EG,EGP,30202010.0,1.0,0.6185,78635412.0,7.604151288244859e-05
176687,2023-12-18,MY23RG,MYL6556OO004,ANN JOO RESOURCES,MY,MYR,55102010.0,1.0,0.4121,53335364.0,7.594684819488906e-05
175465,2023-12-18,PL10MX,PLANSWR00019,ANSWEAR COM,PL,PLN,40401020.0,1.0,0.1881,25546842.0,7.572729318153805e-05
176665,2023-12-18,MY24SI,MYL7246OO001,SIGN,MY,MYR,40202015.0,1.0,0.6499,78199911.0,7.568133049696218e-05
177282,2023-12-18,TH21DQ,TH0374010Z09,SAMART,TH,THB,15101010.0,0.7980456,0.614,58623057.0,7.543646356562531e-05
175425,2023-12-18,PL50BQ,PLTORPL00016,TORPOL,PL,PLN,50101010.0,1.0,0.569,76014218.0,7.503155257175481e-05
175435,2023-12-18,PL11R3,PLVOTUM00016,VOTUM SA,PL,PLN,30202000.0,1.0,0.4292,60816775.0,7.446731828463216e-05
175447,2023-12-18,561831,PLAGORA00067,AGORA,PL,PLN,40301030.0,0.4876784,0.769,51019320.0,7.417190323346197e-05
177123,2023-12-18,TR10TE,TRADARDL91A3,DARDANEL,TR,TRY,45102020.0,1.0,0.314,31919374.0,7.334092374791197e-05
177292,2023-12-18,TH51BR,TH0154010Y06,TIPCO FOODS,TH,THB,45101020.0,0.8123477,0.4924,49916147.0,7.331526163072578e-05
175422,2023-12-18,PL308L,PLSCPFL00018,SCOPE FLUIDICS,PL,PLN,20103010.0,1.0,0.5693,78534688.0,7.30189557308012e-05
177095,2023-12-18,TR00FZ,TRAALCTL91H9,ALCATEL LUCENT TLT.TKS.,TR,TRY,15101010.0,1.0,0.35,40227346.0,7.196467884560992e-05
175440,2023-12-18,PL20BN,PLWTCHN00030,WITTCHEN,PL,PLN,40401020.0,1.0,0.4,55656803.0,7.10401626474075e-05
