,frm_currency,to_currency,cutoff_date,exchange_rate
0,TWD,USD,2001-05-31,0.0294514916
0,ILS,USD,2001-05-31,0.2412137001
0,EUR,USD,2001-05-31,0.84625
0,PHP,USD,2001-05-31,0.0197704465
0,THB,USD,2001-05-31,0.0219985754
0,USD,USD,2001-05-31,1.0
0,CLP,USD,2001-05-31,0.0016332531
0,MXN,USD,2001-05-31,0.1085994115
0,ZAR,USD,2001-05-31,0.1244119541
0,EGP,USD,2001-05-31,0.2568207884
0,HUF,USD,2001-05-31,0.0033363086
0,TRY,USD,2001-05-31,0.8533382542
0,IDR,USD,2001-05-31,8.97445e-05
0,CNY,USD,2001-05-31,0.1206240499
0,INR,USD,2001-05-31,0.0212381827
0,ARS,USD,2001-05-31,0.9984072793
0,BRL,USD,2001-05-31,0.4229559868
0,PLN,USD,2001-05-31,0.2508820226
0,GRD,USD,2001-05-31,0.0024834923
0,CZK,USD,2001-05-31,0.0247840166
0,MAD,USD,2001-05-31,0.0837083931
0,AUD,USD,2001-05-31,0.50585
0,RUB,USD,2001-05-31,0.0342248345
0,COP,USD,2001-05-31,0.0004289612
0,SGD,USD,2001-05-31,0.5526388505
0,JOD,USD,2001-05-31,1.4071334491
0,JPY,USD,2001-05-31,0.0083892617
0,GBP,USD,2001-05-31,1.418640942
0,PKR,USD,2001-05-31,0.0157489922
0,SAR,USD,2001-05-31,0.266638253694353
0,KWD,USD,2001-05-31,3.2456995535767463
0,QAR,USD,2001-05-31,0.2747479187845152
0,AED,USD,2001-05-31,0.2722570550923586
0,KRW,USD,2001-08-31,0.0007850624
0,MYR,USD,2001-08-31,0.2639203194
0,HKD,USD,2001-08-31,0.1282092375
0,TWD,USD,2001-08-31,0.0290447556
0,ILS,USD,2001-08-31,0.2353153959
0,EUR,USD,2001-08-31,0.911
0,PHP,USD,2001-08-31,0.0196650263
0,THB,USD,2001-08-31,0.0227496416
0,USD,USD,2001-08-31,1.0
0,CLP,USD,2001-08-31,0.0015139522
0,MXN,USD,2001-08-31,0.1089126783
0,ZAR,USD,2001-08-31,0.1189823159
0,EGP,USD,2001-08-31,0.2353032825
0,HUF,USD,2001-08-31,0.0035920447
0,TRY,USD,2001-08-31,0.7317886248
0,IDR,USD,2001-08-31,0.0001131641
0,CNY,USD,2001-08-31,0.1211694091
0,INR,USD,2001-08-31,0.0212753058
0,ARS,USD,2001-08-31,1.0029725972
0,BRL,USD,2001-08-31,0.3931469353
0,PLN,USD,2001-08-31,0.2374560579
0,GRD,USD,2001-08-31,0.0026735143
0,CZK,USD,2001-08-31,0.0266024268
0,MAD,USD,2001-08-31,0.0884405914
0,AUD,USD,2001-08-31,0.52945
0,RUB,USD,2001-08-31,0.0340941927
0,COP,USD,2001-08-31,0.00043702
0,SGD,USD,2001-08-31,0.5746300819
0,JOD,USD,2001-08-31,1.4145962733
0,JPY,USD,2001-08-31,0.0084196346
0,GBP,USD,2001-08-31,1.4539110206
0,PKR,USD,2001-08-31,0.0156828053
0,SAR,USD,2001-08-31,0.266638253694353
0,KWD,USD,2001-08-31,3.2765400811448258
0,QAR,USD,2001-08-31,0.2746422784323419
0,AED,USD,2001-08-31,0.2722570550923586
0,KRW,USD,2001-11-30,0.0007861911
0,MYR,USD,2001-11-30,0.2633582874
0,HKD,USD,2001-11-30,0.1282297878
0,TWD,USD,2001-11-30,0.0290376767
0,ILS,USD,2001-11-30,0.236368716
0,EUR,USD,2001-11-30,0.89605
0,PHP,USD,2001-11-30,0.0192643041
0,THB,USD,2001-11-30,0.0228020583
0,USD,USD,2001-11-30,1.0
0,CLP,USD,2001-11-30,0.0014574848
0,MXN,USD,2001-11-30,0.1079825554
0,ZAR,USD,2001-11-30,0.0973522979
0,EGP,USD,2001-11-30,0.2347339805
0,HUF,USD,2001-11-30,0.003562704
0,TRY,USD,2001-11-30,0.6766606486
0,IDR,USD,2001-11-30,9.56313e-05
0,CNY,USD,2001-11-30,0.120908121
0,INR,USD,2001-11-30,0.0208800351
0,ARS,USD,2001-11-30,1.003190786
0,BRL,USD,2001-11-30,0.3954849438
0,PLN,USD,2001-11-30,0.2471044204
0,GRD,USD,2001-11-30,0.0026296405
0,CZK,USD,2001-11-30,0.0270240633
0,MAD,USD,2001-11-30,0.087293469
0,AUD,USD,2001-11-30,0.52185
0,RUB,USD,2001-11-30,0.0334262277
0,COP,USD,2001-11-30,0.0004351224
0,SGD,USD,2001-11-30,0.546000546
0,JOD,USD,2001-11-30,1.4097703401
0,JPY,USD,2001-11-30,0.0080984775
0,GBP,USD,2001-11-30,1.425313569
0,PKR,USD,2001-11-30,0.0164602252
0,SAR,USD,2001-11-30,0.26665248786504525
0,KWD,USD,2001-11-30,3.2679738562091503
0,QAR,USD,2001-11-30,0.27468760328253883
0,AED,USD,2001-11-30,0.2722570550923586
0,KRW,USD,2002-02-28,0.0007574398
0,MYR,USD,2002-02-28,0.2638880599
0,HKD,USD,2002-02-28,0.1282174568
0,TWD,USD,2002-02-28,0.0285649448
0,ILS,USD,2002-02-28,0.2156477744
0,EUR,USD,2002-02-28,0.8674
0,PHP,USD,2002-02-28,0.0195663114
0,THB,USD,2002-02-28,0.0229467913
0,USD,USD,2002-02-28,1.0
0,CLP,USD,2002-02-28,0.0014916695
0,MXN,USD,2002-02-28,0.109790528
0,ZAR,USD,2002-02-28,0.0877411298
0,EGP,USD,2002-02-28,0.2164604091
0,HUF,USD,2002-02-28,0.0035325746
0,TRY,USD,2002-02-28,0.7188344573
0,IDR,USD,2002-02-28,9.87956e-05
0,CNY,USD,2002-02-28,0.1211587921
0,INR,USD,2002-02-28,0.0205781575
0,ARS,USD,2002-02-28,0.4663943864
0,BRL,USD,2002-02-28,0.4250710783
0,PLN,USD,2002-02-28,0.2371889787
0,GRD,USD,2002-02-28,0.0025455613
0,CZK,USD,2002-02-28,0.0274428546
0,MAD,USD,2002-02-28,0.0852548604
0,AUD,USD,2002-02-28,0.51795
0,RUB,USD,2002-02-28,0.0323308219
0,COP,USD,2002-02-28,0.0004348734
0,SGD,USD,2002-02-28,0.5460750853
0,JOD,USD,2002-02-28,1.4143160646
0,JPY,USD,2002-02-28,0.0074965329
0,GBP,USD,2002-02-28,1.4169323415
0,PKR,USD,2002-02-28,0.0166850727
0,SAR,USD,2002-02-28,0.266638253694353
0,KWD,USD,2002-02-28,3.246753562995477
0,QAR,USD,2002-02-28,0.2746498365641218
0,AED,USD,2002-02-28,0.2722496280797831
0,KRW,USD,2002-05-31,0.0008130835
0,MYR,USD,2002-05-31,0.2623655301
0,HKD,USD,2002-05-31,0.1282075937
0,TWD,USD,2002-05-31,0.0292011742
0,ILS,USD,2002-05-31,0.2029700857
0,EUR,USD,2002-05-31,0.93145
0,PHP,USD,2002-05-31,0.0198705128
0,THB,USD,2002-05-31,0.0235475739
0,USD,USD,2002-05-31,1.0
0,CLP,USD,2002-05-31,0.0015199374
0,MXN,USD,2002-05-31,0.1031768946
0,ZAR,USD,2002-05-31,0.1020666522
0,EGP,USD,2002-05-31,0.2167372587
0,HUF,USD,2002-05-31,0.0038466099
0,TRY,USD,2002-05-31,0.6911633858
0,IDR,USD,2002-05-31,0.000114631
0,CNY,USD,2002-05-31,0.1204622185
0,INR,USD,2002-05-31,0.0203428448
0,ARS,USD,2002-05-31,0.2761734086
0,BRL,USD,2002-05-31,0.3941478825
0,PLN,USD,2002-05-31,0.2482212123
0,GRD,USD,2002-05-31,0.002733529
0,CZK,USD,2002-05-31,0.0306524095
0,MAD,USD,2002-05-31,0.089838061
0,AUD,USD,2002-05-31,0.56735
0,RUB,USD,2002-05-31,0.0318174719
0,COP,USD,2002-05-31,0.000429428
0,SGD,USD,2002-05-31,0.5589871153
0,JOD,USD,2002-05-31,1.4080877221
0,JPY,USD,2002-05-31,0.0080560702
0,GBP,USD,2002-05-31,1.4552863276
0,PKR,USD,2002-05-31,0.0165807769
0,SAR,USD,2002-05-31,0.26665248786504525
0,KWD,USD,2002-05-31,3.2840723574407997
0,QAR,USD,2002-05-31,0.274680050616941
0,AED,USD,2002-05-31,0.2722570550923586
0,KRW,USD,2002-08-30,0.0008325329
0,MYR,USD,2002-08-30,0.2633294943
0,HKD,USD,2002-08-30,0.12820595
0,TWD,USD,2002-08-30,0.0292206799
0,ILS,USD,2002-08-30,0.2146153408
0,EUR,USD,2002-08-30,0.98135
0,PHP,USD,2002-08-30,0.0193010473
0,THB,USD,2002-08-30,0.0237179739
0,USD,USD,2002-08-30,1.0
0,CLP,USD,2002-08-30,0.0014083924
0,MXN,USD,2002-08-30,0.1010971484
0,ZAR,USD,2002-08-30,0.0951962905
0,EGP,USD,2002-08-30,0.2160089164
0,HUF,USD,2002-08-30,0.0040046521
0,TRY,USD,2002-08-30,0.6131509907
0,IDR,USD,2002-08-30,0.0001130054
0,CNY,USD,2002-08-30,0.1208990925
0,INR,USD,2002-08-30,0.0206449652
0,ARS,USD,2002-08-30,0.2760400939
0,BRL,USD,2002-08-30,0.3298102047
0,PLN,USD,2002-08-30,0.2420158745
0,GRD,USD,2002-08-30,0.0028799707
0,CZK,USD,2002-08-30,0.0323291098
0,MAD,USD,2002-08-30,0.0935563521
0,AUD,USD,2002-08-30,0.55085
0,RUB,USD,2002-08-30,0.031659209
0,COP,USD,2002-08-30,0.0003691119
0,SGD,USD,2002-08-30,0.571575548
0,JOD,USD,2002-08-30,1.4193665028
0,JPY,USD,2002-08-30,0.0084445195
0,GBP,USD,2002-08-30,1.5499070056
0,PKR,USD,2002-08-30,0.0168674513
0,SAR,USD,2002-08-30,0.26664537058973553
0,KWD,USD,2002-08-30,3.312355413615973
0,QAR,USD,2002-08-30,0.274680050616941
0,AED,USD,2002-08-30,0.2722644750973706
0,KRW,USD,2002-11-29,0.0008270514
0,MYR,USD,2002-11-29,0.2630750579
0,HKD,USD,2002-11-29,0.1282273214
0,TWD,USD,2002-11-29,0.0287021858
0,ILS,USD,2002-11-29,0.2150813638
0,EUR,USD,2002-11-29,0.99445
0,PHP,USD,2002-11-29,0.0186772257
0,THB,USD,2002-11-29,0.0229841919
0,USD,USD,2002-11-29,1.0
0,CLP,USD,2002-11-29,0.0014205309
0,MXN,USD,2002-11-29,0.0986479248
0,ZAR,USD,2002-11-29,0.1078766486
0,EGP,USD,2002-11-29,0.215800133
0,HUF,USD,2002-11-29,0.004183188
0,TRY,USD,2002-11-29,0.6495766827
0,IDR,USD,2002-11-29,0.000111356
0,CNY,USD,2002-11-29,0.1207765551
0,INR,USD,2002-11-29,0.0206933949
0,ARS,USD,2002-11-29,0.2753946885
0,BRL,USD,2002-11-29,0.2740739795
0,PLN,USD,2002-11-29,0.2485006996
0,GRD,USD,2002-11-29,0.0029184153
0,CZK,USD,2002-11-29,0.0322821044
0,MAD,USD,2002-11-29,0.0944119015
0,AUD,USD,2002-11-29,0.56075
0,RUB,USD,2002-11-29,0.0313855156
0,COP,USD,2002-11-29,0.0003587971
0,SGD,USD,2002-11-29,0.5664438654
0,JOD,USD,2002-11-29,1.4087690273
0,JPY,USD,2002-11-29,0.0081599347
0,GBP,USD,2002-11-29,1.5575110973
0,PKR,USD,2002-11-29,0.0171269095
0,SAR,USD,2002-11-29,0.26665248786504525
0,KWD,USD,2002-11-29,3.3134530567863565
0,QAR,USD,2002-11-29,0.2746196970318609
0,AED,USD,2002-11-29,0.2722496280797831
0,KRW,USD,2003-02-28,0.0008391269
0,MYR,USD,2003-02-28,0.2635813556
0,HKD,USD,2003-02-28,0.1282223889
0,TWD,USD,2003-02-28,0.0288236652
0,ILS,USD,2003-02-28,0.2078896265
0,EUR,USD,2003-02-28,1.07955
0,PHP,USD,2003-02-28,0.0183699755
0,THB,USD,2003-02-28,0.0234106164
0,USD,USD,2003-02-28,1.0
0,CLP,USD,2003-02-28,0.0013369242
0,MXN,USD,2003-02-28,0.0907207745
0,ZAR,USD,2003-02-28,0.1241918513
0,EGP,USD,2003-02-28,0.1796615084
0,HUF,USD,2003-02-28,0.0044304917
0,TRY,USD,2003-02-28,0.6273871352
0,IDR,USD,2003-02-28,0.000112751
0,CNY,USD,2003-02-28,0.1210054458
0,INR,USD,2003-02-28,0.021013794
0,ARS,USD,2003-02-28,0.3115405044
0,BRL,USD,2003-02-28,0.2806431633
0,PLN,USD,2003-02-28,0.2559691882
0,GRD,USD,2003-02-28,0.0031681585
0,CZK,USD,2003-02-28,0.0339855187
0,MAD,USD,2003-02-28,0.1007174444
0,AUD,USD,2003-02-28,0.60875
0,RUB,USD,2003-02-28,0.031717052
0,COP,USD,2003-02-28,0.0003385636
0,SGD,USD,2003-02-28,0.5759207533
0,JOD,USD,2003-02-28,1.4117300902
0,JPY,USD,2003-02-28,0.0084648919
0,GBP,USD,2003-02-28,1.5750511892
0,PKR,USD,2003-02-28,0.0172366728
0,SAR,USD,2003-02-28,0.26665248786504525
0,KWD,USD,2003-02-28,3.33555726054418
0,QAR,USD,2003-02-28,0.27466493898757843
0,AED,USD,2003-02-28,0.2722570550923586
0,KRW,USD,2003-05-30,0.0008300688
0,MYR,USD,2003-05-30,0.2634387609
0,HKD,USD,2003-05-30,0.1282289656
0,TWD,USD,2003-05-30,0.0288490795
0,ILS,USD,2003-05-30,0.2277744188
0,EUR,USD,2003-05-30,1.1774
0,PHP,USD,2003-05-30,0.0187922496
0,THB,USD,2003-05-30,0.0239832974
0,USD,USD,2003-05-30,1.0
0,CLP,USD,2003-05-30,0.0014025398
0,MXN,USD,2003-05-30,0.0968240655
0,ZAR,USD,2003-05-30,0.1243938337
0,EGP,USD,2003-05-30,0.1675418192
0,HUF,USD,2003-05-30,0.0047216592
0,TRY,USD,2003-05-30,0.7002889837
0,IDR,USD,2003-05-30,0.0001204649
0,CNY,USD,2003-05-30,0.1209481522
0,INR,USD,2003-05-30,0.0212901625
0,ARS,USD,2003-05-30,0.349408011
0,BRL,USD,2003-05-30,0.3373446518
0,PLN,USD,2003-05-30,0.269572938
0,GRD,USD,2003-05-30,0.0034553192
0,CZK,USD,2003-05-30,0.0375835927
0,MAD,USD,2003-05-30,0.1079490236
0,AUD,USD,2003-05-30,0.65305
0,RUB,USD,2003-05-30,0.0326220125
0,COP,USD,2003-05-30,0.0003503773
0,SGD,USD,2003-05-30,0.577267217
0,JOD,USD,2003-05-30,1.4119199284
0,JPY,USD,2003-05-30,0.0083832837
0,GBP,USD,2003-05-30,1.636393389
0,PKR,USD,2003-05-30,0.0173675006
0,SAR,USD,2003-05-30,0.26664537058973553
0,KWD,USD,2003-05-30,3.3411297482298363
0,QAR,USD,2003-05-30,0.2747554751828628
0,AED,USD,2003-05-30,0.2722644750973706
0,KRW,USD,2003-08-29,0.0008484071
0,MYR,USD,2003-08-29,0.263063279
0,HKD,USD,2003-08-29,0.1282174568
0,TWD,USD,2003-08-29,0.0292650348
0,ILS,USD,2003-08-29,0.2249413585
0,EUR,USD,2003-08-29,1.0975
0,PHP,USD,2003-08-29,0.0181851037
0,THB,USD,2003-08-29,0.0243279678
0,USD,USD,2003-08-29,1.0
0,CLP,USD,2003-08-29,0.0014332724
0,MXN,USD,2003-08-29,0.090604013
0,ZAR,USD,2003-08-29,0.1363760658
0,EGP,USD,2003-08-29,0.162542024
0,HUF,USD,2003-08-29,0.0042548583
0,TRY,USD,2003-08-29,0.7131339786
0,IDR,USD,2003-08-29,0.0001178121
0,CNY,USD,2003-08-29,0.1207709653
0,INR,USD,2003-08-29,0.0218070573
0,ARS,USD,2003-08-29,0.3394365625
0,BRL,USD,2003-08-29,0.3375988811
0,PLN,USD,2003-08-29,0.2515413872
0,GRD,USD,2003-08-29,0.0032208364
0,CZK,USD,2003-08-29,0.0337900288
0,MAD,USD,2003-08-29,0.1019938757
0,AUD,USD,2003-08-29,0.64755
0,RUB,USD,2003-08-29,0.0327545102
0,COP,USD,2003-08-29,0.0003530099
0,SGD,USD,2003-08-29,0.5708903034
0,JOD,USD,2003-08-29,1.4099435644
0,JPY,USD,2003-08-29,0.0085535882
0,GBP,USD,2003-08-29,1.5775358889
0,PKR,USD,2003-08-29,0.0173157113
0,SAR,USD,2003-08-29,0.2666488971841583
0,KWD,USD,2003-08-29,3.33555726054418
0,QAR,USD,2003-08-29,0.27468379294478523
0,AED,USD,2003-08-29,0.27226815189306547
0,KRW,USD,2003-11-28,0.0008319122
0,MYR,USD,2003-11-28,0.2631584783
0,HKD,USD,2003-11-28,0.1287830006
0,TWD,USD,2003-11-28,0.0292825525
0,ILS,USD,2003-11-28,0.2249706751
0,EUR,USD,2003-11-28,1.1987
0,PHP,USD,2003-11-28,0.0179452697
0,THB,USD,2003-11-28,0.0250469649
0,USD,USD,2003-11-28,1.0
0,CLP,USD,2003-11-28,0.0016084931
0,MXN,USD,2003-11-28,0.0876406055
0,ZAR,USD,2003-11-28,0.1565250443
0,EGP,USD,2003-11-28,0.1622693769
0,HUF,USD,2003-11-28,0.0045586621
0,TRY,USD,2003-11-28,0.68399445
0,IDR,USD,2003-11-28,0.000117578
0,CNY,USD,2003-11-28,0.120816598
0,INR,USD,2003-11-28,0.0218483771
0,ARS,USD,2003-11-28,0.3347295898
0,BRL,USD,2003-11-28,0.339325191
0,PLN,USD,2003-11-28,0.2559492835
0,GRD,USD,2003-11-28,0.0035178284
0,CZK,USD,2003-11-28,0.0374564628
0,MAD,USD,2003-11-28,0.1093734318
0,AUD,USD,2003-11-28,0.72375
0,RUB,USD,2003-11-28,0.0336241715
0,COP,USD,2003-11-28,0.0003525844
0,SGD,USD,2003-11-28,0.5802146794
0,JOD,USD,2003-11-28,1.4104842031
0,JPY,USD,2003-11-28,0.0091190954
0,GBP,USD,2003-11-28,1.7223561833
0,PKR,USD,2003-11-28,0.0174687702
0,SAR,USD,2003-11-28,0.26664537058973553
0,KWD,USD,2003-11-28,3.395585738539898
0,QAR,USD,2003-11-28,0.2747253200096681
0,AED,USD,2003-11-28,0.2722718955068385
0,KRW,USD,2004-02-27,0.00085034
0,MYR,USD,2004-02-27,0.2631579226
0,HKD,USD,2004-02-27,0.1284711293
0,TWD,USD,2004-02-27,0.0299805116
0,ILS,USD,2004-02-27,0.2227660803
0,EUR,USD,2004-02-27,1.2425
0,PHP,USD,2004-02-27,0.0177556856
0,THB,USD,2004-02-27,0.0254517845
0,USD,USD,2004-02-27,1.0
0,CLP,USD,2004-02-27,0.0016899031
0,MXN,USD,2004-02-27,0.090379083
0,ZAR,USD,2004-02-27,0.1503418289
0,EGP,USD,2004-02-27,0.161564022
0,HUF,USD,2004-02-27,0.0048402813
0,TRY,USD,2004-02-27,0.7530121851
0,IDR,USD,2004-02-27,0.0001182732
0,CNY,USD,2004-02-27,0.1208181602
0,INR,USD,2004-02-27,0.0221067712
0,ARS,USD,2004-02-27,0.3421733957
0,BRL,USD,2004-02-27,0.3433459269
0,PLN,USD,2004-02-27,0.2543396589
0,GRD,USD,2004-02-27,0.0036463684
0,CZK,USD,2004-02-27,0.0382131324
0,MAD,USD,2004-02-27,0.1126861476
0,AUD,USD,2004-02-27,0.77155
0,RUB,USD,2004-02-27,0.0350748072
0,COP,USD,2004-02-27,0.0003733014
0,SGD,USD,2004-02-27,0.5874577765
0,JOD,USD,2004-02-27,1.4112904027
0,JPY,USD,2004-02-27,0.0091524803
0,GBP,USD,2004-02-27,1.8558
0,PKR,USD,2004-02-27,0.017436789
0,SAR,USD,2004-02-27,0.26667378507890305
0,KWD,USD,2004-02-27,3.394433590554459
0,QAR,USD,2004-02-27,0.2746272463787857
0,AED,USD,2004-02-27,0.2722459517843707
0,KRW,USD,2004-05-31,0.0008584
0,MYR,USD,2004-05-31,0.2631582
0,HKD,USD,2004-05-31,0.1283054697
0,TWD,USD,2004-05-31,0.0300075239
0,ILS,USD,2004-05-31,0.2185797103
0,EUR,USD,2004-05-31,1.22115
0,PHP,USD,2004-05-31,0.0178891
0,THB,USD,2004-05-31,0.0246488
0,USD,USD,2004-05-31,1.0
0,CLP,USD,2004-05-31,0.0015817
0,MXN,USD,2004-05-31,0.0876309189
0,ZAR,USD,2004-05-31,0.1534918075
0,EGP,USD,2004-05-31,0.1615639
0,HUF,USD,2004-05-31,0.0048545
0,TRY,USD,2004-05-31,0.666001
0,IDR,USD,2004-05-31,0.0001078167
0,CNY,USD,2004-05-31,0.1208180185
0,INR,USD,2004-05-31,0.0220313
0,ARS,USD,2004-05-31,0.3382665
0,BRL,USD,2004-05-31,0.3226847
0,PLN,USD,2004-05-31,0.2632584
0,GRD,USD,2004-05-31,0.0035837124
0,CZK,USD,2004-05-31,0.0385495
0,MAD,USD,2004-05-31,0.1111235
0,AUD,USD,2004-05-31,0.7136
0,RUB,USD,2004-05-31,0.0344436
0,COP,USD,2004-05-31,0.0003668
0,SGD,USD,2004-05-31,0.587975893
0,JOD,USD,2004-05-31,1.4104297093
0,JPY,USD,2004-05-31,0.0090477268
0,GBP,USD,2004-05-31,1.8334500001
0,PKR,USD,2004-05-31,0.017332527
0,SAR,USD,2004-05-31,0.26664537058973553
0,KWD,USD,2004-05-31,3.3921303728673804
0,QAR,USD,2004-05-31,0.27466493898757843
0,AED,USD,2004-05-31,0.2722496280797831
0,KRW,USD,2004-08-31,0.0008681686
0,MYR,USD,2004-08-31,0.2631573363
0,HKD,USD,2004-08-31,0.12820595
0,TWD,USD,2004-08-31,0.0293772189
0,ILS,USD,2004-08-31,0.221092292
0,EUR,USD,2004-08-31,1.2153
0,PHP,USD,2004-08-31,0.017801511
0,THB,USD,2004-08-31,0.0240095802
0,USD,USD,2004-08-31,1.0
0,CLP,USD,2004-08-31,0.0016016659
0,MXN,USD,2004-08-31,0.0878310014
0,ZAR,USD,2004-08-31,0.1502345714
0,EGP,USD,2004-08-31,0.1604494221
0,HUF,USD,2004-08-31,0.0048768058
0,TRY,USD,2004-08-31,0.6651146413
0,IDR,USD,2004-08-31,0.0001066666
0,CNY,USD,2004-08-31,0.120823785
0,INR,USD,2004-08-31,0.0215773139
0,ARS,USD,2004-08-31,0.3337498638
0,BRL,USD,2004-08-31,0.3409454437
0,PLN,USD,2004-08-31,0.2733652927
0,GRD,USD,2004-08-31,0.0035665444
0,CZK,USD,2004-08-31,0.0380584092
0,MAD,USD,2004-08-31,0.1106543384
0,AUD,USD,2004-08-31,0.70615
0,RUB,USD,2004-08-31,0.0341740329
0,COP,USD,2004-08-31,0.0003938171
0,SGD,USD,2004-08-31,0.5839586557
0,JOD,USD,2004-08-31,1.4104334706
0,JPY,USD,2004-08-31,0.0091120324
0,GBP,USD,2004-08-31,1.7989499999
0,PKR,USD,2004-08-31,0.0170212716
0,SAR,USD,2004-08-31,0.26665248786504525
0,KWD,USD,2004-08-31,3.3921303728673804
0,QAR,USD,2004-08-31,0.27468760328253883
0,AED,USD,2004-08-31,0.2722570550923586
0,KRW,USD,2004-11-30,0.0009537436
0,MYR,USD,2004-11-30,0.2631573841
0,HKD,USD,2004-11-30,0.12860165
0,TWD,USD,2004-11-30,0.031031802
0,ILS,USD,2004-11-30,0.2293561477
0,EUR,USD,2004-11-30,1.32905
0,PHP,USD,2004-11-30,0.0177935974
0,THB,USD,2004-11-30,0.0253742513
0,USD,USD,2004-11-30,1.0
0,CLP,USD,2004-11-30,0.001699958
0,MXN,USD,2004-11-30,0.0890730452
0,ZAR,USD,2004-11-30,0.1724952621
0,EGP,USD,2004-11-30,0.1606423071
0,HUF,USD,2004-11-30,0.0054191642
0,TRY,USD,2004-11-30,0.698080325
0,IDR,USD,2004-11-30,0.0001111111
0,CNY,USD,2004-11-30,0.1208243749
0,INR,USD,2004-11-30,0.0224769586
0,ARS,USD,2004-11-30,0.3388359514
0,BRL,USD,2004-11-30,0.3676436621
0,PLN,USD,2004-11-30,0.3174874591
0,GRD,USD,2004-11-30,0.0039003669
0,CZK,USD,2004-11-30,0.0428725806
0,MAD,USD,2004-11-30,0.1190105216
0,AUD,USD,2004-11-30,0.7759
0,RUB,USD,2004-11-30,0.0355492714
0,COP,USD,2004-11-30,0.0004034454
0,SGD,USD,2004-11-30,0.6109855196
0,JOD,USD,2004-11-30,1.4104319668
0,JPY,USD,2004-11-30,0.0097280996
0,GBP,USD,2004-11-30,1.9115000002
0,PKR,USD,2004-11-30,0.0167616462
0,SAR,USD,2004-11-30,0.26664537058973553
0,KWD,USD,2004-11-30,3.3932816484507957
0,QAR,USD,2004-11-30,0.2747554751828628
0,AED,USD,2004-11-30,0.2722866782272329
0,KRW,USD,2005-02-28,0.0009935419
0,MYR,USD,2005-02-28,0.263156893
0,HKD,USD,2005-02-28,0.1282191008
0,TWD,USD,2005-02-28,0.0321854085
0,ILS,USD,2005-02-28,0.2299636414
0,EUR,USD,2005-02-28,1.32735
0,PHP,USD,2005-02-28,0.0182898986
0,THB,USD,2005-02-28,0.0261301206
0,USD,USD,2005-02-28,1.0
0,CLP,USD,2005-02-28,0.0017455055
0,MXN,USD,2005-02-28,0.090157003
0,ZAR,USD,2005-02-28,0.1725612809
0,EGP,USD,2005-02-28,0.1723764166
0,HUF,USD,2005-02-28,0.0054911142
0,TRY,USD,2005-02-28,0.7821757641
0,IDR,USD,2005-02-28,0.0001080205
0,CNY,USD,2005-02-28,0.1208236049
0,INR,USD,2005-02-28,0.0229357889
0,ARS,USD,2005-02-28,0.3414405232
0,BRL,USD,2005-02-28,0.3868867331
0,PLN,USD,2005-02-28,0.3400629552
0,GRD,USD,2005-02-28,0.0038953779
0,CZK,USD,2005-02-28,0.0447070063
0,MAD,USD,2005-02-28,0.1190138888
0,AUD,USD,2005-02-28,0.79385
0,RUB,USD,2005-02-28,0.0361337146
0,COP,USD,2005-02-28,0.0004292675
0,SGD,USD,2005-02-28,0.6155929699
0,JOD,USD,2005-02-28,1.410349101
0,JPY,USD,2005-02-28,0.0095891068
0,GBP,USD,2005-02-28,1.9257000001
0,PKR,USD,2005-02-28,0.0168520413
0,SAR,USD,2005-02-28,0.26666313960220683
0,KWD,USD,2005-02-28,3.4228995471058923
0,QAR,USD,2005-02-28,0.2748007694421545
0,AED,USD,2005-02-28,0.2722422088839874
0,KRW,USD,2005-05-31,0.0009915717
0,MYR,USD,2005-05-31,0.2631578948
0,HKD,USD,2005-05-31,0.1285462702
0,TWD,USD,2005-05-31,0.031889291
0,ILS,USD,2005-05-31,0.2267073339
0,EUR,USD,2005-05-31,1.23475
0,PHP,USD,2005-05-31,0.0183419002
0,THB,USD,2005-05-31,0.0246184127
0,USD,USD,2005-05-31,1.0
0,CLP,USD,2005-05-31,0.001716886
0,MXN,USD,2005-05-31,0.0915939084
0,ZAR,USD,2005-05-31,0.1481812654
0,EGP,USD,2005-05-31,0.1725619957
0,HUF,USD,2005-05-31,0.0048610873
0,TRY,USD,2005-05-31,0.7372110683
0,IDR,USD,2005-05-31,0.0001051801
0,CNY,USD,2005-05-31,0.1208211632
0,INR,USD,2005-05-31,0.0228597528
0,ARS,USD,2005-05-31,0.3461690102
0,BRL,USD,2005-05-31,0.4176673828
0,PLN,USD,2005-05-31,0.2980833435
0,GRD,USD,2005-05-31,0.0036236244
0,CZK,USD,2005-05-31,0.0406971131
0,MAD,USD,2005-05-31,0.1120112124
0,AUD,USD,2005-05-31,0.75785
0,RUB,USD,2005-05-31,0.0354101454
0,COP,USD,2005-05-31,0.000427556
0,SGD,USD,2005-05-31,0.6014856696
0,JOD,USD,2005-05-31,1.4114655263
0,JPY,USD,2005-05-31,0.0092785897
0,GBP,USD,2005-05-31,1.82255
0,PKR,USD,2005-05-31,0.0167785246
0,SAR,USD,2005-05-31,0.26665248786504525
0,KWD,USD,2005-05-31,3.4246575342465757
0,QAR,USD,2005-05-31,0.2748310242671947
0,AED,USD,2005-05-31,0.2722644750973706
0,KRW,USD,2005-08-31,0.0009610764
0,MYR,USD,2005-08-31,0.2651110153
0,HKD,USD,2005-08-31,0.1286645265
0,TWD,USD,2005-08-31,0.0305343508
