,frm_currency,to_currency,cutoff_date,exchange_rate
0,ARS,USD,2001-02-28,1.0001000200030006
0,BRL,USD,2001-02-28,0.48935649620748717
0,PLN,USD,2001-02-28,0.24694409156133762
0,GRD,USD,2001-02-28,0.0026987529683246553
0,CZK,USD,2001-02-28,0.026528013582342955
0,MAD,USD,2001-02-28,0.09318796011555307
0,AUD,USD,2001-02-28,0.5257
0,RUB,USD,2001-02-28,0.03487966637180559
0,COP,USD,2001-02-28,0.0004417936823503424
0,SGD,USD,2001-02-28,0.5732301519
0,JOD,USD,2001-02-28,1.4064698202448587
0,JPY,USD,2001-02-28,0.0085215168
0,GBP,USD,2001-02-28,1.4463407579
0,PKR,USD,2001-02-28,0.016578251260738707
0,SAR,USD,2001-02-28,0.266638253694353
0,KWD,USD,2001-02-28,3.259452943196373
0,QAR,USD,2001-02-28,0.2747253200096681
0,AED,USD,2001-02-28,0.2722570550923586
0,KRW,USD,2001-04-30,0.0007593014426727411
0,MYR,USD,2001-04-30,0.2631579432133053
0,HKD,USD,2001-04-30,0.1282199228
0,TWD,USD,2001-04-30,0.030382671571402106
0,ILS,USD,2001-04-30,0.2419550256417887
0,EUR,USD,2001-04-30,0.88725
0,PHP,USD,2001-04-30,0.0194552551893294
0,THB,USD,2001-04-30,0.021927422162256082
0,USD,USD,2001-04-30,1.0
0,CLP,USD,2001-04-30,0.00167266075800369
0,MXN,USD,2001-04-30,0.10811980141073853
0,ZAR,USD,2001-04-30,0.12476607297063552
0,EGP,USD,2001-04-30,0.2571818018157035
0,HUF,USD,2001-04-30,0.0033171363783608683
0,TRY,USD,2001-04-30,0.8802819226096626
0,IDR,USD,2001-04-30,8.620689655172413e-05
0,CNY,USD,2001-04-30,0.12081089578005245
0,INR,USD,2001-04-30,0.02135383894084788
0,ARS,USD,2001-04-30,1.0003001300510204
0,BRL,USD,2001-04-30,0.45808526680054057
0,PLN,USD,2001-04-30,0.2523659497059394
0,GRD,USD,2001-04-30,0.0026017614601543224
0,CZK,USD,2001-04-30,0.025666039499880795
0,MAD,USD,2001-04-30,0.08661008141347654
0,AUD,USD,2001-04-30,0.51225
0,RUB,USD,2001-04-30,0.034566202625766276
0,COP,USD,2001-04-30,0.0004269854824935952
0,SGD,USD,2001-04-30,0.5489980785
0,JOD,USD,2001-04-30,1.4068655036578503
0,JPY,USD,2001-04-30,0.0080945443
0,GBP,USD,2001-04-30,1.4323569434
0,PKR,USD,2001-04-30,0.016327864565457723
0,SAR,USD,2001-04-30,0.266638253694353
0,KWD,USD,2001-04-30,3.250975609653018
0,QAR,USD,2001-04-30,0.27470264949057216
0,AED,USD,2001-04-30,0.2722570550923586
0,KRW,USD,2001-08-31,0.0007827788649706458
0,MYR,USD,2001-08-31,0.2631579432133053
0,HKD,USD,2001-08-31,0.1282092375
0,TWD,USD,2001-08-31,0.028960325194333197
0,ILS,USD,2001-08-31,0.2346316723851098
0,EUR,USD,2001-08-31,0.911
0,PHP,USD,2001-08-31,0.0196078431372549
0,THB,USD,2001-08-31,0.0226834565377714
0,USD,USD,2001-08-31,1.0
0,CLP,USD,2001-08-31,0.001509547981556222
0,MXN,USD,2001-08-31,0.10859531954172774
0,ZAR,USD,2001-08-31,0.11863664053967522
0,EGP,USD,2001-08-31,0.23461513592334052
0,HUF,USD,2001-08-31,0.0035815998032125806
0,TRY,USD,2001-08-31,0.7296608674923459
0,IDR,USD,2001-08-31,0.00011283497884344147
0,CNY,USD,2001-08-31,0.12081818947805503
0,INR,USD,2001-08-31,0.021213406873143825
0,ARS,USD,2001-08-31,1.0001000200030006
0,BRL,USD,2001-08-31,0.3920031821250312
0,PLN,USD,2001-08-31,0.23676487318459055
0,GRD,USD,2001-08-31,0.0026657381367588707
0,CZK,USD,2001-08-31,0.026525061036817954
0,MAD,USD,2001-08-31,0.08818264389202918
0,AUD,USD,2001-08-31,0.52945
0,RUB,USD,2001-08-31,0.0339951208842702
0,COP,USD,2001-08-31,0.00043574883437186805
0,SGD,USD,2001-08-31,0.5746300819
0,JOD,USD,2001-08-31,1.4104372355430184
0,JPY,USD,2001-08-31,0.0084196346
0,GBP,USD,2001-08-31,1.4539110206
0,PKR,USD,2001-08-31,0.01563721730901723
0,SAR,USD,2001-08-31,0.266638253694353
0,KWD,USD,2001-08-31,3.2765400811448258
0,QAR,USD,2001-08-31,0.2746422784323419
0,AED,USD,2001-08-31,0.2722570550923586
0,KRW,USD,2001-10-31,0.0007722007722007722
0,MYR,USD,2001-10-31,0.2631579432133053
0,HKD,USD,2001-10-31,0.1282075937
0,TWD,USD,2001-10-31,0.028964523498541377
0,ILS,USD,2001-10-31,0.23337223415104397
0,EUR,USD,2001-10-31,0.90025
0,PHP,USD,2001-10-31,0.019249279263673487
0,THB,USD,2001-10-31,0.022366364995099978
0,USD,USD,2001-10-31,1.0
0,CLP,USD,2001-10-31,0.001404297425363909
0,MXN,USD,2001-10-31,0.10808473960316407
0,ZAR,USD,2001-10-31,0.10607378830028814
0,EGP,USD,2001-10-31,0.2345766112668648
0,HUF,USD,2001-10-31,0.0035325722947985275
0,TRY,USD,2001-10-31,0.6285356307735319
0,IDR,USD,2001-10-31,9.546539379474941e-05
0,CNY,USD,2001-10-31,0.12081965065892077
0,INR,USD,2001-10-31,0.020837678423402912
0,ARS,USD,2001-10-31,1.0003001300510204
0,BRL,USD,2001-10-31,0.3719546907113057
0,PLN,USD,2001-10-31,0.24439123341273927
0,GRD,USD,2001-10-31,0.002643286620291084
0,CZK,USD,2001-10-31,0.026793777777444346
0,MAD,USD,2001-10-31,0.08764318705685413
0,AUD,USD,2001-10-31,0.50295
0,RUB,USD,2001-10-31,0.033634940083390436
0,COP,USD,2001-10-31,0.0004332568100713491
0,SGD,USD,2001-10-31,0.5483959419
0,JOD,USD,2001-10-31,1.4088476619362964
0,JPY,USD,2001-10-31,0.0081665986
0,GBP,USD,2001-10-31,1.4547570556
0,PKR,USD,2001-10-31,0.016299920891593937
0,SAR,USD,2001-10-31,0.26666666666666666
0,KWD,USD,2001-10-31,3.271181431334876
0,QAR,USD,2001-10-31,0.27466493898757843
0,AED,USD,2001-10-31,0.2722570550923586
0,KRW,USD,2002-02-28,0.0007553440592189741
0,MYR,USD,2002-02-28,0.2631579432133053
0,HKD,USD,2002-02-28,0.1282174568
0,TWD,USD,2002-02-28,0.02848597390525269
0,ILS,USD,2002-02-28,0.21505377731529746
0,EUR,USD,2002-02-28,0.8674
0,PHP,USD,2002-02-28,0.01951219512195122
0,THB,USD,2002-02-28,0.022883296765443713
0,USD,USD,2002-02-28,1.0
0,CLP,USD,2002-02-28,0.0014875418371141688
0,MXN,USD,2002-02-28,0.109487062745897
0,ZAR,USD,2002-02-28,0.0874982500349993
0,EGP,USD,2002-02-28,0.21586617695841404
0,HUF,USD,2002-02-28,0.0035228013316189032
0,TRY,USD,2002-02-28,0.7168460836834648
0,IDR,USD,2002-02-28,9.852216748768474e-05
0,CNY,USD,2002-02-28,0.12082402273482808
0,INR,USD,2002-02-28,0.020521241167349984
0,ARS,USD,2002-02-28,0.4651163439697224
0,BRL,USD,2002-02-28,0.4239085615667627
0,PLN,USD,2002-02-28,0.23652966513667453
0,GRD,USD,2002-02-28,0.002538517754913574
0,CZK,USD,2002-02-28,0.027366896514844884
0,MAD,USD,2002-02-28,0.08501883167121517
0,AUD,USD,2002-02-28,0.51795
0,RUB,USD,2002-02-28,0.032241432097351586
0,COP,USD,2002-02-28,0.0004336701504835422
0,SGD,USD,2002-02-28,0.5460750853
0,JOD,USD,2002-02-28,1.4104372355430184
0,JPY,USD,2002-02-28,0.0074965329
0,GBP,USD,2002-02-28,1.4169323415
0,PKR,USD,2002-02-28,0.016638937599840906
0,SAR,USD,2002-02-28,0.266638253694353
0,KWD,USD,2002-02-28,3.246753562995477
0,QAR,USD,2002-02-28,0.2746498365641218
0,AED,USD,2002-02-28,0.2722496280797831
0,KRW,USD,2002-04-30,0.0007727677271177874
0,MYR,USD,2002-04-30,0.2631579432133053
0,HKD,USD,2002-04-30,0.1282199228
0,TWD,USD,2002-04-30,0.02880517101212355
0,ILS,USD,2002-04-30,0.204206682157241
0,EUR,USD,2002-04-30,0.90065
0,PHP,USD,2002-04-30,0.019753086419753086
0,THB,USD,2002-04-30,0.023118719944219154
0,USD,USD,2002-04-30,1.0
0,CLP,USD,2002-04-30,0.0015471497123864155
0,MXN,USD,2002-04-30,0.10666325913108161
0,ZAR,USD,2002-04-30,0.0940406443664952
0,EGP,USD,2002-04-30,0.21536871123363197
0,HUF,USD,2002-04-30,0.0037068644234354194
0,TRY,USD,2002-04-30,0.7459903577762296
0,IDR,USD,2002-04-30,0.00010718113612004287
0,CNY,USD,2002-04-30,0.12081234364844025
0,INR,USD,2002-04-30,0.02043736241695354
0,ARS,USD,2002-04-30,0.34246584725091705
0,BRL,USD,2002-04-30,0.42310138647362633
0,PLN,USD,2002-04-30,0.25025655676558217
0,GRD,USD,2002-04-30,0.0026444607419621683
0,CZK,USD,2002-04-30,0.029491043570067772
0,MAD,USD,2002-04-30,0.08768929927480949
0,AUD,USD,2002-04-30,0.53855
0,RUB,USD,2002-04-30,0.03201025249975264
0,COP,USD,2002-04-30,0.00043939628883258073
0,SGD,USD,2002-04-30,0.5507366102
0,JOD,USD,2002-04-30,1.4104372355430184
0,JPY,USD,2002-04-30,0.0077796795
0,GBP,USD,2002-04-30,1.4578322035
0,PKR,USD,2002-04-30,0.016622343464856682
0,SAR,USD,2002-04-30,0.26664537058973553
0,KWD,USD,2002-04-30,3.2690423843767493
0,QAR,USD,2002-04-30,0.2746498365641218
0,AED,USD,2002-04-30,0.2722496280797831
0,KRW,USD,2002-08-30,0.0008319813636174549
0,MYR,USD,2002-08-30,0.2631579432133053
0,HKD,USD,2002-08-30,0.12820595
0,TWD,USD,2002-08-30,0.029201346672664233
0,ILS,USD,2002-08-30,0.21447263024686913
0,EUR,USD,2002-08-30,0.98135
0,PHP,USD,2002-08-30,0.019288268300429283
0,THB,USD,2002-08-30,0.023702305864604655
0,USD,USD,2002-08-30,1.0
0,CLP,USD,2002-08-30,0.0014074595355383533
0,MXN,USD,2002-08-30,0.10103051325581963
0,ZAR,USD,2002-08-30,0.0951339009656091
0,EGP,USD,2002-08-30,0.21586617695841404
0,HUF,USD,2002-08-30,0.00400200100050025
0,TRY,USD,2002-08-30,0.6127450980392157
0,IDR,USD,2002-08-30,0.00011293054771315641
0,CNY,USD,2002-08-30,0.12081965065892077
0,INR,USD,2002-08-30,0.020631324300361877
0,ARS,USD,2002-08-30,0.27586206896551724
0,BRL,USD,2002-08-30,0.329597944890894
0,PLN,USD,2002-08-30,0.2418555213644405
0,GRD,USD,2002-08-30,0.002878063749227168
0,CZK,USD,2002-08-30,0.03230767973254927
0,MAD,USD,2002-08-30,0.09349464275697002
0,AUD,USD,2002-08-30,0.55085
0,RUB,USD,2002-08-30,0.03163826078152832
0,COP,USD,2002-08-30,0.00036886757654002215
0,SGD,USD,2002-08-30,0.571575548
0,JOD,USD,2002-08-30,1.4184397364317693
0,JPY,USD,2002-08-30,0.0084445195
0,GBP,USD,2002-08-30,1.5499070056
0,PKR,USD,2002-08-30,0.016856300894545345
0,SAR,USD,2002-08-30,0.26664537058973553
0,KWD,USD,2002-08-30,3.312355413615973
0,QAR,USD,2002-08-30,0.274680050616941
0,AED,USD,2002-08-30,0.2722644750973706
0,KRW,USD,2002-10-31,0.0008206811653672548
0,MYR,USD,2002-10-31,0.2631579432133053
0,HKD,USD,2002-10-31,0.1282158129
0,TWD,USD,2002-10-31,0.028772846719276858
0,ILS,USD,2002-10-31,0.20929259542261605
0,EUR,USD,2002-10-31,0.98995
0,PHP,USD,2002-10-31,0.018823529411764704
0,THB,USD,2002-10-31,0.02310803324432581
0,USD,USD,2002-10-31,1.0
0,CLP,USD,2002-10-31,0.0013759889920880633
0,MXN,USD,2002-10-31,0.09851246182642104
0,ZAR,USD,2002-10-31,0.09983128512813345
0,EGP,USD,2002-10-31,0.21586617695841404
0,HUF,USD,2002-10-31,0.004101638604622547
0,TRY,USD,2002-10-31,0.5963032419039461
0,IDR,USD,2002-10-31,0.00010834236186348862
0,CNY,USD,2002-10-31,0.12081672833253161
0,INR,USD,2002-10-31,0.02068680310426995
0,ARS,USD,2002-10-31,0.28368796740606816
0,BRL,USD,2002-10-31,0.27540625452010514
0,PLN,USD,2002-10-31,0.24806512304836317
0,GRD,USD,2002-10-31,0.0029062362453287703
0,CZK,USD,2002-10-31,0.03217607261753477
0,MAD,USD,2002-10-31,0.09394964299135664
0,AUD,USD,2002-10-31,0.55425
0,RUB,USD,2002-10-31,0.031456635690793225
0,COP,USD,2002-10-31,0.0003588216297678424
0,SGD,USD,2002-10-31,0.5656108597
0,JOD,USD,2002-10-31,1.40924468458976
0,JPY,USD,2002-10-31,0.0081635985
0,GBP,USD,2002-10-31,1.5645779551
0,PKR,USD,2002-10-31,0.01698585984919478
0,SAR,USD,2002-10-31,0.266631130069651
0,KWD,USD,2002-10-31,3.312355413615973
0,QAR,USD,2002-10-31,0.27466493898757843
0,AED,USD,2002-10-31,0.2722570550923586
0,KRW,USD,2003-02-28,0.0008377665144724165
0,MYR,USD,2003-02-28,0.2631579432133053
0,HKD,USD,2003-02-28,0.1282223889
0,TWD,USD,2003-02-28,0.02877697841726619
0,ILS,USD,2003-02-28,0.207555006383458
0,EUR,USD,2003-02-28,1.07955
0,PHP,USD,2003-02-28,0.018340212930605733
0,THB,USD,2003-02-28,0.023372683349293367
0,USD,USD,2003-02-28,1.0
0,CLP,USD,2003-02-28,0.001334757145475555
0,MXN,USD,2003-02-28,0.09057314687341496
0,ZAR,USD,2003-02-28,0.12399102612468602
0,EGP,USD,2003-02-28,0.17937220052685562
0,HUF,USD,2003-02-28,0.004423310848169855
0,TRY,USD,2003-02-28,0.6263703809490702
0,IDR,USD,2003-02-28,0.00011256824449822705
0,CNY,USD,2003-02-28,0.12080943481093905
0,INR,USD,2003-02-28,0.020979757177772854
0,ARS,USD,2003-02-28,0.3110420680664555
0,BRL,USD,2003-02-28,0.28019058451482465
0,PLN,USD,2003-02-28,0.25555190996558663
0,GRD,USD,2003-02-28,0.0031630246967703115
0,CZK,USD,2003-02-28,0.03393040439748899
0,MAD,USD,2003-02-28,0.10055405687554654
0,AUD,USD,2003-02-28,0.60875
0,RUB,USD,2003-02-28,0.03166562418154257
0,COP,USD,2003-02-28,0.0003380148388514256
0,SGD,USD,2003-02-28,0.5759207533
0,JOD,USD,2003-02-28,1.409443349369604
0,JPY,USD,2003-02-28,0.0084648919
0,GBP,USD,2003-02-28,1.5750511892
0,PKR,USD,2003-02-28,0.017208746186929042
0,SAR,USD,2003-02-28,0.26665248786504525
0,KWD,USD,2003-02-28,3.33555726054418
0,QAR,USD,2003-02-28,0.27466493898757843
0,AED,USD,2003-02-28,0.2722570550923586
0,KRW,USD,2003-04-30,0.0008230452674897119
0,MYR,USD,2003-04-30,0.2631579432133053
0,HKD,USD,2003-04-30,0.1282191008
0,TWD,USD,2003-04-30,0.028686184785042656
0,ILS,USD,2003-04-30,0.21982854340859723
0,EUR,USD,2003-04-30,1.11735
0,PHP,USD,2003-04-30,0.019056696932068077
0,THB,USD,2003-04-30,0.023326337609175424
0,USD,USD,2003-04-30,1.0
0,CLP,USD,2003-04-30,0.0014192452436763187
0,MXN,USD,2003-04-30,0.0971628449280995
0,ZAR,USD,2003-04-30,0.13743249573495428
0,EGP,USD,2003-04-30,0.16849201082493773
0,HUF,USD,2003-04-30,0.004539573940103681
0,TRY,USD,2003-04-30,0.6385696040868455
0,IDR,USD,2003-04-30,0.00011529371072807978
0,CNY,USD,2003-04-30,0.12081526576271637
0,INR,USD,2003-04-30,0.021121560792097396
0,ARS,USD,2003-04-30,0.3527337980460029
0,BRL,USD,2003-04-30,0.3466205347086219
0,PLN,USD,2003-04-30,0.26270164419967773
0,GRD,USD,2003-04-30,0.003275128299057205
0,CZK,USD,2003-04-30,0.035527260066649136
0,MAD,USD,2003-04-30,0.10332553972896451
0,AUD,USD,2003-04-30,0.62675
0,RUB,USD,2003-04-30,0.032141938801748524
0,COP,USD,2003-04-30,0.0003487966515521451
0,SGD,USD,2003-04-30,0.5638726775
0,JOD,USD,2003-04-30,1.409443349369604
0,JPY,USD,2003-04-30,0.008409368
0,GBP,USD,2003-04-30,1.5987210232
0,PKR,USD,2003-04-30,0.01729655292845516
0,SAR,USD,2003-04-30,0.26665248786504525
0,KWD,USD,2003-04-30,3.3444819409179205
0,QAR,USD,2003-04-30,0.2747177577228931
0,AED,USD,2003-04-30,0.2722570550923586
0,KRW,USD,2003-08-29,0.000848716316571186
0,MYR,USD,2003-08-29,0.2631579432133053
0,HKD,USD,2003-08-29,0.1282174568
0,TWD,USD,2003-08-29,0.029275727289574123
0,ILS,USD,2003-08-29,0.22502253769481917
0,EUR,USD,2003-08-29,1.0975
0,PHP,USD,2003-08-29,0.018191745582762202
0,THB,USD,2003-08-29,0.02433682338794038
0,USD,USD,2003-08-29,1.0
0,CLP,USD,2003-08-29,0.0014337946194734887
0,MXN,USD,2003-08-29,0.09063717937097798
0,ZAR,USD,2003-08-29,0.1364256480218281
0,EGP,USD,2003-08-29,0.16260163394804716
0,HUF,USD,2003-08-29,0.004256406072035672
0,TRY,USD,2003-08-29,0.7133941245002584
0,IDR,USD,2003-08-29,0.00011785503830288745
0,CNY,USD,2003-08-29,0.12081526576271637
0,INR,USD,2003-08-29,0.021815010153687402
0,ARS,USD,2003-08-29,0.3395586084440009
0,BRL,USD,2003-08-29,0.33772379900773375
0,PLN,USD,2003-08-29,0.25163249094827606
0,GRD,USD,2003-08-29,0.0032220102998647662
0,CZK,USD,2003-08-29,0.03380235109548856
0,MAD,USD,2003-08-29,0.10203145025585203
0,AUD,USD,2003-08-29,0.64755
0,RUB,USD,2003-08-29,0.032766475491757624
0,COP,USD,2003-08-29,0.00035313851858391455
0,SGD,USD,2003-08-29,0.5708903034
0,JOD,USD,2003-08-29,1.4104372355430184
0,JPY,USD,2003-08-29,0.0085535882
0,GBP,USD,2003-08-29,1.5775358889
0,PKR,USD,2003-08-29,0.01732201748290438
0,SAR,USD,2003-08-29,0.2666488971841583
0,KWD,USD,2003-08-29,3.33555726054418
0,QAR,USD,2003-08-29,0.27468379294478523
0,AED,USD,2003-08-29,0.27226815189306547
0,KRW,USD,2003-10-31,0.0008449514152936206
0,MYR,USD,2003-10-31,0.2631579432133053
0,HKD,USD,2003-10-31,0.128787147
0,TWD,USD,2003-10-31,0.029433414713781674
0,ILS,USD,2003-10-31,0.22256848437828533
0,EUR,USD,2003-10-31,1.1577
0,PHP,USD,2003-10-31,0.018078282869735052
0,THB,USD,2003-10-31,0.025065804001956134
0,USD,USD,2003-10-31,1.0
0,CLP,USD,2003-10-31,0.0015973169930360654
0,MXN,USD,2003-10-31,0.09039139473922082
0,ZAR,USD,2003-10-31,0.14503264075606329
0,EGP,USD,2003-10-31,0.16339869548037084
0,HUF,USD,2003-10-31,0.004471153126040242
0,TRY,USD,2003-10-31,0.6743088789149615
0,IDR,USD,2003-10-31,0.00011769552168539987
0,CNY,USD,2003-10-31,0.12082256144821014
0,INR,USD,2003-10-31,0.022065316735596145
0,ARS,USD,2003-10-31,0.34752394057674235
0,BRL,USD,2003-10-31,0.34861428262954736
0,PLN,USD,2003-10-31,0.24838242806590294
0,GRD,USD,2003-10-31,0.003411593351582401
0,CZK,USD,2003-10-31,0.03628565782523071
0,MAD,USD,2003-10-31,0.10675321591127218
0,AUD,USD,2003-10-31,0.70705
0,RUB,USD,2003-10-31,0.033394564493636716
0,COP,USD,2003-10-31,0.00034725236565674104
0,SGD,USD,2003-10-31,0.5748778385
0,JOD,USD,2003-10-31,1.4104372355430184
0,JPY,USD,2003-10-31,0.0090843023
0,GBP,USD,2003-10-31,1.6966406515
0,PKR,USD,2003-10-31,0.017436794366715767
0,SAR,USD,2003-10-31,0.26665248786504525
0,KWD,USD,2003-10-31,3.3978936525205894
0,QAR,USD,2003-10-31,0.27468760328253883
0,AED,USD,2003-10-31,0.2722718955068385
0,KRW,USD,2004-02-27,0.0008503401360544217
0,MYR,USD,2004-02-27,0.2631579432133053
0,HKD,USD,2004-02-27,0.1284711293
0,TWD,USD,2004-02-27,0.029980516262091594
0,ILS,USD,2004-02-27,0.22276679297395316
0,EUR,USD,2004-02-27,1.2425
0,PHP,USD,2004-02-27,0.01775568402503175
0,THB,USD,2004-02-27,0.02545177278469424
0,USD,USD,2004-02-27,1.0
0,CLP,USD,2004-02-27,0.0016899028305872412
0,MXN,USD,2004-02-27,0.0903791404943739
0,ZAR,USD,2004-02-27,0.1503420326345045
0,EGP,USD,2004-02-27,0.16156394153912176
0,HUF,USD,2004-02-27,0.004840279489354386
0,TRY,USD,2004-02-27,0.7530125018147601
0,IDR,USD,2004-02-27,0.00011827321111768185
0,CNY,USD,2004-02-27,0.12081818947805503
0,INR,USD,2004-02-27,0.022106782568695832
0,ARS,USD,2004-02-27,0.3421728323872882
0,BRL,USD,2004-02-27,0.3433476984287894
0,PLN,USD,2004-02-27,0.2543397094433333
0,GRD,USD,2004-02-27,0.0036463696725308435
0,CZK,USD,2004-02-27,0.03821316464921538
0,MAD,USD,2004-02-27,0.11268621523840137
0,AUD,USD,2004-02-27,0.77155
0,RUB,USD,2004-02-27,0.035074798234853766
0,COP,USD,2004-02-27,0.00037330149220925386
0,SGD,USD,2004-02-27,0.5874577765
0,JOD,USD,2004-02-27,1.411333043859517
0,JPY,USD,2004-02-27,0.0091524803
0,GBP,USD,2004-02-27,1.8558
0,PKR,USD,2004-02-27,0.017436794366715767
0,SAR,USD,2004-02-27,0.26667378507890305
0,KWD,USD,2004-02-27,3.394433590554459
0,QAR,USD,2004-02-27,0.2746272463787857
0,AED,USD,2004-02-27,0.2722459517843707
0,KRW,USD,2004-04-30,0.0008522606939328158
0,MYR,USD,2004-04-30,0.2631579432133053
0,HKD,USD,2004-04-30,0.1282084156
0,TWD,USD,2004-04-30,0.03010236066926699
0,ILS,USD,2004-04-30,0.21791240871267853
0,EUR,USD,2004-04-30,1.19875
0,PHP,USD,2004-04-30,0.017857142857142856
0,THB,USD,2004-04-30,0.024993754685547945
0,USD,USD,2004-04-30,1.0
0,CLP,USD,2004-04-30,0.0015968063872255488
0,MXN,USD,2004-04-30,0.08769045270196207
0,ZAR,USD,2004-04-30,0.143755629919704
0,EGP,USD,2004-04-30,0.16135147999645025
0,HUF,USD,2004-04-30,0.004774944909073112
0,TRY,USD,2004-04-30,0.7049700387733521
0,IDR,USD,2004-04-30,0.00011386927806877705
0,CNY,USD,2004-04-30,0.12081526576271637
0,INR,USD,2004-04-30,0.022487077014146126
0,ARS,USD,2004-04-30,0.3507234038463906
0,BRL,USD,2004-04-30,0.3393281763594403
0,PLN,USD,2004-04-30,0.24885218175426754
0,GRD,USD,2004-04-30,0.003517975447345758
0,CZK,USD,2004-04-30,0.03684204844884108
0,MAD,USD,2004-04-30,0.10938107560602613
0,AUD,USD,2004-04-30,0.7222
0,RUB,USD,2004-04-30,0.0344685029233082
0,COP,USD,2004-04-30,0.00037676845694478456
0,SGD,USD,2004-04-30,0.5877339916
0,JOD,USD,2004-04-30,1.4104372355430184
0,JPY,USD,2004-04-30,0.0090616646
0,GBP,USD,2004-04-30,1.7733499999
0,PKR,USD,2004-04-30,0.017406441291894236
0,SAR,USD,2004-04-30,0.26665248786504525
0,KWD,USD,2004-04-30,3.3921303728673804
0,QAR,USD,2004-04-30,0.27467249836665997
0,AED,USD,2004-04-30,0.2722570550923586
0,KRW,USD,2004-08-31,0.0008681686737134761
0,MYR,USD,2004-08-31,0.2631579432133053
0,HKD,USD,2004-08-31,0.12820595
0,TWD,USD,2004-08-31,0.02937720846836812
0,ILS,USD,2004-08-31,0.221092205221853
0,EUR,USD,2004-08-31,1.2153
0,PHP,USD,2004-08-31,0.01780151693134318
0,THB,USD,2004-08-31,0.024009607300303572
0,USD,USD,2004-08-31,1.0
0,CLP,USD,2004-08-31,0.0016016660915083732
0,MXN,USD,2004-08-31,0.08783101313073646
0,ZAR,USD,2004-08-31,0.15023474178403756
0,EGP,USD,2004-08-31,0.16044927851735624
0,HUF,USD,2004-08-31,0.004876805789743834
0,TRY,USD,2004-08-31,0.6651147322913202
0,IDR,USD,2004-08-31,0.00010666666666666667
0,CNY,USD,2004-08-31,0.12082402273482808
0,INR,USD,2004-08-31,0.021577307197805606
0,ARS,USD,2004-08-31,0.3337506105967421
0,BRL,USD,2004-08-31,0.3409478698548793
0,PLN,USD,2004-08-31,0.27336223355314754
0,GRD,USD,2004-08-31,0.0035665460971981535
0,CZK,USD,2004-08-31,0.03805842508680461
0,MAD,USD,2004-08-31,0.11065436064767989
0,AUD,USD,2004-08-31,0.70615
0,RUB,USD,2004-08-31,0.034174021086874666
0,COP,USD,2004-08-31,0.0003938170719700699
0,SGD,USD,2004-08-31,0.5839586557
0,JOD,USD,2004-08-31,1.4104372355430184
0,JPY,USD,2004-08-31,0.0091120324
0,GBP,USD,2004-08-31,1.7989499999
0,PKR,USD,2004-08-31,0.01702127659574468
0,SAR,USD,2004-08-31,0.26665248786504525
0,KWD,USD,2004-08-31,3.3921303728673804
0,QAR,USD,2004-08-31,0.27468760328253883
0,AED,USD,2004-08-31,0.2722570550923586
0,KRW,USD,2004-10-29,0.0008932559178204555
0,MYR,USD,2004-10-29,0.2631579432133053
0,HKD,USD,2004-10-29,0.1284785569
0,TWD,USD,2004-10-29,0.029935639273630875
0,ILS,USD,2004-10-29,0.2242404158637178
0,EUR,USD,2004-10-29,1.27205
0,PHP,USD,2004-10-29,0.017752533832468307
0,THB,USD,2004-10-29,0.024351644763660956
0,USD,USD,2004-10-29,1.0
0,CLP,USD,2004-10-29,0.001628001628001628
0,MXN,USD,2004-10-29,0.08670958791268345
0,ZAR,USD,2004-10-29,0.16240358870355717
0,EGP,USD,2004-10-29,0.16051365396556366
0,HUF,USD,2004-10-29,0.005175352590302787
0,TRY,USD,2004-10-29,0.678196090633583
0,IDR,USD,2004-10-29,0.00010989010989010989
0,CNY,USD,2004-10-29,0.12082256144821014
0,INR,USD,2004-10-29,0.022043429921544566
0,ARS,USD,2004-10-29,0.33542978064334694
0,BRL,USD,2004-10-29,0.350140056022409
0,PLN,USD,2004-10-29,0.2942258702568657
0,GRD,USD,2004-10-29,0.003733091150289322
0,CZK,USD,2004-10-29,0.040395398237023636
0,MAD,USD,2004-10-29,0.11479343054186436
0,AUD,USD,2004-10-29,0.74695
0,RUB,USD,2004-10-29,0.034788054992539875
0,COP,USD,2004-10-29,0.00038810837491688174
0,SGD,USD,2004-10-29,0.6005104339
0,JOD,USD,2004-10-29,1.411333043859517
0,JPY,USD,2004-10-29,0.0094170826
0,GBP,USD,2004-10-29,1.8322999998
0,PKR,USD,2004-10-29,0.016306564189477252
0,SAR,USD,2004-10-29,0.26665248786504525
0,KWD,USD,2004-10-29,3.3932816484507957
0,QAR,USD,2004-10-29,0.2747177577228931
0,AED,USD,2004-10-29,0.2722570550923586
0,KRW,USD,2005-02-28,0.0009935419771485345
0,MYR,USD,2005-02-28,0.2631579432133053
0,HKD,USD,2005-02-28,0.1282191008
0,TWD,USD,2005-02-28,0.032185395085219365
0,ILS,USD,2005-02-28,0.22996439254342296
0,EUR,USD,2005-02-28,1.32735
0,PHP,USD,2005-02-28,0.018289898847348628
0,THB,USD,2005-02-28,0.02613013486546508
0,USD,USD,2005-02-28,1.0
0,CLP,USD,2005-02-28,0.0017455055980022758
0,MXN,USD,2005-02-28,0.0901570987445624
0,ZAR,USD,2005-02-28,0.1725610739800903
0,EGP,USD,2005-02-28,0.17237665485036188
0,HUF,USD,2005-02-28,0.0054911564924688796
0,TRY,USD,2005-02-28,0.7821667850215374
