STOXXID;SEDOL;ISIN;effectiveDate;weightFactor;capFactor
BR0406;B1FRH89;BRMDIAACNOR7;20191223;1;1.0
BR602A;2440972;BRTRPLACNPR1;20191223;1;1.0
BR2015;B1YBRK4;BRCMIGACNOR6;20191223;1;1.0
TH001B;BK1W1V2;TH0637010Y00;20191223;1;0.4545455
TH21HU;B0166D1;TH0168A10Z01;20191223;1;0.8108555
TH806O;BYZFF24;TH8193010007;20191223;1;1.0
TH50ZE;BSM67X3;TH6066010005;20191223;1;1.0
TH21YB;B3L0Q89;TH0999010Z03;20191223;1;0.4333322
TH20ZB;BF13JT4;TH0279010Y01;20191223;1;1.0
TH00JT;6905295;TH0471010Y04;20191223;1;0.9432146
BR3038;BHNWPB7;BRCOGNACNOR2;20191223;1;1.0
TH21T6;B435YH4;TH0991010008;20191223;1;0.9969481
BR008A;B019KX8;BRCSNAACNOR6;20191223;1;1.0
BR04KQ;B0498T7;BRPSSAACNOR7;20191223;1;1.0
MY00K4;6910824;MYL4588OO009;20191223;1;1.0
MY22ZN;6752349;MYL4162OO003;20191223;1;1.0
ID00E9;B0217K9;ID1000109309;20191223;1;1.0
ID20SP;6545248;ID1000092703;20191223;1;1.0
ID0140;B4KWQ72;ID1000122500;20191223;1;1.0
ID20XU;B4MW045;ID1000116908;20191223;1;1.0
ID00KF;6092498;ID1000066004;20191223;1;1.0
ID20IF;B2RJPM0;ID1000110802;20191223;1;1.0
ID00TO;B548673;ID1000113707;20191223;1;1.0
ID2063;B8HWJY1;ID1000125305;20191223;1;0.5174644
ID5022;B7VW3S2;ID1000126105;20191223;1;1.0
ID20NK;B3Z3L12;ID1000115702;20191223;1;1.0
ID00JE;B29SK75;ID1000108509;20191223;1;0.8564716
BR00RT;B2QY968;BRHYPEACNOR0;20191223;1;1.0
BR00DF;2645517;BRGGBRACNPR8;20191223;1;1.0
BR15V3;BJ0K6Z9;BRKLBNCDAM18;20191223;1;1.0
KR029M;6496766;KR7003490000;20191223;1;0.7534984
TH00PZ;BYTBHS8;TH0450010Y08;20191223;1;0.4409272
TH403H;BCZZQ94;TH4577010002;20191223;1;1.0
KR03ZD;6180230;KR7012750006;20191223;1;1.0
KR02ZC;6537085;KR7005940002;20191223;1;1.0
KR058O;6182076;KR7036460004;20191223;1;0.5620082
KR057N;6199753;KR7035760008;20191223;1;0.8176206
KR03ES;6440332;KR7008770000;20191223;1;1.0
KR043I;6408448;KR7016360000;20191223;1;1.0
KR10BN;B66CTX7;KR7081660003;20191223;1;1.0
KR70VD;BYX9GP8;KR7241560002;20191223;1;1.0
KR012E;6249584;KR7000210005;20191223;1;1.0
KR20DQ;B7F9Q79;KR7007070006;20191223;1;1.0
KR108K;6419451;KR7003670007;20191223;1;1.0
KR71H0;BD95QN1;KR7282330000;20191223;1;1.0
KR03HV;6407768;KR7009830001;20191223;1;1.0
KR01DP;6189516;KR7001040005;20191223;1;1.0
KR03FT;6146083;KR7008930000;20191223;1;1.0
KR00ZA;6497112;KR7000120006;20191223;1;1.0
TH21W9;BF5DGM2;TH0083B10Z02;20191223;1;0.5514913
KR19UF;B3N3363;KR7047810007;20191223;1;1.0
KR10EQ;B613DJ9;KR7128940004;20191223;1;1.0
TH22BP;6806376;TH0021010Z06;20191223;1;0.8020718
TH00AK;BJFHBV6;TH0148A10Z06;20191223;1;0.4236839
TH20T5;6418920;TH0528010Z00;20191223;1;1.0
TH21IV;B1802Q8;TH0176B10Z00;20191223;1;0.4210526
TH409N;BGLZX73;TH4984010009;20191223;1;1.0
B0N6YC;B0N6YC4;TREVKFB00019;20191223;1;1.0
489421;B03MY33;TRATOASO91H3;20191223;1;1.0
486995;B03MXR0;TRASISEW91Q3;20191223;1;1.0
ET011;B1RMFT9;TRETAVH00018;20191223;1;1.0
PH04MW;6744722;PHY731961264;20191223;1;1.0
PH04IS;B1L8838;PHY603051020;20191223;1;0.9400705
PH30AJ;B92RW83;PHY5342M1000;20191223;1;1.0
PH1018;B725S29;PHY716171079;20191223;1;1.0
PH04HR;6147105;PHY003341054;20191223;1;0.6775068
PH04JT;6272483;PHY2088F1004;20191223;1;1.0
KR17P8;B682TF7;KR7139480008;20191223;1;1.0
BR13QW;B1XFXM1;BRVULCACNOR2;20191223;1;1.0
ID00HC;6565127;ID1000094006;20191223;1;1.0
TW6094;B04ZR54;TW0003413001;20191223;1;1.0
ZA402F;BFH3QX1;ZAE000177218;20191223;1;1.0
B1ZBHG;B1ZBHG9;GRS495003006;20191223;1;1.0
KR05M2;6439493;KR7046890000;20191223;1;1.0
ID11SP;B7DZ3H8;ID1000124308;20191223;1;1.0
TW07D9;6328933;TW0005469001;20191223;1;1.0
KR037L;6166672;KR7006650006;20191223;1;1.0
712495;7124958;GRS204003008;20191223;1;1.0
KR19BW;6726430;KR7034310003;20191223;1;1.0
TW06WR;B28SKW1;TW0003596003;20191223;1;1.0
492667;B03MZB8;TRAVESTL91H6;20191223;1;1.0
BR3027;B1VD2Z3;BREVENACNOR8;20191223;1;1.0
ZA00S1;B3V5GG2;ZAE000152617;20191223;1;1.0
IN80CP;BNGMX23;INE288B01029;20191223;1;0.3532009
TW1OBP;B7X3BR8;KYG390101064;20191223;1;1.0
KR51TA;BYW7G64;KR7085620003;20191223;1;1.0
TW04ZS;6198954;TW0002820008;20191223;1;1.0
KR06J0;B0TLGZ0;KR7085660009;20191223;1;1.0
BR1609;BZ4F3Q2;BRCAMLACNOR3;20191223;1;1.0
KR06FW;B04S946;KR7079160008;20191223;1;1.0
KR12Q4;6352716;KR7001680008;20191223;1;1.0
IN503D;B02VC93;INE001B01026;20191223;1;1.0
TW1LEP;B04S935;TW0003152005;20191223;1;1.0
BR13EK;2906786;BRTUPYACNOR1;20191223;1;1.0
IN04DM;B1GKL41;INE017A01032;20191223;1;0.3577039
KR10ZB;6149383;KR7008060006;20191223;1;1.0
EG20TP;6591003;EGS65591C017;20191223;1;1.0
TW134X;6718772;TW0008016007;20191223;1;1.0
TH40ES;BQV6FP8;TH0940010Y08;20191223;1;0.7528958
KR19SD;B16TC34;KR7035900000;20191223;1;1.0
ID00UP;6535670;ID1000118409;20191223;1;1.0
KR04FU;6155227;KR7020000006;20191223;1;1.0
TW02C3;6870876;TW0002103009;20191223;1;1.0
KR514L;6724508;KR7067160002;20191223;1;1.0
TW1AKK;6574037;TW0006214000;20191223;1;1.0
TH80AS;BGHGSV9;TH3925010Z05;20191223;1;1.0
TH511H;BTLJQF5;TH6128010001;20191223;1;1.0
KR12JX;6219297;KR7005290002;20191223;1;1.0
TH50N2;B0V8CZ1;TH0889010Y07;20191223;1;0.7807462
TW0470;6375564;TW0002504008;20191223;1;1.0
TH805N;BF164J8;TH8170010004;20191223;1;1.0
ID4010;6129813;ID1000059603;20191223;1;1.0
TW01PF;6661519;TW0001710002;20191223;1;1.0
MX11TE;BZ8W8S6;MX01LA050010;20191223;1;1.0
TW16FB;6156770;TW0005388003;20191223;1;1.0
IN20AH;B7T1QT3;INE051B01021;20191223;1;0.9408602
IN712F;6399887;INE545A01016;20191223;1;0.440584
KR51K1;B636JW1;KR7115450009;20191223;1;1.0
TW403W;6578567;TW0006230006;20191223;1;1.0
TH229N;B09C9S7;TH0616010Z03;20191223;1;0.7302824
TW0481;6703165;TW0002511003;20191223;1;1.0
IN81IW;BF93XL6;INE317F01035;20191223;1;0.4489598
ID013Z;B6277R6;ID1000114002;20191223;1;1.0
PK404H;B668PD7;PK0099701010;20191223;1;1.0
MY222Q;6182861;MYL2852OO001;20191223;1;1.0
IN113A;6143255;INE301A01014;20191223;1;0.4060914
MY20XJ;B0742L9;MYL5102OO008;20191223;1;1.0
IN08S5;B1R3S15;INE891D01026;20191223;1;1.0
ZA113E;BQXKXY3;ZAE000191342;20191223;1;1.0
ID30EC;6671422;ID1000095607;20191223;1;1.0
IN826L;BFXXQQ8;INE142Z01019;20191223;1;0.3467206
TW1ASS;B429W95;KYG9721M1033;20191223;1;1.0
TW1ENR;6431381;TW0006146004;20191223;1;1.0
KR116J;B679Q36;KR7096530001;20191223;1;1.0
B03MWQ;B03MWQ2;TRAOTKAR91H3;20191223;1;1.0
TW9020;BZ3C814;TW0004766001;20191223;1;1.0
RU603U;BX1B4Y4;RU000A0JVBT9;20191223;1;1.0
TW01A0;6804886;TW0001409001;20191223;1;1.0
TW405Y;BGCWLC4;KYG211641017;20191223;1;1.0
TH406K;6527581;TH0669010Z02;20191223;1;0.8559812
B03MVQ;B03MVQ5;TREKOZA00014;20191223;1;1.0
TW0593;6154622;TW0002855004;20191223;1;1.0
KR14EU;6164427;KR7003090008;20191223;1;1.0
TW08KH;6897864;TW0009907006;20191223;1;1.0
TW1998;6492816;TW0001808004;20191223;1;1.0
TW021S;6190239;TW0001904001;20191223;1;1.0
KR404J;BKF2806;KR7192820009;20191223;1;1.0
KR03GU;B1WT3H9;KR7009410002;20191223;1;1.0
KR61XF;BYQ1MZ3;KR7192080000;20191223;1;1.0
IN80S5;BF4GCB3;INE704P01017;20191223;1;0.9681323
IN60W7;BF0VND1;INE477A01020;20191223;1;0.5167959
IN16GS;BYSVNL4;INE192B01031;20191223;1;0.49
TW023U;6907310;TW0002006004;20191223;1;1.0
TW1APP;B5T7VM5;KYG898431096;20191223;1;1.0
TH214H;6541406;TH0307010Z09;20191223;1;0.5788541
IN710D;B0LR6C3;INE499A01024;20191223;1;0.8359457
KR05HX;6419008;KR7041960006;20191223;1;1.0
TW06HC;B02GHN7;TW0003376000;20191223;1;1.0
TH20FR;6614212;TH0671010Z08;20191223;1;0.6723356
PL10CN;B4PTLY0;PLKRK0000010;20191223;1;1.0
HU801K;B5VZ912;HU0000110226;20191223;1;1.0
ZA20NY;B12W5L6;ZAE000079711;20191223;1;1.0
TW103T;B58KV47;TW0001789006;20191223;1;1.0
PL402G;BGQYBX7;PLENERG00022;20191223;1;1.0
KR065M;6548991;KR7069260008;20191223;1;1.0
404238;BC9ZH86;HU0000123096;20191223;1;1.0
IN50PZ;BWCGVX9;INE101D01020;20191223;1;0.7600434
KR190L;6430139;KR7058470006;20191223;1;1.0
PK20NY;6443665;PK0065001015;20191223;1;1.0
TW08UR;6193915;TW0009940007;20191223;1;1.0
MY509Y;BDFM6W5;MYL5243OO000;20191223;1;1.0
TW1OQ4;BL951P4;TW0003081006;20191223;1;1.0
TW124W;6320832;TW0009938001;20191223;1;1.0
TH401F;BDZ7KL7;TH0122C10Z04;20191223;1;0.7280832
PH04NX;B0684C7;PHY569991086;20191223;1;1.0
IN169L;6567684;INE288A01013;20191223;1;0.5454545
TH70BS;BYZ6CK4;TH7846010Z09;20191223;1;1.0
BR11JN;B0HZY49;BRLEVEACNOR2;20191223;1;1.0
IN05KU;B0838V7;INE530B01024;20191223;1;0.892032
TH22AO;6592954;TH0617A10Z08;20191223;1;0.5970513
ZA804L;BN898F0;ZAE000188843;20191223;1;1.0
TH80EW;BF1G272;TH7923010006;20191223;1;0.613591
TW703Z;B6QZ6X5;KYG2346M1033;20191223;1;1.0
TW03KC;6175667;TW0002392008;20191223;1;1.0
TW1AQQ;B5MY7H0;KYG4002A1004;20191223;1;1.0
IN06GR;BZ7PLF4;INE036D01028;20191223;1;0.4
BR10GJ;B06YX28;BRMYPKACNOR7;20191223;1;1.0
TW40B4;B94NS14;TW0006414006;20191223;1;1.0
ID012Y;6665878;ID1000113301;20191223;1;1.0
IN50DN;6211204;INE670A01012;20191223;1;0.4326663
PH502D;B60HTZ0;PHY5953G1032;20191223;1;1.0
TW602X;BVTRKC0;KYG7060F1019;20191223;1;1.0
IN02RY;6152626;INE340A01012;20191223;1;0.5432322
KR801K;BF2RZ42;KR7285130001;20191223;1;1.0
IN607I;BZC0W28;INE195J01029;20191223;1;0.4461796
ID30GE;B8FQLP0;ID1000123904;20191223;1;1.0
TH21Q3;6397706;TH0209010Z07;20191223;1;0.6155779
TW60A5;B8X9CB4;KYG368891068;20191223;1;1.0
KR09K4;BH3Q8S7;KRG581100036;20191223;1;1.0
TW082Z;B1L8PB5;TW0006271000;20191223;1;1.0
TW022T;6988616;TW0001907004;20191223;1;1.0
CL00TQ;B1GBXT3;CL0000001934;20191223;1;1.0
TW07SO;6381828;TW0006116007;20191223;1;1.0
CO10GH;B88KB04;EST01PA00013;20191223;1;1.0
ZA303F;B4WQMV8;ZAE000161832;20191223;1;1.0
TW05TN;6295866;TW0003019006;20191223;1;1.0
TW03XP;6441573;TW0002455003;20191223;1;1.0
IN035D;6099905;INE055A01016;20191223;1;0.4786598
TW12QI;6096423;TW0002367000;20191223;1;1.0
490400;B03MY66;TRATRKCM91F7;20191223;1;1.0
KR04L0;6113612;KR7023590003;20191223;1;1.0
KR50R7;6248332;KR7030190003;20191223;1;1.0
KR01CO;6407757;KR7000990002;20191223;1;1.0
TH215I;B99J5K5;TH0308010Y08;20191223;1;0.3811944
TH407L;6614267;TH0697010Z03;20191223;1;1.0
IN11OV;B28SM03;INE262H01013;20191223;1;0.7052389
BR15T1;BFH4PZ9;BRSEERACNOR5;20191223;1;1.0
ID9037;BF34R02;ID1000140809;20191223;1;1.0
TW303V;B8Y6W58;KYG193031096;20191223;1;1.0
TW04WP;6107574;TW0002707007;20191223;1;1.0
TW154Z;6254083;TW0005434005;20191223;1;1.0
TW1H29;6397870;TW0004105002;20191223;1;1.0
IN09S6;B1WT346;INE232I01014;20191223;1;1.0
EV043;B5B5BY9;RU000A0F5UN3;20191223;1;1.0
TW11PG;6548980;TW0006202005;20191223;1;1.0
IN10MS;B60CMV2;INE613A01020;20191223;1;0.5902607
486998;B03MY88;TRATSKBW91N0;20191223;1;1.0
TW1OJX;BDC7PZ9;KYG866171005;20191223;1;1.0
TW08FC;B1HNZN6;TW0008131004;20191223;1;1.0
TH00LV;6888857;TH0245010002;20191223;1;0.61262
IN07P1;B0FXGP0;INE868B01028;20191223;1;0.8671198
IN12OW;B4NRBT1;INE490G01020;20191223;1;0.6509357
TW60KF;BYP6XF6;TW0004438007;20191223;1;1.0
TW10F5;6431949;TW0006153000;20191223;1;1.0
TH50U9;BRS61C7;TH4403010002;20191223;1;1.0
TW1P5K;BZ3D2G0;TW0006561004;20191223;1;1.0
EG8024;BFLXFX0;EGS512O1C012;20191223;1;1.0
TW04LE;6324511;TW0002607009;20191223;1;1.0
TH20V7;B05BPG8;TH0254A10Z06;20191223;1;0.7324365
IN1129;6415062;INE193E01025;20191223;1;0.4130809
IN60LW;BD2X4V6;INE988K01017;20191223;1;0.531684
IN0B5L;B07PYG1;INE191B01025;20191223;1;0.9607843
TW03JB;6146823;TW0002388006;20191223;1;1.0
PL703K;BZCNHZ5;PLCLNPH00015;20191223;1;1.0
TH212F;6367646;TH0297010Z02;20191223;1;0.516333
IN13S1;B0N45N6;INE312H01016;20191223;1;0.49
IN30HP;B8W3TV6;INE599M01018;20191223;1;0.9035725
TW00XM;6190626;TW0001103000;20191223;1;1.0
TW04A3;6491329;TW0002520004;20191223;1;1.0
BR2037;2599131;BRPOMOACNPR7;20191223;1;1.0
TH21N0;BD1R1M9;TH0979A10Z00;20191223;1;1.0
ID20TQ;B03CPL8;ID1000099500;20191223;1;1.0
TH50M1;BFZLRZ6;TH0833010Y05;20191223;1;0.7841255
KR63YI;BSQX7Z2;KR7200230001;20191223;1;1.0
TW05UO;6206835;TW0003026001;20191223;1;1.0
ID6056;BNY7RL7;ID1000132202;20191223;1;1.0
IN125D;B4TL1F3;INE933K01021;20191223;1;1.0
MY23SH;6506160;MYL6599OO004;20191223;1;1.0
KR02BO;6251200;KR7003540002;20191223;1;1.0
TW8074;B1LJ5C9;TW0009958009;20191223;1;1.0
TW702Y;BGSGT82;TW0004551007;20191223;1;1.0
TW017X;6918657;TW0001313005;20191223;1;1.0
KR618Q;6422794;KR7058820002;20191223;1;1.0
MX11N8;B8DST54;MX00CR000000;20191223;1;1.0
IN60KV;B02N2W2;INE739E01017;20191223;1;0.598902
B1B59T;B1B59T2;PLFAMUR00012;20191223;1;1.0
TW1OV9;BVG2HK5;KYG811801045;20191223;1;1.0
TW11RI;6672964;TW0006257009;20191223;1;1.0
IN10W2;6135887;INE224A01026;20191223;1;0.3249106
TW1AHH;6987602;TW0002014008;20191223;1;1.0
TW05SM;6544892;TW0003017000;20191223;1;1.0
TW1N3G;B3CX579;TW0006803000;20191223;1;1.0
TW1190;B3M1XS0;TW0004919006;20191223;1;1.0
MY50K9;6773737;MYL8206OO004;20191223;1;1.0
TW06UP;B284BT3;TW0003576005;20191223;1;1.0
KR604L;B8CL0T5;KR7141080002;20191223;1;1.0
KR18TD;B0W9LL2;KR7083790006;20191223;1;1.0
KR01EQ;6537115;KR7001120005;20191223;1;1.0
TW7084;6733690;TW0001515005;20191223;1;1.0
ZA21EQ;BWV0563;ZAE000203063;20191223;1;1.0
B0663T;B0663T1;PLCIECH00018;20191223;1;1.0
TW11A1;6621018;TW0001702009;20191223;1;1.0
EG00C6;B4RJHG2;EGS30901C010;20191223;1;1.0
IN10RX;6690535;INE939A01011;20191223;1;0.4884847
KR140G;B1L0LB3;KR7048260004;20191223;1;1.0
TW12D5;6621267;TW0002108008;20191223;1;1.0
TW03LD;6094922;TW0002393006;20191223;1;1.0
ZA13XA;B3XGCL0;ZAE000156253;20191223;1;1.0
IN08HU;6104337;INE010A01011;20191223;1;0.5815362
KR05FV;6311632;KR7039130000;20191223;1;1.0
KR00W7;6771816;KR7000070003;20191223;1;1.0
IN40DM;B12G4M2;INE786A01032;20191223;1;0.6952491
BR15W4;BF13KV3;BRWIZSACNOR1;20191223;1;1.0
ZA405I;BP3S2Y3;ZAE000191516;20191223;1;1.0
BR1519;B23DMP8;BRABCBACNPR4;20191223;1;1.0
IN0229;B06KS32;INE119A01028;20191223;1;0.7808433
TW12E6;6524236;TW0001909000;20191223;1;1.0
ZA203E;6149479;ZAE000017745;20191223;1;1.0
BR15X5;BYX8VJ4;BRAALRACNOR6;20191223;1;1.0
TW026X;6987668;TW0002023009;20191223;1;1.0
ZA217J;6662404;ZAE000009932;20191223;1;1.0
ZA504I;B1JC2F2;ZAE000088431;20191223;1;1.0
IN702E;BZBW3M2;INE334L01012;20191223;1;0.6235076
IN05BL;B1CKQW8;INE886H01027;20191223;1;0.6062019
TW01D3;6871824;TW0001440006;20191223;1;1.0
TW1820;6188610;TW0001215002;20191223;1;1.0
IN811F;B1L9PJ6;INE878B01027;20191223;1;0.7338625
TW1EY2;6141806;TW0005371009;20191223;1;1.0
TW02NE;6161031;TW0002312006;20191223;1;1.0
ZA807O;6439738;ZAE000003257;20191223;1;1.0
TW11KB;6245775;TW0008926007;20191223;1;1.0
KR70AS;B1P1GJ5;KR7090460007;20191223;1;1.0
KR81J3;6166155;KR7033180001;20191223;1;1.0
LU104K;6896292;LU0011857645;20191223;1;1.0
IN801E;BGLRNT1;INE022Q01020;20191223;1;0.2604268
KR60N4;BSTJWN0;KR7196170005;20191223;1;1.0
IN027E;6139704;INE258A01016;20191223;1;0.5220796
KR03YC;6402428;KR7012630000;20191223;1;1.0
ID4065;BH3WHX3;ID1000130008;20191223;1;1.0
TW02I9;6787084;TW0002206000;20191223;1;1.0
IN812G;BF0GKL3;INE935N01012;20191223;1;0.4481793
IN0ABQ;6461377;INE672A01018;20191223;1;0.8888889
TW1NXA;B02Q6G3;TW0003374005;20191223;1;1.0
PK20OZ;6419332;PK0078001010;20191223;1;1.0
MY50AZ;BGLKMM6;MYL5248OO009;20191223;1;1.0
TW08TQ;6335212;TW0009939009;20191223;1;1.0
BR10HK;B010V49;BRRAPTACNPR4;20191223;1;1.0
IN70KW;B29ZGD4;INE791I01019;20191223;1;0.384
ZA201C;6342836;ZAE000029757;20191223;1;1.0
EG7045;BYY7D05;EGS729J1C018;20191223;1;1.0
MY50F4;6113429;MYL6963OO002;20191223;1;1.0
IN117E;B0VY3T0;INE944F01028;20191223;1;0.5694517
KR637R;6510279;KR7000250001;20191223;1;1.0
TW10TJ;6580454;TW0002905007;20191223;1;1.0
TW1E26;6673365;TW0003227005;20191223;1;1.0
MY50OD;BX909K4;MYL5263OO008;20191223;1;1.0
ZA21IU;6657068;ZAE000025284;20191223;1;1.0
TR8080;BD0MX96;TREMLPC00021;20191223;1;1.0
KR10LX;B1GN4B8;KR7091700005;20191223;1;1.0
TW1OP3;BN5RZ56;TW0006462005;20191223;1;1.0
TW016W;6381237;TW0001312007;20191223;1;1.0
MX506U;BXVM276;MX00UN000002;20191223;1;1.0
KR60DU;B1L3VL2;KR7039200001;20191223;1;1.0
GB123X;B5TWX80;US29760G1031;20191223;1;1.0
ID6012;BCKF8Y8;ID1000128903;20191223;1;1.0
KR152J;6406271;KR7053800009;20191223;1;1.0
IN12JR;B03KTQ5;INE348B01021;20191223;1;0.4212744
TW014U;6919003;TW0001304004;20191223;1;1.0
ID5066;6653334;ID1000095409;20191223;1;1.0
IN50KU;6345482;INE482A01020;20191223;1;0.6500654
IN713G;B03CVQ5;INE702C01019;20191223;1;0.5931784
TH505K;B014981;TH0120010Y07;20191223;1;0.746155
KR715O;BF07GJ6;KR7145720009;20191223;1;1.0
MY22F3;6093167;MYL7052OO003;20191223;1;1.0
TW1N1E;B3BRCM6;TW0003630000;20191223;1;1.0
KR51ZG;6208239;KR7007390008;20191223;1;1.0
GR701F;BYW5KK0;GRS518003009;20191223;1;1.0
MY303Q;6556693;MYL3867OO008;20191223;1;1.0
IN15CN;B1VJ4Z5;INE495B01038;20191223;1;1.0
TW1CCE;6522939;TW0006182009;20191223;1;1.0
ZA20U5;BZ1C8N8;ZAE000203238;20191223;1;1.0
TW10G6;B4VYX10;TW0008422007;20191223;1;1.0
TW04NG;6987583;TW0002609005;20191223;1;1.0
TW111S;6432889;TW0002534005;20191223;1;1.0
TW1GDJ;B015YP6;TW0003324000;20191223;1;1.0
MY21F2;B0JVKJ2;MYL5109TO002;20191223;1;1.0
ID7046;BD3RRL8;ID1000137706;20191223;1;1.0
IN09Q4;B1BL581;INE671H01015;20191223;1;0.3366919
TH228M;B73F0X3;TH0577C10Z04;20191223;1;0.4156896
ZA302E;6844688;ZAE000053328;20191223;1;1.0
PK215H;6669416;PK0022501016;20191223;1;1.0
IN187L;BNLP7Z8;INE635Q01029;20191223;1;0.8571429
MY50E3;BWXN162;MYL5264OO006;20200323;1;1.0
TH20CO;6713658;TH0530010Z06;20200323;1;0.3532071
MY24F5;B8L1DR5;MYL5222OO004;20200323;1;1.0
TW10J9;B1GJFG8;TW0003533006;20200323;1;1.0
KR12N1;B13G6L4;KR7009420001;20200323;1;1.0
KR190L;6430139;KR7058470006;20200323;1;1.0
MX804V;BYQ32R1;MX01NE000001;20200323;1;1.0
TW07HD;6203687;TW0005522007;20200323;1;1.0
TW06JE;B056381;TW0003443008;20200323;1;1.0
KR066N;6562979;KR7069620003;20200323;1;1.0
MX303P;B80RZK1;MXCFFI0U0002;20200323;1;1.0
KR60K1;B55W726;KR7140410002;20200323;1;1.0
BR05LS;2386009;BRUSIMACNPA6;20200323;1;1.0
TH00OY;BYVGNF0;TH7595010003;20200323;1;1.0
MY21PC;6269816;MYL1619OO005;20200323;1;1.0
TW18VT;6349354;TW0003023008;20200323;1;1.0
MY201N;6493585;MYL5878OO003;20200323;1;1.0
TH70AR;BYNGF85;TH7534010007;20200323;1;1.0
PH405F;BLRL853;PHY1249R1024;20200323;1;1.0
KR60N4;BSTJWN0;KR7196170005;20200323;1;1.0
TW02G7;6988597;TW0002201001;20200323;1;1.0
MY50NC;B54JP79;MYQ0166OO007;20200323;1;1.0
TW03TL;6354154;TW0002448008;20200323;1;1.0
MY20VH;B06FV38;MYL1818OO003;20200323;1;1.0
TH204G;BYYH5C1;TH0420010Y01;20200323;1;0.3326237
KR05HX;6419008;KR7041960006;20200323;1;1.0
CN86LY;B64H9N4;US47759T1007;20200323;1;1.0
TW10SI;6201465;TW0009941005;20200323;1;1.0
IN610C;BYYDY11;INE615P01015;20200323;1;0.6565072
TW025W;6335030;TW0002015005;20200323;1;1.0
IN03T1;B1CSBH2;INE230A01023;20200323;1;0.5995503
TH20NZ;B7Z0713;TH0808010Y07;20200323;1;0.9095972
KR17N6;B232R27;KR7078340007;20200323;1;1.0
IN60NY;B7F8TD3;INE050A01025;20200323;1;0.5323995
PK21GS;6537557;PK0071501016;20200323;1;1.0
PK507L;6544502;PK0066301018;20200323;1;1.0
TW15A5;6381691;TW0001707008;20200323;1;1.0
ID90BF;BGMG6W1;ID1000150402;20200323;1;0.9592326
KR82DY;BD0BBZ5;KR7294870001;20200323;1;1.0
TW08QN;6239187;TW0009933002;20200323;1;1.0
595018;B03MXL4;TRASODAS91E5;20200323;1;1.0
ID2074;B03VZ37;ID1000099807;20200323;1;1.0
KR401G;BFPM3C8;KR7064350002;20200323;1;1.0
TW01VL;6136318;TW0001723005;20200323;1;1.0
MY30G3;6808123;MYL6139OO009;20200323;1;1.0
IN60W7;BF0VND1;INE477A01020;20200323;1;0.5167959
TH501G;BWZ1D13;TH0219010Z06;20200323;1;0.5095375
TW1OO2;B6RXHJ1;TW0008341009;20200323;1;1.0
TW301T;B6S2Z37;TW0002867009;20200323;1;1.0
MY22UI;B41LHL9;MYL5200OO000;20200323;1;1.0
TW10E4;6740140;TW0006278005;20200323;1;1.0
ZA808P;BDRN3H0;ZAE000261913;20200323;1;1.0
HK00MN;6848743;CNE100000478;20200323;1;1.0
TW05F9;6518392;TW0002889003;20200323;1;1.0
IN0BM2;BG5KMJ9;INE686Y01026;20200323;1;0.8
TH703K;BD3RR41;TH7411010005;20200323;1;1.0
EG005Z;B2989Q7;EGS691S1C011;20200323;1;1.0
MY70B2;B0KLDR0;MYQ0097OO004;20200323;1;1.0
B28XVV;B28XVV2;GRS496003005;20200323;1;1.0
TW501V;B6TJTG8;TW0002634003;20200323;1;1.0
IN80AN;BBJKFV3;INE274F01020;20200323;1;0.4582509
TH517N;BWX5FX3;TH4536010Z09;20200323;1;1.0
TW402V;6246251;TW0001536001;20200323;1;1.0
TW1NN0;B3Y7B93;TW0008415001;20200323;1;1.0
KR00P0;6497004;KR7010060002;20200323;1;1.0
IN18M0;BK1KFS1;INE572J01011;20200323;1;0.5417323
TW05NH;6439620;TW0003005005;20200323;1;1.0
TH21O1;BFWRH46;TH0480B10Z01;20200323;1;0.6449532
IN0BFV;BKDX4P8;INE933S01016;20200323;1;0.4841641
TW12NF;6129749;TW0002439007;20200323;1;1.0
MX406T;B8F6ZF8;MX01VE0M0003;20200323;1;1.0
MY30H4;B1KL2D6;MYQ0138OO006;20200323;1;1.0
KR032G;6375780;KR7006260004;20200323;1;1.0
412267;BZ3CDP3;GRS014003024;20200323;1;1.0
TH50YD;BRCFFZ1;TH5882010009;20200323;1;1.0
ID00OJ;6053859;ID1000106602;20200323;1;1.0
TW1OCQ;B80VKP3;TW0005274005;20200323;1;1.0
KR10W8;6560939;KR7034230003;20200323;1;1.0
MX00M5;B3B1C73;MX01LA010006;20200323;1;1.0
ET001;B1WTMP0;TRETHAL00019;20200323;1;1.0
KR03M0;6451066;KR7010620003;20200323;1;1.0
CN659J;BYW7534;HK0000255361;20200323;1;1.0
BR15Z7;BD448C6;BRMOVIACNOR0;20200323;1;1.0
IN02Z6;6304728;INE486A01013;20200323;1;0.8127344
ZA703J;BYMPX12;ZAE000227831;20200323;1;1.0
TW02B2;6621427;TW0002101003;20200323;1;1.0
MX408V;B87Y2V5;MXCFTE0B0005;20200323;1;1.0
KR03WA;6772671;KR7012450003;20200323;1;1.0
ID3031;B28V4M8;ID1000107600;20200323;1;1.0
KR15O5;B0V3YP0;KR7068760008;20200323;1;1.0
IN403C;BDB5J63;INE217B01036;20200323;1;0.6743088
TW1EFJ;6744283;TW0008069006;20200323;1;1.0
TW1CSU;6716538;TW0006274004;20200323;1;1.0
487454;4874546;CS0008418869;20200323;1;1.0
