,Date,Internal_Number,ISIN,Instrument_Name,Country,Currency,ICB,Capfactor,Free_Float,Mcap_Units_Index_Currency,Weight
120164,2019-03-18,TH50P4,TH0933010009,UNIQUE ENG AND CONSTRUCTION,TH,THB,50101015.0,0.8508422,0.5759,164669280.0,0.00028411793897014823
119520,2019-03-18,TW11YP,TW0001905008,Chung Hwa Pulp,TW,TWD,55101015.0,1.0,0.4307,151180000.0,0.0002826521061962773
120045,2019-03-18,BR15FN,BRDIRRACNOR0,DIRECIONAL ENGENHARIA ON,BR,BRL,40202010.0,1.0,0.6,218373513.0,0.00028102255731607005
121887,2019-03-18,PK20KV,PK0005501017,NISHAT MILLS,PK,PKR,55101020.0,1.0,0.4967,169501939.0,0.0002803435341556093
119927,2019-03-18,MY21J6,MYL5703OO003,MUHIBBAH ENGINEERING (M),MY,MYR,50101015.0,1.0,0.7042,248927710.0,0.0002796167877535803
121951,2019-03-18,ZA21BN,ZAE000007506,TRENCOR,ZA,ZAR,50206060.0,1.0,0.8069,279156363.0,0.0002786434883223021
119801,2019-03-18,TW1NXA,TW0003374005,XINTEC,TW,TWD,10102010.0,1.0,0.59,204690083.0,0.00027858759347361406
119624,2019-03-18,TW0773,TW0005305007,Lite On Semi,TW,TWD,10102010.0,1.0,0.8168,288520667.0,0.00027784869613312155
120108,2019-03-18,TR002M,TREAKSN00011,AKSA ENERJI URETIM,TR,TRY,65101015.0,1.0,0.2059,69308335.0,0.0002774647935695325
120237,2019-03-18,IN816K,INE036B01022,GUJARAT AMBUJA EXPORTS,IN,INR,45102020.0,1.0,0.214,80346801.0,0.0002764596342508826
119844,2019-03-18,TW00XM,TW0001103000,Chia Hsin Cement,TW,TWD,50101030.0,1.0,0.6912,243248528.0,0.0002760165160394875
120437,2019-03-18,IN812G,INE935N01012,DIXON TECHNOLOGIES (INDIA),IN,INR,40203010.0,0.4481793,0.5355,99498272.0,0.00027568766690053007
119586,2019-03-18,TW02KB,TW0002208006,CSBC Corp,TW,TWD,50206030.0,1.0,0.5962,205985688.0,0.0002755568886493932
119894,2019-03-18,ID10D9,ID1000110505,DELTA DUNIA MAKMUR,ID,IDR,60101040.0,1.0,0.51,175739890.0,0.0002751170754384579
120222,2019-03-18,IN50PZ,INE101D01020,GRANULES INDIA,IN,INR,20103015.0,0.7838746,0.6251,204682917.0,0.00027502551733998566
120085,2019-03-18,B01GNH,TRETTRK00010,TURK TRAKTOR,TR,TRY,50204010.0,1.0,0.25,82278539.0,0.00027480461187066657
119710,2019-03-18,TW1594,TW0002428000,THINKING ELT.INDUSTRIAL,TW,TWD,10102015.0,1.0,0.6039,221644972.0,0.00027285693048024605
119720,2019-03-18,TW1O2G,KYG675291002,ON-BRIGHT ELECTRONICS,TW,TWD,10102010.0,1.0,0.64,226691748.0,0.0002726318188835506
119773,2019-03-18,TW10ND,TW0002481009,Pan Jit,TW,TWD,10102010.0,1.0,0.854,268959700.0,0.00027248317847594167
119699,2019-03-18,TW15RM,TW0003450003,Elite Advanced,TW,TWD,10102010.0,1.0,0.8056,283293229.0,0.00027219060820530514
120267,2019-03-18,IN602D,INE418H01029,ALLCARGO LOGISTICS,IN,INR,50206060.0,0.513034,0.3441,73002761.0,0.0002717998928816152
120351,2019-03-18,IN04NW,INE131A01031,GUJARAT MINERAL DEVELOPMENT CORPORATION,IN,INR,55102000.0,0.9230769,0.26,91385871.0,0.00027137319487180776
119527,2019-03-18,TW028Z,TW0002034006,Yeun Chyang,TW,TWD,55102010.0,1.0,0.7989,276482322.0,0.0002712993833941874
120494,2019-03-18,IN124C,INE060A01024,NAVNEET EDUCATION,IN,INR,40301030.0,0.3982081,0.6027,86521164.0,0.000270541823154253
120471,2019-03-18,IN81BP,INE126M01010,INDIABULLS INTEGRATED SERVICES,IN,INR,40401010.0,0.3097712,0.4765,58930057.0,0.0002704392100895498
119572,2019-03-18,TW11SJ,TW0003022000,IEI INTEGRATION CORP,TW,TWD,10102030.0,1.0,0.6162,199964349.0,0.0002696025727004791
119673,2019-03-18,TW05ZT,TW0003042008,TXC Corp,TW,TWD,10102015.0,1.0,0.8503,286698628.0,0.000269527145072455
119841,2019-03-18,TW1OR5,TW0008462003,POWER WIND HEALTH IND.,TW,TWD,40501030.0,1.0,0.48,172357127.0,0.0002666871854737505
119625,2019-03-18,TW14A4,TW0006206006,Flytech Tech,TW,TWD,10102030.0,1.0,0.8094,285147787.0,0.00026583052149059327
121885,2019-03-18,PK216I,PK0008901016,SUI NORTHERN GAS,PK,PKR,65102020.0,1.0,0.623,206363199.0,0.0002654481648887354
120262,2019-03-18,IN09KY,INE683A01023,South Indian,IN,INR,30101010.0,0.49,1.0,204210462.0,0.00026488876800920833
119704,2019-03-18,TW07IE,TW0005531008,Shining Bldg,TW,TWD,35101010.0,1.0,0.5258,175070335.0,0.0002642696112520479
120460,2019-03-18,IN60X8,INE483S01020,INFIBEAM AVENUES,IN,INR,40201070.0,0.3366059,0.713,100469541.0,0.0002641168177978835
119518,2019-03-18,TW043W,TW0002489002,Amtran,TW,TWD,40203010.0,1.0,1.0,321676008.0,0.0002640350288729893
119609,2019-03-18,TW1N7K,TW0005536007,ACTER,TW,TWD,50101010.0,1.0,0.94,300857078.0,0.00026394680112835174
120218,2019-03-18,TH901K,TH0564A10Z01,NOBLE DEVELOPMENT,TH,THB,35101010.0,0.3122975,0.7717,49996643.0,0.0002627957437403323
119561,2019-03-18,TW1IFN,TW0005457006,SPEED TECHNOLOGY,TW,TWD,10102030.0,1.0,0.62,200497888.0,0.00026276939275573515
119642,2019-03-18,TW06ID,TW0003380002,Alpha Networks,TW,TWD,15101010.0,1.0,0.6151,214394519.0,0.00026209607367862615
121824,2019-03-18,EG00E8,EGS691L1C018,PIONEERS HOLDING,EG,EGP,30202015.0,1.0,0.6855,186073741.0,0.0002614108170169267
120527,2019-03-18,IN50R1,INE306R01017,INTELLECT DESIGN ARENA,IN,INR,10101015.0,0.3427592,0.7002,92276063.0,0.0002589278708343432
120137,2019-03-18,TH20AM,TH0456010Z04,LPN DEVELOPMENT,TH,THB,35101010.0,0.39,1.0,124423077.0,0.00025856687559284823
119903,2019-03-18,MY21TG,MYL3395OO000,BERJAYA,MY,MYR,40501020.0,1.0,0.6405,208795326.0,0.00025786229052212505
120212,2019-03-18,TH516M,TH0799010Z07,GROUP LEASE,TH,THB,30201020.0,0.3578351,0.6319,74567477.0,0.00025772731459347325
120103,2019-03-18,401224,TRAAKSAW91E1,AKSA AKRILIK KIMYAI,TR,TRY,55101020.0,1.0,0.4169,132665825.0,0.00025770854327487994
119655,2019-03-18,TW11ZQ,TW0002031002,HSIN KUANG STEEL,TW,TWD,55102015.0,1.0,0.8882,304902125.0,0.00025765711681064027
119845,2019-03-18,TW7073,TW0006196009,MARKETECH INTL.,TW,TWD,10102010.0,1.0,0.491,160833932.0,0.0002576210000875101
119864,2019-03-18,ID4043,ID1000103609,BANK BUKOPIN,ID,IDR,30101010.0,1.0,0.3352,102543893.0,0.0002559986210614983
119724,2019-03-18,TW130T,TW0002836004,BANK OF KAOHSIUNG,TW,TWD,30101010.0,1.0,0.47,151818990.0,0.0002551702570701953
120401,2019-03-18,IN18CQ,INE736A01011,CENTRAL DEPOSITORY SERVICES (INDIA),IN,INR,30202015.0,0.24,1.0,82722160.0,0.00025351042415620926
120229,2019-03-18,IN08KX,INE877F01012,PTC India,IN,INR,65101015.0,0.5392408,0.9405,169904420.0,0.0002534267419202347
119611,2019-03-18,TW14VP,TW0006166002,Adlink Tech,TW,TWD,10102030.0,1.0,0.7558,226730680.0,0.0002531466241131729
119847,2019-03-18,TW8063,TW0003090007,NICHIDENBO,TW,TWD,10102030.0,1.0,0.8726,282234141.0,0.00025229785548490315
120249,2019-03-18,IN026D,INE032A01023,Bombay Dyeing,IN,INR,55101020.0,0.3882867,0.6181,105043170.0,0.0002521807825613808
120154,2019-03-18,TH20S4,TH0535010Z05,THORESEN THAI AG.,TH,THB,60101015.0,0.5683795,0.8621,146556169.0,0.00025089755058195577
119835,2019-03-18,TW05OI,TW0003006003,ESMT,TW,TWD,10102010.0,1.0,1.0,304097875.0,0.0002497443910957528
119571,2019-03-18,TW04A3,TW0002520004,Kindom Constr,TW,TWD,35101010.0,1.0,0.7199,223571235.0,0.0002485551119429357
119890,2019-03-18,ID7013,ID1000076706,TUNAS BARU LAMPUNG,ID,IDR,45102010.0,1.0,0.4474,142622173.0,0.00024852358357272823
119700,2019-03-18,TW1OXB,TW0006548001,CHANG WAH TECHNOLOGY,TW,TWD,10102010.0,1.0,0.41,130054549.0,0.0002482451951660285
119692,2019-03-18,TW13WP,TW0002421005,SUNONWEALTH ELM.INDUSTRY,TW,TWD,10102015.0,1.0,0.7899,239225202.0,0.0002463159060591492
120230,2019-03-18,IN611D,INE659A01023,SUDARSHAN CHEMICALS,IN,INR,55201020.0,0.3251673,0.4902,55104685.0,0.0002456734805281994
119785,2019-03-18,TW1I7F,TW0003260006,ADATA TECHNOLOGY,TW,TWD,10102010.0,1.0,1.0,294065264.0,0.00024525043522116734
120395,2019-03-18,IN807K,INE163A01018,NOCIL,IN,INR,55201000.0,0.3583159,0.6698,83842039.0,0.00024444048309839127
121923,2019-03-18,ZA603I,ZAE000203105,ARROWHEAD PROPS.,ZA,ZAR,35102030.0,1.0,0.898,251504571.0,0.00024386329116908944
119759,2019-03-18,TW19DC,TW0009943001,HOLIDAY ENTERTAINMENT,TW,TWD,40301010.0,1.0,0.51,155763346.0,0.0002435318638801572
120270,2019-03-18,IN509J,INE366I01010,VRL LOGISTICS,IN,INR,50206040.0,0.75,0.32,86062534.0,0.00024311329865756975
122015,2019-03-18,EW051,PLTRFRM00018,NEUCA,PL,PLN,20103015.0,1.0,0.4733,143153837.0,0.0002427010069635084
121929,2019-03-18,ZA803K,ZAE000109088,BLUE LABEL TELECOMS,ZA,ZAR,15102015.0,1.0,0.8059,177023886.0,0.0002421394397581029
119775,2019-03-18,TW1O5J,TW0005263008,BROGENT TECHNOLOGIES,TW,TWD,40203050.0,1.0,0.82,238006537.0,0.0002415323476467522
121935,2019-03-18,ZA118J,ZAE000003273,HUDACO,ZA,ZAR,50205010.0,1.0,0.85,264696861.0,0.0002414247622160021
119833,2019-03-18,TW10XN,TW0001444008,Lealea Ent,TW,TWD,55201010.0,1.0,0.8458,266638536.0,0.0002409364140759501
120361,2019-03-18,IN60JU,INE539A01019,GHCL,IN,INR,40202025.0,0.189686,1.0,63243037.0,0.00024037038456418267
119783,2019-03-18,TW1MW8,TW0003611000,TSC AUTO ID TECHNOLOGY,TW,TWD,10102030.0,1.0,0.58,181744252.0,0.00024012260582189298
119544,2019-03-18,TW1IGO,TW0008349002,QST INTERNATIONAL,TW,TWD,50101035.0,1.0,0.51,151306198.0,0.00023999204641317952
119661,2019-03-18,TW204V,TW0003698007,LEXTAR ELECTRONICS,TW,TWD,10102010.0,1.0,0.5663,170377637.0,0.00023963605725492673
121880,2019-03-18,PK20T4,PK0082901015,ATTOCK PETROLEUM,PK,PKR,60101020.0,1.0,0.2301,56153907.0,0.00023949501889048607
119752,2019-03-18,TW1BVW,TW0006279003,HU LANE ASSOCIATE,TW,TWD,50202010.0,1.0,0.94,264488462.0,0.00023921426977768038
119758,2019-03-18,TW01KA,TW0001582005,Syncmold,TW,TWD,50204000.0,1.0,1.0,326780695.0,0.00023864746833674906
120318,2019-03-18,IN817L,INE039C01032,JAMNA AUTO INDS.,IN,INR,40101025.0,0.4150813,0.5782,84870802.0,0.00023862390318696137
119806,2019-03-18,TW802Z,TW0004739008,COREMAX,TW,TWD,55201000.0,1.0,0.5064,144761306.0,0.0002382057666546179
121979,2019-03-18,CZ801K,CZ0009000121,KOFOLA CESKOSLOVENSKO,CZ,CZK,45101020.0,1.0,0.27,83150933.0,0.0002376417910669804
121972,2019-03-18,ZA144I,ZAE000243119,LONG 4 LIFE,ZA,ZAR,30202010.0,1.0,0.89,250779479.0,0.0002373888546450106
119638,2019-03-18,TW1DHK,TW0006238009,KINGPAK TECHNOLOGY,TW,TWD,40203010.0,1.0,0.76,235260623.0,0.00023685132642438424
120481,2019-03-18,IN067I,INE168A01041,Jammu Kash Bk,IN,INR,30101010.0,0.9068238,0.4411,159670894.0,0.00023652375401793984
120221,2019-03-18,IN05HR,INE039A01010,ifci Ltd,IN,INR,30202000.0,1.0,0.4358,146712461.0,0.00023604729349650767
119603,2019-03-18,TW60A5,KYG368891068,FULGENT SUN INTL.(HLDG.),TW,TWD,40204025.0,1.0,0.7284,223369449.0,0.0002358394648774934
119819,2019-03-18,TW1FKP,TW0005478002,SOFT-WORLD INTL.,TW,TWD,40203040.0,1.0,0.68,203333831.0,0.00023523217667197342
119636,2019-03-18,TW1OES,TW0005289003,INNODISK,TW,TWD,10102030.0,1.0,0.93,278088780.0,0.00023521552820665145
120132,2019-03-18,TH80GY,TH8365010009,DO DAY DREAM,TH,THB,45201020.0,1.0,0.3657,108235245.0,0.00023473231018636626
120240,2019-03-18,IN814I,INE978A01027,HERITAGE FOODS,IN,INR,45102020.0,0.4757185,0.5045,86076348.0,0.00023450772756827262
119553,2019-03-18,TW01QG,TW0001711000,Everlight Chem,TW,TWD,55201000.0,1.0,0.8585,254789006.0,0.0002344456522544304
119964,2019-03-18,MY204Q,MYL9679OO001,WCT HOLDINGS,MY,MYR,50101015.0,1.0,0.5504,158669103.0,0.00023215526677690377
120224,2019-03-18,IN50CM,INE612J01015,REPCO HOME FINANCE,IN,INR,30201025.0,0.6918053,0.6287,182552956.0,0.00023214714770633592
119645,2019-03-18,TW02XO,TW0002340007,Opto Tech,TW,TWD,10102010.0,1.0,0.9428,337227058.0,0.00023175306601742378
119765,2019-03-18,TW04JC,TW0002605003,Sincere Navig,TW,TWD,50206030.0,1.0,0.9003,264769859.0,0.0002315898539109843
121920,2019-03-18,ZA10LV,ZAE000078127,PEREGRINE HOLDINGS,ZA,ZAR,30202010.0,1.0,0.63,187942648.0,0.00023129244507558071
121957,2019-03-18,ZA20GR,ZAE000005153,OMNIA,ZA,ZAR,55201000.0,1.0,0.8638,246926134.0,0.00023108072520937158
119924,2019-03-18,MY609Z,MYL5272OO009,RANHILL HLD,MY,MYR,65102030.0,1.0,0.535,159660593.0,0.00023089485442513095
119530,2019-03-18,TW11D4,TW0008070004,Chang Wah Elec,TW,TWD,10102015.0,1.0,0.5088,157122217.0,0.0002308474878292441
121866,2019-03-18,PK20AL,PK0052401012,DG KHAN CEMENT COMPANY,PK,PKR,50101030.0,1.0,0.562,155208448.0,0.00023018254545394818
119840,2019-03-18,TW14YS,TW0001218006,Taisun,TW,TWD,45102020.0,1.0,0.7583,226958450.0,0.00023002507586575006
119671,2019-03-18,TW502W,TW0003708004,SWANCOR HOLDING,TW,TWD,50203010.0,1.0,0.823,235941527.0,0.00022934353064808774
120326,2019-03-18,IN1107,INE982F01036,Hathway Cable,IN,INR,15102010.0,1.0,0.2869,96586085.0,0.00022841239199918845
122020,2019-03-18,591913,PLBRSZW00011,BORYSZEW,PL,PLN,55102015.0,1.0,0.3307,94593608.0,0.00022746308458064746
121849,2019-03-18,410827,GRS395363005,HELLENIC EXCHANGES HLDG,GR,EUR,30202015.0,1.0,1.0,295914535.0,0.00022657340724739234
119514,2019-03-18,TW14B5,TW0009911008,Taiwan Sakura,TW,TWD,50101035.0,1.0,0.6896,198138957.0,0.0002261230400751546
119820,2019-03-18,TW1B89,TW0005009005,GLORIA MATERIAL TECH.,TW,TWD,55102010.0,1.0,0.94,323120426.0,0.0002254883345437317
122021,2019-03-18,PL503I,PLMBION00016,MABION,PL,PLN,20103010.0,1.0,0.6484,185497641.0,0.00022484955586719955
119726,2019-03-18,TW11OF,TW0008213000,Taiwan PCB Tech,TW,TWD,10102015.0,1.0,1.0,287770286.0,0.00022454455232961455
119577,2019-03-18,TW1FRW,TW0008255001,ACTRON TECHNOLOGY,TW,TWD,50202010.0,1.0,0.81,226256876.0,0.00022449496222632287
121956,2019-03-18,ZA11OZ,ZAE000090692,METAIR INVESTMENTS,ZA,ZAR,40101025.0,1.0,0.6,189015977.0,0.0002242735942281507
120452,2019-03-18,IN03BJ,INE067A01029,CG POWER AND IND. SOLUTIONS,IN,INR,50202010.0,1.0,0.6563,267563223.0,0.00022415715641855926
119538,2019-03-18,TW16GC,TW0001558005,ZENG HSING INDUSTRIAL,TW,TWD,40202025.0,1.0,1.0,295671364.0,0.00022347918091644999
120334,2019-03-18,IN15V6,INE164A01016,BALMER LAWRIE,IN,INR,50203000.0,0.6315789,0.38,75818800.0,0.00022346280539091464
121830,2019-03-18,EG2095,EGS33041C012,ORIENTAL WEAVERS,EG,EGP,40202015.0,1.0,0.5207,146283554.0,0.00022245693201048406
119876,2019-03-18,ID80EH,ID1000116601,HARUM ENERGY,ID,IDR,60101040.0,1.0,0.2595,72892331.0,0.00022199222256923465
119905,2019-03-18,MY21E1,MYL8877OO002,EKOVEST,MY,MYR,50101010.0,1.0,0.6038,174159059.0,0.0002219371108898802
119921,2019-03-18,MY220O,MYL3417OO002,EASTERN & ORIENTAL,MY,MYR,35101010.0,1.0,0.5757,172311796.0,0.00022131732286742245
119653,2019-03-18,TW01I8,TW0001513000,Chung-Hsin E M,TW,TWD,50202010.0,1.0,0.8505,235266115.0,0.00022120894146085448
120514,2019-03-18,IN80MZ,INE508G01029,TIME TECHNOPLAST,IN,INR,55201000.0,0.6023029,0.5658,115547053.0,0.00022019937760400722
119818,2019-03-18,TW12XP,TW0001560001,Kinik,TW,TWD,50204040.0,1.0,0.9298,260315380.0,0.00022007867679645594
119808,2019-03-18,TW0740,TW0004906003,Gemtek Tech,TW,TWD,15101010.0,1.0,1.0,300093806.0,0.00021961624849390875
122032,2019-03-18,PL908R,PLPLAYW00015,PLAYWAY,PL,PLN,40203040.0,1.0,0.1818,55014492.0,0.00021907099941164781
120327,2019-03-18,IN11W3,INE034A01011,ARVIND,IN,INR,40204020.0,0.7777778,0.63,170035038.0,0.00021682535117453086
119635,2019-03-18,TW11MD,TW0002505005,Kuo Yang Const,TW,TWD,35101015.0,1.0,0.7408,200069642.0,0.0002151300877625076
119521,2019-03-18,TW15OJ,TW0002464005,Mirle Auto,TW,TWD,50204000.0,1.0,0.8858,246130623.0,0.00021423666709959827
119788,2019-03-18,TW152X,TW0001522001,TYC BROTHER INDUSTRIAL,TW,TWD,40101025.0,1.0,0.6454,175264967.0,0.00021411911729859377
121927,2019-03-18,ZA212E,ZAE000096541,TONGAAT-HULETT,ZA,ZAR,45102035.0,1.0,0.6718,106974051.0,0.0002127717108564752
119812,2019-03-18,TW1P2H,KYG3790U1040,GEM SERVICES,TW,TWD,10102020.0,1.0,0.49,134284185.0,0.00021257760012969275
120354,2019-03-18,IN822H,INE883N01014,PARAG MILK FOODS,IN,INR,45102020.0,0.7320644,0.5464,125041706.0,0.00021179905483629906
119596,2019-03-18,TW1N6J,TW0008358003,CO-TECH DEVELOPMENT,TW,TWD,55102050.0,1.0,0.95,253022666.0,0.00021039607617144194
121891,2019-03-18,PK214G,PK0009801017,MILLAT TRACTORS,PK,PKR,50204010.0,1.0,0.7801,202084504.0,0.00020887189521504428
121813,2019-03-18,EG20LH,EGS65851C015,SIX OF OCT.DEV.& INV.,EG,EGP,35101010.0,1.0,0.5367,147826818.0,0.0002085851760925235
120456,2019-03-18,IN14R1,INE038F01029,TV TODAY NETWORK,IN,INR,40301035.0,0.5383139,0.36,55545696.0,0.00020801993801572045
119670,2019-03-18,TW10LB,TW0001308005,Asia Polymer,TW,TWD,55201000.0,1.0,0.6392,162683196.0,0.000207445549149571
120389,2019-03-18,IN141B,INE310A01015,NILKAMAL,IN,INR,50203030.0,0.5217391,0.46,72970483.0,0.0002067391603714846
